phascolarctos_cinereus ENSPCIG00000027483
notamacropus_eugenii ENSMEUG00000015781
monodelphis_domestica ENSMODG00000000592
sarcophilus_harrisii ENSSHAG00000015975
ornithorhynchus_anatinus ENSOANG00000015105
procavia_capensis ENSPCAG00000001880
echinops_telfairi ENSETEG00000007969
loxodonta_africana ENSLAFG00000011087
dasypus_novemcinctus ENSDNOG00000034670
cavia_porcellus ENSCPOG00000022972
cavia_aperea ENSCAPG00000008600
octodon_degus ENSODEG00000012453
chinchilla_lanigera ENSCLAG00000016054
heterocephalus_glaber_female ENSHGLG00000009512
heterocephalus_glaber_male ENSHGLG00100013810
fukomys_damarensis ENSFDAG00000006345
castor_canadensis ENSCCNG00000019714
castor_canadensis ENSCCNG00000020407
marmota_marmota_marmota ENSMMMG00000015038
spermophilus_dauricus ENSSDAG00000024407
urocitellus_parryii ENSUPAG00010004583
ictidomys_tridecemlineatus ENSSTOG00000019870
mus_spicilegus ENSMSIG00000021523
mus_musculus ENSMUSG00000018169
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020889
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019991
mus_pahari MGP_PahariEiJ_G0019993
rattus_norvegicus ENSRNOG00000008133
meriones_unguiculatus ENSMUGG00000019740
cricetulus_griseus_crigri ENSCGRG00000001865
cricetulus_griseus_chok1gshd ENSCGRG00001016981
cricetulus_griseus_crigri-picr ENSCGRG00015001703
mesocricetus_auratus ENSMAUG00000019887
peromyscus_maniculatus_bairdii ENSPEMG00000001012
microtus_ochrogaster ENSMOCG00000013725
nannospalax_galili ENSNGAG00000017729
jaculus_jaculus ENSJJAG00000008848
oryctolagus_cuniculus ENSOCUG00000003512
ochotona_princeps ENSOPRG00000013196
cebus_capucinus ENSCCAG00000023329
saimiri_boliviensis_boliviensis ENSSBOG00000025122
callithrix_jacchus ENSCJAG00000015996
aotus_nancymaae ENSANAG00000023627
cercocebus_atys ENSCATG00000015258
mandrillus_leucophaeus ENSMLEG00000041381
papio_anubis ENSPANG00000025195
theropithecus_gelada ENSTGEG00000013522
macaca_mulatta ENSMMUG00000003005
macaca_fascicularis ENSMFAG00000000147
macaca_nemestrina ENSMNEG00000038731
chlorocebus_sabaeus ENSCSAG00000007509
rhinopithecus_roxellana ENSRROG00000039712
rhinopithecus_bieti ENSRBIG00000036180
colobus_angolensis_palliatus ENSCANG00000042991
piliocolobus_tephrosceles ENSPTEG00000021113
pan_paniscus ENSPPAG00000038049
pan_troglodytes ENSPTRG00000014335
homo_sapiens ENSG00000100060
gorilla_gorilla ENSGGOG00000013287
pongo_abelii ENSPPYG00000011794
nomascus_leucogenys ENSNLEG00000014778
carlito_syrichta ENSTSYG00000026549
microcebus_murinus ENSMICG00000037993
prolemur_simus ENSPSMG00000015132
propithecus_coquereli ENSPCOG00000020202
otolemur_garnettii ENSOGAG00000016538
tupaia_belangeri ENSTBEG00000008507
tursiops_truncatus ENSTTRG00000012551
sus_scrofa ENSSSCG00000030209
capra_hircus ENSCHIG00000008844
ovis_aries ENSOARG00000019234
capra_hircus ENSCHIG00000027006
bos_mutus ENSBMUG00000024586
bos_taurus ENSBTAG00000015043
bison_bison_bison ENSBBBG00000020254
pteropus_vampyrus ENSPVAG00000015701
myotis_lucifugus ENSMLUG00000011231
equus_caballus ENSECAG00000017684
equus_asinus_asinus ENSEASG00005018841
mustela_putorius_furo ENSMPUG00000012753
neovison_vison ENSNVIG00000002957
ursus_americanus ENSUAMG00000020442
ursus_maritimus ENSUMAG00000015605
ailuropoda_melanoleuca ENSAMEG00000009957
canis_lupus_familiaris ENSCAFG00000001503
canis_lupus_dingo ENSCAFG00020004045
vulpes_vulpes ENSVVUG00000023713
panthera_pardus ENSPPRG00000023253
panthera_tigris_altaica ENSPTIG00000008845
felis_catus ENSFCAG00000006691
erinaceus_europaeus ENSEEUG00000007130
dipodomys_ordii ENSDORG00000013403
calidris_pygmaea ENSCPGG00000018912
calidris_pugnax ENSCPUG00000015348
melopsittacus_undulatus ENSMUNG00000000884
lepidothrix_coronata ENSLCOG00000000429
manacus_vitellinus ENSMVIG00005017974
lonchura_striata_domestica ENSLSDG00000006745
taeniopygia_guttata ENSTGUG00000010601
zonotrichia_albicollis ENSZALG00000006534
junco_hyemalis ENSJHYG00000006299
serinus_canaria ENSSCAG00000004203
parus_major ENSPMJG00000007961
cyanistes_caeruleus ENSCCEG00000006174
ficedula_albicollis ENSFALG00000012883
coturnix_japonica ENSCJPG00005013649
gallus_gallus ENSGALG00000012442
meleagris_gallopavo ENSMGAG00000012553
numida_meleagris ENSNMEG00000011811
anser_brachyrhynchus ENSABRG00000002613
anas_platyrhynchos_platyrhynchos ENSAPLG00000020867
dromaius_novaehollandiae ENSDNVG00000011401
nothoprocta_perdicaria ENSNPEG00000012444
apteryx_owenii ENSAOWG00000010312
apteryx_haastii ENSAHAG00000001636
apteryx_rowi ENSARWG00000018033
crocodylus_porosus ENSCPRG00005018956
gopherus_agassizii ENSGAGG00000010960
chelonoidis_abingdonii ENSCABG00000001211
chrysemys_picta_bellii ENSCPBG00000023073
pelodiscus_sinensis ENSPSIG00000008077
anolis_carolinensis ENSACAG00000026238
anolis_carolinensis ENSACAG00000015879
pogona_vitticeps ENSPVIG00000024597
salvator_merianae ENSSMRG00000015710
sphenodon_punctatus ENSSPUG00000011715
latimeria_chalumnae ENSLACG00000002739
paramormyrops_kingsleyae ENSPKIG00000005456
scleropages_formosus ENSSFOG00015004666
tetraodon_nigroviridis ENSTNIG00000002272
tetraodon_nigroviridis ENSTNIG00000018811
takifugu_rubripes ENSTRUG00000025008
hippocampus_comes ENSHCOG00000009535
periophthalmus_magnuspinnatus ENSPMGG00000007053
mola_mola ENSMMOG00000011113
gasterosteus_aculeatus ENSGACG00000000232
labrus_bergylta ENSLBEG00000012545
scophthalmus_maximus ENSSMAG00000021139
cynoglossus_semilaevis ENSCSEG00000001626
seriola_lalandi_dorsalis ENSSLDG00000005259
seriola_dumerili ENSSDUG00000012632
fundulus_heteroclitus ENSFHEG00000012754
cyprinodon_variegatus ENSCVAG00000011849
xiphophorus_maculatus ENSXMAG00000009987
xiphophorus_couchianus ENSXCOG00000015933
gambusia_affinis ENSGAFG00000011343
poecilia_mexicana ENSPMEG00000018047
poecilia_reticulata ENSPREG00000000163
poecilia_formosa ENSPFOG00000013815
poecilia_latipinna ENSPLAG00000011332
kryptolebias_marmoratus ENSKMAG00000011740
oryzias_latipes_asm223469v1 ENSORLG00015007088
oryzias_latipes ENSORLG00020007855
oryzias_latipes ENSORLG00000030261
oryzias_melastigma ENSOMEG00000019203
astatotilapia_calliptera ENSACLG00000010000
haplochromis_burtoni ENSHBUG00000012022
maylandia_zebra ENSMZEG00005014259
pundamilia_nyererei ENSPNYG00000015531
oreochromis_niloticus ENSONIG00000016908
neolamprologus_brichardi ENSNBRG00000011613
amphilophus_citrinellus ENSACIG00000018407
amphiprion_percula ENSAPEG00000007849
amphiprion_ocellaris ENSAOCG00000019022
acanthochromis_polyacanthus ENSAPOG00000023762
stegastes_partitus ENSSPAG00000007074
mastacembelus_armatus ENSMAMG00000004458
monopterus_albus ENSMALG00000014585
anabas_testudineus ENSATEG00000002048
periophthalmus_magnuspinnatus ENSPMGG00000019795
gadus_morhua ENSGMOG00000018640
esox_lucius ENSELUG00000019752
pygocentrus_nattereri ENSPNAG00000020679
astyanax_mexicanus ENSAMXG00000013096
ictalurus_punctatus ENSIPUG00000002831
danio_rerio ENSDARG00000042925
lepisosteus_oculatus ENSLOCG00000011263
