notamacropus_eugenii ENSMEUG00000008517
phascolarctos_cinereus ENSPCIG00000010828
monodelphis_domestica ENSMODG00000004200
sarcophilus_harrisii ENSSHAG00000012793
cricetulus_griseus_chok1gshd ENSCGRG00001017801
cricetulus_griseus_crigri-picr ENSCGRG00015020756
cricetulus_griseus_crigri ENSCGRG00000019184
mesocricetus_auratus ENSMAUG00000012553
microtus_ochrogaster ENSMOCG00000005078
peromyscus_maniculatus_bairdii ENSPEMG00000000125
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032156
mus_musculus ENSMUSG00000063049
mus_spicilegus ENSMSIG00000030942
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031042
mus_pahari MGP_PahariEiJ_G0021509
rattus_norvegicus ENSRNOG00000013480
meriones_unguiculatus ENSMUGG00000010652
nannospalax_galili ENSNGAG00000018610
jaculus_jaculus ENSJJAG00000022521
castor_canadensis ENSCCNG00000029829
urocitellus_parryii ENSUPAG00010002161
ictidomys_tridecemlineatus ENSSTOG00000014291
heterocephalus_glaber_female ENSHGLG00000009825
heterocephalus_glaber_male ENSHGLG00100014334
fukomys_damarensis ENSFDAG00000010121
octodon_degus ENSODEG00000004668
octodon_degus ENSODEG00000005922
cavia_porcellus ENSCPOG00000012109
chinchilla_lanigera ENSCLAG00000014843
oryctolagus_cuniculus ENSOCUG00000011812
prolemur_simus ENSPSMG00000024574
propithecus_coquereli ENSPCOG00000020453
microcebus_murinus ENSMICG00000001324
otolemur_garnettii ENSOGAG00000016707
pan_troglodytes ENSPTRG00000016631
pan_paniscus ENSPPAG00000042163
homo_sapiens ENSG00000168556
gorilla_gorilla ENSGGOG00000041782
pongo_abelii ENSPPYG00000015229
rhinopithecus_roxellana ENSRROG00000032306
rhinopithecus_bieti ENSRBIG00000010666
colobus_angolensis_palliatus ENSCANG00000029338
piliocolobus_tephrosceles ENSPTEG00000019388
macaca_fascicularis ENSMFAG00000032816
macaca_nemestrina ENSMNEG00000045559
cercocebus_atys ENSCATG00000038558
papio_anubis ENSPANG00000009492
chlorocebus_sabaeus ENSCSAG00000003025
mandrillus_leucophaeus ENSMLEG00000003125
nomascus_leucogenys ENSNLEG00000030177
nomascus_leucogenys ENSNLEG00000033054
pan_troglodytes ENSPTRG00000047738
pan_paniscus ENSPPAG00000029811
nomascus_leucogenys ENSNLEG00000035063
macaca_mulatta ENSMMUG00000008881
theropithecus_gelada ENSTGEG00000023105
saimiri_boliviensis_boliviensis ENSSBOG00000028567
callithrix_jacchus ENSCJAG00000005602
cebus_capucinus ENSCCAG00000035793
aotus_nancymaae ENSANAG00000035100
carlito_syrichta ENSTSYG00000002275
bos_taurus ENSBTAG00000047706
bos_mutus ENSBMUG00000001565
bison_bison_bison ENSBBBG00000001040
capra_hircus ENSCHIG00000012188
ovis_aries ENSOARG00000007163
vicugna_pacos ENSVPAG00000005742
sus_scrofa ENSSSCG00000024555
neovison_vison ENSNVIG00000004724
mustela_putorius_furo ENSMPUG00000011044
canis_lupus_dingo ENSCAFG00020002237
canis_lupus_familiaris ENSCAFG00000007884
vulpes_vulpes ENSVVUG00000013195
ursus_americanus ENSUAMG00000016693
ailuropoda_melanoleuca ENSAMEG00000008264
felis_catus ENSFCAG00000028949
panthera_pardus ENSPPRG00000012156
pteropus_vampyrus ENSPVAG00000012655
equus_asinus_asinus ENSEASG00005018441
echinops_telfairi ENSETEG00000000083
loxodonta_africana ENSLAFG00000014542
procavia_capensis ENSPCAG00000009861
ursus_maritimus ENSUMAG00000021306
panthera_tigris_altaica ENSPTIG00000012657
erinaceus_europaeus ENSEEUG00000004072
myotis_lucifugus ENSMLUG00000026057
tursiops_truncatus ENSTTRG00000009586
equus_caballus ENSECAG00000015406
marmota_marmota_marmota ENSMMMG00000012572
ictidomys_tridecemlineatus ENSSTOG00000031994
dipodomys_ordii ENSDORG00000015275
choloepus_hoffmanni ENSCHOG00000002791
dasypus_novemcinctus ENSDNOG00000003916
gallus_gallus ENSGALG00000010659
coturnix_japonica ENSCJPG00005009611
meleagris_gallopavo ENSMGAG00000006495
