gopherus_agassizii ENSGAGG00000014781
chrysemys_picta_bellii ENSCPBG00000017995
chelonoidis_abingdonii ENSCABG00000014140
crocodylus_porosus ENSCPRG00005007010
pogona_vitticeps ENSPVIG00000021014
anolis_carolinensis ENSACAG00000025000
notechis_scutatus ENSNSUG00000010969
salvator_merianae ENSSMRG00000018105
sphenodon_punctatus ENSSPUG00000008199
phascolarctos_cinereus ENSPCIG00000006194
notamacropus_eugenii ENSMEUG00000009409
sarcophilus_harrisii ENSSHAG00000003392
monodelphis_domestica ENSMODG00000008618
loxodonta_africana ENSLAFG00000022438
dasypus_novemcinctus ENSDNOG00000018707
gorilla_gorilla ENSGGOG00000012202
gorilla_gorilla ENSGGOG00000025907
pan_troglodytes ENSPTRG00000014216
pan_paniscus ENSPPAG00000037817
homo_sapiens ENSG00000100263
pongo_abelii ENSPPYG00000011683
nomascus_leucogenys ENSNLEG00000002609
macaca_fascicularis ENSMFAG00000043705
macaca_nemestrina ENSMNEG00000034696
macaca_mulatta ENSMMUG00000021373
chlorocebus_sabaeus ENSCSAG00000009825
theropithecus_gelada ENSTGEG00000026043
papio_anubis ENSPANG00000008279
cercocebus_atys ENSCATG00000029347
mandrillus_leucophaeus ENSMLEG00000039635
rhinopithecus_bieti ENSRBIG00000036178
rhinopithecus_roxellana ENSRROG00000045246
colobus_angolensis_palliatus ENSCANG00000036837
piliocolobus_tephrosceles ENSPTEG00000023816
saimiri_boliviensis_boliviensis ENSSBOG00000029910
cebus_capucinus ENSCCAG00000017273
callithrix_jacchus ENSCJAG00000020040
aotus_nancymaae ENSANAG00000035660
carlito_syrichta ENSTSYG00000030849
prolemur_simus ENSPSMG00000014099
propithecus_coquereli ENSPCOG00000025663
microcebus_murinus ENSMICG00000004259
otolemur_garnettii ENSOGAG00000012486
chinchilla_lanigera ENSCLAG00000010969
octodon_degus ENSODEG00000017373
cavia_porcellus ENSCPOG00000040565
cavia_aperea ENSCAPG00000016833
heterocephalus_glaber_female ENSHGLG00000016038
heterocephalus_glaber_male ENSHGLG00100017551
fukomys_damarensis ENSFDAG00000009367
urocitellus_parryii ENSUPAG00010002799
spermophilus_dauricus ENSSDAG00000024919
ictidomys_tridecemlineatus ENSSTOG00000001499
marmota_marmota_marmota ENSMMMG00000017590
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016890
mus_musculus ENSMUSG00000034175
mus_spicilegus ENSMSIG00000018562
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016048
mus_pahari MGP_PahariEiJ_G0016843
rattus_norvegicus ENSRNOG00000027032
meriones_unguiculatus ENSMUGG00000023544
cricetulus_griseus_crigri ENSCGRG00000017266
cricetulus_griseus_chok1gshd ENSCGRG00001014371
cricetulus_griseus_crigri-picr ENSCGRG00015003757
mesocricetus_auratus ENSMAUG00000005424
microtus_ochrogaster ENSMOCG00000020377
peromyscus_maniculatus_bairdii ENSPEMG00000006444
nannospalax_galili ENSNGAG00000017702
jaculus_jaculus ENSJJAG00000021981
castor_canadensis ENSCCNG00000015171
dipodomys_ordii ENSDORG00000008913
oryctolagus_cuniculus ENSOCUG00000025595
ochotona_princeps ENSOPRG00000015181
myotis_lucifugus ENSMLUG00000012043
erinaceus_europaeus ENSEEUG00000010637
capra_hircus ENSCHIG00000017155
ovis_aries ENSOARG00000003530
bos_mutus ENSBMUG00000025144
bos_taurus ENSBTAG00000017750
bison_bison_bison ENSBBBG00000006825
tursiops_truncatus ENSTTRG00000011879
sus_scrofa ENSSSCG00000009973
equus_asinus_asinus ENSEASG00005010050
equus_caballus ENSECAG00000022744
pteropus_vampyrus ENSPVAG00000009813
ailuropoda_melanoleuca ENSAMEG00000008390
ursus_americanus ENSUAMG00000012605
mustela_putorius_furo ENSMPUG00000013441
neovison_vison ENSNVIG00000003737
ursus_maritimus ENSUMAG00000016014
mustela_putorius_furo ENSMPUG00000014393
canis_lupus_dingo ENSCAFG00020000365
canis_lupus_familiaris ENSCAFG00000012114
vulpes_vulpes ENSVVUG00000025787
panthera_tigris_altaica ENSPTIG00000006367
panthera_pardus ENSPPRG00000010771
felis_catus ENSFCAG00000004242
ornithorhynchus_anatinus ENSOANG00000028854
xenopus_tropicalis ENSXETG00000024797
latimeria_chalumnae ENSLACG00000009286
mastacembelus_armatus ENSMAMG00000016504
monopterus_albus ENSMALG00000013243
anabas_testudineus ENSATEG00000010654
seriola_lalandi_dorsalis ENSSLDG00000024849
seriola_dumerili ENSSDUG00000011262
poecilia_latipinna ENSPLAG00000003138
poecilia_mexicana ENSPMEG00000022146
poecilia_formosa ENSPFOG00000007717
poecilia_reticulata ENSPREG00000021856
xiphophorus_maculatus ENSXMAG00000017943
xiphophorus_couchianus ENSXCOG00000017338
fundulus_heteroclitus ENSFHEG00000016271
kryptolebias_marmoratus ENSKMAG00000017579
oryzias_latipes ENSORLG00020000419
oryzias_latipes_asm223469v1 ENSORLG00015004201
oryzias_latipes ENSORLG00000025522
oryzias_melastigma ENSOMEG00000002011
astatotilapia_calliptera ENSACLG00000025489
maylandia_zebra ENSMZEG00005017411
haplochromis_burtoni ENSHBUG00000005613
pundamilia_nyererei ENSPNYG00000015271
amphiprion_ocellaris ENSAOCG00000011246
amphiprion_percula ENSAPEG00000024044
acanthochromis_polyacanthus ENSAPOG00000006554
stegastes_partitus ENSSPAG00000009984
takifugu_rubripes ENSTRUG00000020217
hippocampus_comes ENSHCOG00000010554
esox_lucius ENSELUG00000013543
pygocentrus_nattereri ENSPNAG00000013615
ictalurus_punctatus ENSIPUG00000016430
danio_rerio ENSDARG00000079816
paramormyrops_kingsleyae ENSPKIG00000022986
