petromyzon_marinus ENSPMAG00000006608
eptatretus_burgeri ENSEBUG00000015128
scleropages_formosus ENSSFOG00015002581
paramormyrops_kingsleyae ENSPKIG00000000169
gasterosteus_aculeatus ENSGACG00000003666
mola_mola ENSMMOG00000017958
labrus_bergylta ENSLBEG00000027014
scophthalmus_maximus ENSSMAG00000007068
cynoglossus_semilaevis ENSCSEG00000015116
monopterus_albus ENSMALG00000005824
poecilia_formosa ENSPFOG00000014914
poecilia_latipinna ENSPLAG00000002967
poecilia_mexicana ENSPMEG00000022156
xiphophorus_maculatus ENSXMAG00000021556
xiphophorus_couchianus ENSXCOG00000020046
poecilia_reticulata ENSPREG00000008740
gambusia_affinis ENSGAFG00000010316
cyprinodon_variegatus ENSCVAG00000005292
fundulus_heteroclitus ENSFHEG00000007995
kryptolebias_marmoratus ENSKMAG00000007835
astatotilapia_calliptera ENSACLG00000014579
pundamilia_nyererei ENSPNYG00000012392
maylandia_zebra ENSMZEG00005003006
haplochromis_burtoni ENSHBUG00000002197
oreochromis_niloticus ENSONIG00000002696
neolamprologus_brichardi ENSNBRG00000013566
amphilophus_citrinellus ENSACIG00000016589
amphiprion_ocellaris ENSAOCG00000022592
amphiprion_percula ENSAPEG00000010643
acanthochromis_polyacanthus ENSAPOG00000018010
stegastes_partitus ENSSPAG00000019443
seriola_lalandi ENSSLDG00000014037
seriola_dumerili ENSSDUG00000011804
mastacembelus_armatus ENSMAMG00000014404
anabas_testudineus ENSATEG00000013109
takifugu_rubripes ENSTRUG00000020985
tetraodon_nigroviridis ENSTNIG00000009147
oryzias_latipes ENSORLG00020022125
oryzias_latipes ENSORLG00015010607
oryzias_latipes ENSORLG00000002826
oryzias_melastigma ENSOMEG00000013364
hippocampus_comes ENSHCOG00000003308
periophthalmus_magnuspinnatus ENSPMGG00000023025
gadus_morhua ENSGMOG00000002289
esox_lucius ENSELUG00000014841
pygocentrus_nattereri ENSPNAG00000025695
astyanax_mexicanus ENSAMXG00000016775
ictalurus_punctatus ENSIPUG00000010592
danio_rerio ENSDARG00000035986
cynoglossus_semilaevis ENSCSEG00000013419
mola_mola ENSMMOG00000018010
scophthalmus_maximus ENSSMAG00000010638
gasterosteus_aculeatus ENSGACG00000003692
anabas_testudineus ENSATEG00000024866
tetraodon_nigroviridis ENSTNIG00000013312
takifugu_rubripes ENSTRUG00000012316
maylandia_zebra ENSMZEG00005025406
pundamilia_nyererei ENSPNYG00000005413
astatotilapia_calliptera ENSACLG00000009154
haplochromis_burtoni ENSHBUG00000020237
neolamprologus_brichardi ENSNBRG00000003283
oreochromis_niloticus ENSONIG00000006890
amphilophus_citrinellus ENSACIG00000004814
fundulus_heteroclitus ENSFHEG00000018813
cyprinodon_variegatus ENSCVAG00000008098
poecilia_mexicana ENSPMEG00000007456
poecilia_mexicana ENSPMEG00000006052
poecilia_latipinna ENSPLAG00000022330
poecilia_latipinna ENSPLAG00000014117
poecilia_formosa ENSPFOG00000010325
poecilia_reticulata ENSPREG00000011449
xiphophorus_maculatus ENSXMAG00000002596
gambusia_affinis ENSGAFG00000009965
xiphophorus_couchianus ENSXCOG00000017075
kryptolebias_marmoratus ENSKMAG00000000396
oryzias_latipes ENSORLG00015013921
oryzias_latipes ENSORLG00000002542
oryzias_latipes ENSORLG00020022356
oryzias_melastigma ENSOMEG00000006761
amphiprion_ocellaris ENSAOCG00000005347
amphiprion_percula ENSAPEG00000006677
stegastes_partitus ENSSPAG00000014311
acanthochromis_polyacanthus ENSAPOG00000001180
labrus_bergylta ENSLBEG00000023795
monopterus_albus ENSMALG00000013342
mastacembelus_armatus ENSMAMG00000004707
seriola_dumerili ENSSDUG00000006527
seriola_lalandi ENSSLDG00000011474
hippocampus_comes ENSHCOG00000020956
periophthalmus_magnuspinnatus ENSPMGG00000022824
gadus_morhua ENSGMOG00000013532
esox_lucius ENSELUG00000003708
astyanax_mexicanus ENSAMXG00000029779
pygocentrus_nattereri ENSPNAG00000020725
ictalurus_punctatus ENSIPUG00000011092
danio_rerio ENSDARG00000016481
scleropages_formosus ENSSFOG00015006429
paramormyrops_kingsleyae ENSPKIG00000017135
lepisosteus_oculatus ENSLOCG00000009609
myotis_lucifugus ENSMLUG00000027689
sus_scrofa ENSSSCG00000035094
ursus_maritimus ENSUMAG00000007576
ursus_americanus ENSUAMG00000024900
ailuropoda_melanoleuca ENSAMEG00000017767
canis_lupus ENSCAFG00020024132
panthera_tigris ENSPTIG00000012309
sorex_araneus ENSSARG00000010233
vulpes_vulpes ENSVVUG00000013607
canis_lupus ENSCAFG00000018862
neovison_vison ENSNVIG00000007962
mustela_putorius ENSMPUG00000004378
panthera_pardus ENSPPRG00000017207
felis_catus ENSFCAG00000030830
myotis_lucifugus ENSMLUG00000017745
erinaceus_europaeus ENSEEUG00000005636
pteropus_vampyrus ENSPVAG00000010921
capra_hircus ENSCHIG00000013752
ovis_aries ENSOARG00000001930
bos_mutus ENSBMUG00000010762
bos_taurus ENSBTAG00000010563
bison_bison ENSBBBG00000013774
tursiops_truncatus ENSTTRG00000012261
sus_scrofa ENSSSCG00000021738
vicugna_pacos ENSVPAG00000001897
equus_caballus ENSECAG00000000624
equus_asinus ENSEASG00005002221
prolemur_simus ENSPSMG00000011997
microcebus_murinus ENSMICG00000005890
propithecus_coquereli ENSPCOG00000017492
carlito_syrichta ENSTSYG00000012338
heterocephalus_glaber ENSHGLG00000009380
heterocephalus_glaber ENSHGLG00100000484
heterocephalus_glaber ENSHGLG00100003966
heterocephalus_glaber ENSHGLG00100009376
heterocephalus_glaber ENSHGLG00000011291
fukomys_damarensis ENSFDAG00000009151
chinchilla_lanigera ENSCLAG00000011968
chinchilla_lanigera ENSCLAG00000001954
cavia_porcellus ENSCPOG00000006987
cavia_aperea ENSCAPG00000013450
octodon_degus ENSODEG00000000200
ictidomys_tridecemlineatus ENSSTOG00000007563
spermophilus_dauricus ENSSDAG00000001578
marmota_marmota ENSMMMG00000019790
urocitellus_parryii ENSUPAG00010017133
jaculus_jaculus ENSJJAG00000000904
jaculus_jaculus ENSJJAG00000018288
mus_spretus MGP_SPRETEiJ_G0023285
mus_spicilegus ENSMSIG00000019949
mus_musculus ENSMUSG00000024539
mus_caroli MGP_CAROLIEiJ_G0022373
mus_pahari MGP_PahariEiJ_G0019102
rattus_norvegicus ENSRNOG00000017453
meriones_unguiculatus ENSMUGG00000013385
cricetulus_griseus ENSCGRG00000003326
cricetulus_griseus ENSCGRG00001017777
cricetulus_griseus ENSCGRG00015017236
mesocricetus_auratus ENSMAUG00000012805
microtus_ochrogaster ENSMOCG00000018246
peromyscus_maniculatus ENSPEMG00000020303
ochotona_princeps ENSOPRG00000004650
tupaia_belangeri ENSTBEG00000016047
nannospalax_galili ENSNGAG00000011418
oryctolagus_cuniculus ENSOCUG00000001758
dipodomys_ordii ENSDORG00000027306
rhinopithecus_bieti ENSRBIG00000028677
rhinopithecus_roxellana ENSRROG00000037184
colobus_angolensis ENSCANG00000006140
cercocebus_atys ENSCATG00000037887
nomascus_leucogenys ENSNLEG00000029269
rhinopithecus_roxellana ENSRROG00000030279
rhinopithecus_bieti ENSRBIG00000027510
cercocebus_atys ENSCATG00000033701
gorilla_gorilla ENSGGOG00000022792
pongo_abelii ENSPPYG00000008983
nomascus_leucogenys ENSNLEG00000033171
rhinopithecus_bieti ENSRBIG00000039169
piliocolobus_tephrosceles ENSPTEG00000035158
rhinopithecus_roxellana ENSRROG00000001718
piliocolobus_tephrosceles ENSPTEG00000028774
colobus_angolensis ENSCANG00000029000
chlorocebus_sabaeus ENSCSAG00000017498
macaca_nemestrina ENSMNEG00000033855
mandrillus_leucophaeus ENSMLEG00000038921
gorilla_gorilla ENSGGOG00000010259
homo_sapiens ENSG00000175354
pan_paniscus ENSPPAG00000038680
pan_troglodytes ENSPTRG00000009884
nomascus_leucogenys ENSNLEG00000009074
cercocebus_atys ENSCATG00000029555
papio_anubis ENSPANG00000012298
theropithecus_gelada ENSTGEG00000008845
macaca_fascicularis ENSMFAG00000044539
cebus_capucinus ENSCCAG00000033625
callithrix_jacchus ENSCJAG00000005102
saimiri_boliviensis ENSSBOG00000028395
aotus_nancymaae ENSANAG00000026718
otolemur_garnettii ENSOGAG00000028605
dipodomys_ordii ENSDORG00000005464
loxodonta_africana ENSLAFG00000011818
procavia_capensis ENSPCAG00000005160
loxodonta_africana ENSLAFG00000029488
echinops_telfairi ENSETEG00000005577
choloepus_hoffmanni ENSCHOG00000000867
dasypus_novemcinctus ENSDNOG00000016588
monodelphis_domestica ENSMODG00000002395
sarcophilus_harrisii ENSSHAG00000009958
monodelphis_domestica ENSMODG00000017489
sarcophilus_harrisii ENSSHAG00000006765
phascolarctos_cinereus ENSPCIG00000012004
phascolarctos_cinereus ENSPCIG00000005416
phascolarctos_cinereus ENSPCIG00000022212
notamacropus_eugenii ENSMEUG00000005156
sarcophilus_harrisii ENSSHAG00000010699
monodelphis_domestica ENSMODG00000021422
ornithorhynchus_anatinus ENSOANG00000029871
lonchura_striata ENSLSDG00000013937
taeniopygia_guttata ENSTGUG00000009539
junco_hyemalis ENSJHYG00000015761
serinus_canaria ENSSCAG00000007953
parus_major ENSPMJG00000014359
cyanistes_caeruleus ENSCCEG00000003099
ficedula_albicollis ENSFALG00000006466
lepidothrix_coronata ENSLCOG00000015831
manacus_vitellinus ENSMVIG00005008513
melopsittacus_undulatus ENSMUNG00000003546
calidris_pygmaea ENSCPGG00000003748
calidris_pugnax ENSCPUG00000006694
anas_platyrhynchos ENSAPLG00000009603
anser_brachyrhynchus ENSABRG00000006931
gallus_gallus ENSGALG00000013867
meleagris_gallopavo ENSMGAG00000008682
coturnix_japonica ENSCJPG00005007761
numida_meleagris ENSNMEG00000006300
apteryx_owenii ENSAOWG00000018304
apteryx_haastii ENSAHAG00000014714
apteryx_rowi ENSARWG00000016095
dromaius_novaehollandiae ENSDNVG00000010207
zonotrichia_albicollis ENSZALG00000017233
nothoprocta_perdicaria ENSNPEG00000006899
crocodylus_porosus ENSCPRG00005007742
gopherus_agassizii ENSGAGG00000016101
chelonoidis_abingdonii ENSCABG00000002070
chrysemys_picta ENSCPBG00000028402
pelodiscus_sinensis ENSPSIG00000003930
pogona_vitticeps ENSPVIG00000020398
anolis_carolinensis ENSACAG00000013333
notechis_scutatus ENSNSUG00000009313
salvator_merianae ENSSMRG00000003491
sphenodon_punctatus ENSSPUG00000012817
xenopus_tropicalis ENSXETG00000019669
latimeria_chalumnae ENSLACG00000005162
ciona_intestinalis ENSCING00000007874
ciona_savignyi ENSCSAVG00000008324
drosophila_melanogaster FBgn0267487
