apteryx_haastii ENSAHAG00000004026
apteryx_owenii ENSAOWG00000007047
apteryx_rowi ENSARWG00000012934
dromaius_novaehollandiae ENSDNVG00000007226
nothoprocta_perdicaria ENSNPEG00000005710
calidris_pugnax ENSCPUG00000005371
calidris_pygmaea ENSCPGG00000001934
cyanistes_caeruleus ENSCCEG00000014009
parus_major ENSPMJG00000013734
ficedula_albicollis ENSFALG00000002098
taeniopygia_guttata ENSTGUG00000008182
lonchura_striata_domestica ENSLSDG00000017152
serinus_canaria ENSSCAG00000005976
junco_hyemalis ENSJHYG00000013450
zonotrichia_albicollis ENSZALG00000002246
lepidothrix_coronata ENSLCOG00000000348
manacus_vitellinus ENSMVIG00005003486
melopsittacus_undulatus ENSMUNG00000002273
gallus_gallus ENSGALG00000013157
coturnix_japonica ENSCJPG00005006625
meleagris_gallopavo ENSMGAG00000006862
numida_meleagris ENSNMEG00000008821
anser_brachyrhynchus ENSABRG00000019242
crocodylus_porosus ENSCPRG00005014198
gopherus_agassizii ENSGAGG00000000144
chelonoidis_abingdonii ENSCABG00000006209
chrysemys_picta_bellii ENSCPBG00000000816
pelodiscus_sinensis ENSPSIG00000006556
notechis_scutatus ENSNSUG00000005354
pogona_vitticeps ENSPVIG00000019748
salvator_merianae ENSSMRG00000010036
sphenodon_punctatus ENSSPUG00000013138
phascolarctos_cinereus ENSPCIG00000029075
notamacropus_eugenii ENSMEUG00000002947
sarcophilus_harrisii ENSSHAG00000009983
monodelphis_domestica ENSMODG00000004026
pteropus_vampyrus ENSPVAG00000011476
erinaceus_europaeus ENSEEUG00000013066
canis_lupus_dingo ENSCAFG00020015621
canis_lupus_familiaris ENSCAFG00000001844
vulpes_vulpes ENSVVUG00000021112
ursus_americanus ENSUAMG00000025679
ursus_maritimus ENSUMAG00000005990
ailuropoda_melanoleuca ENSAMEG00000007519
neovison_vison ENSNVIG00000000579
panthera_tigris_altaica ENSPTIG00000016207
panthera_pardus ENSPPRG00000000153
felis_catus ENSFCAG00000019280
myotis_lucifugus ENSMLUG00000011010
ovis_aries ENSOARG00000009520
capra_hircus ENSCHIG00000023332
capra_hircus ENSCHIG00000024902
bos_mutus ENSBMUG00000017355
bos_taurus ENSBTAG00000017845
bison_bison_bison ENSBBBG00000011456
tursiops_truncatus ENSTTRG00000010573
sus_scrofa ENSSSCG00000010996
equus_caballus ENSECAG00000017942
equus_asinus_asinus ENSEASG00005004262
sorex_araneus ENSSARG00000001502
cricetulus_griseus_crigri-picr ENSCGRG00015005377
cricetulus_griseus_chok1gshd ENSCGRG00001022434
cricetulus_griseus_crigri ENSCGRG00000010160
mesocricetus_auratus ENSMAUG00000015379
microtus_ochrogaster ENSMOCG00000012982
peromyscus_maniculatus_bairdii ENSPEMG00000000459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026850
mus_spicilegus ENSMSIG00000006980
mus_musculus ENSMUSG00000028416
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025902
mus_pahari MGP_PahariEiJ_G0024025
rattus_norvegicus ENSRNOG00000008277
meriones_unguiculatus ENSMUGG00000018832
nannospalax_galili ENSNGAG00000013468
jaculus_jaculus ENSJJAG00000023807
marmota_marmota_marmota ENSMMMG00000008733
marmota_marmota_marmota ENSMMMG00000012088
ictidomys_tridecemlineatus ENSSTOG00000027346
urocitellus_parryii ENSUPAG00010007503
spermophilus_dauricus ENSSDAG00000000607
castor_canadensis ENSCCNG00000020638
dipodomys_ordii ENSDORG00000027936
chinchilla_lanigera ENSCLAG00000010177
cavia_porcellus ENSCPOG00000003465
octodon_degus ENSODEG00000015127
heterocephalus_glaber_female ENSHGLG00000005978
heterocephalus_glaber_male ENSHGLG00100015097
fukomys_damarensis ENSFDAG00000019460
oryctolagus_cuniculus ENSOCUG00000008945
oryctolagus_cuniculus ENSOCUG00000027068
colobus_angolensis_palliatus ENSCANG00000028503
piliocolobus_tephrosceles ENSPTEG00000014113
rhinopithecus_bieti ENSRBIG00000038252
rhinopithecus_roxellana ENSRROG00000031300
macaca_fascicularis ENSMFAG00000044782
macaca_nemestrina ENSMNEG00000039600
papio_anubis ENSPANG00000025295
theropithecus_gelada ENSTGEG00000011118
mandrillus_leucophaeus ENSMLEG00000034585
cercocebus_atys ENSCATG00000013812
chlorocebus_sabaeus ENSCSAG00000009948
macaca_mulatta ENSMMUG00000020148
pan_troglodytes ENSPTRG00000020856
pan_paniscus ENSPPAG00000027764
homo_sapiens ENSG00000107262
gorilla_gorilla ENSGGOG00000016534
pongo_abelii ENSPPYG00000019138
nomascus_leucogenys ENSNLEG00000030668
cebus_capucinus ENSCCAG00000026996
saimiri_boliviensis_boliviensis ENSSBOG00000025067
saimiri_boliviensis_boliviensis ENSSBOG00000027567
cebus_capucinus ENSCCAG00000034340
callithrix_jacchus ENSCJAG00000008074
aotus_nancymaae ENSANAG00000030300
carlito_syrichta ENSTSYG00000031769
propithecus_coquereli ENSPCOG00000020650
prolemur_simus ENSPSMG00000017606
microcebus_murinus ENSMICG00000012099
otolemur_garnettii ENSOGAG00000000772
tupaia_belangeri ENSTBEG00000003103
choloepus_hoffmanni ENSCHOG00000012656
dasypus_novemcinctus ENSDNOG00000002076
loxodonta_africana ENSLAFG00000012262
procavia_capensis ENSPCAG00000006816
echinops_telfairi ENSETEG00000001421
echinops_telfairi ENSETEG00000000674
xenopus_tropicalis ENSXETG00000010495
latimeria_chalumnae ENSLACG00000006247
paramormyrops_kingsleyae ENSPKIG00000010682
scleropages_formosus ENSSFOG00015000890
takifugu_rubripes ENSTRUG00000024576
tetraodon_nigroviridis ENSTNIG00000018644
mola_mola ENSMMOG00000009877
labrus_bergylta ENSLBEG00000015740
gasterosteus_aculeatus ENSGACG00000017104
monopterus_albus ENSMALG00000020258
mastacembelus_armatus ENSMAMG00000000427
anabas_testudineus ENSATEG00000001496
oryzias_latipes ENSORLG00020005479
oryzias_latipes ENSORLG00000030377
oryzias_latipes_asm223469v1 ENSORLG00015005240
oryzias_melastigma ENSOMEG00000010874
seriola_dumerili ENSSDUG00000014089
seriola_lalandi_dorsalis ENSSLDG00000015780
scophthalmus_maximus ENSSMAG00000016705
amphiprion_ocellaris ENSAOCG00000009201
amphiprion_percula ENSAPEG00000024448
acanthochromis_polyacanthus ENSAPOG00000005002
stegastes_partitus ENSSPAG00000000129
maylandia_zebra ENSMZEG00005020034
maylandia_zebra ENSMZEG00005013264
haplochromis_burtoni ENSHBUG00000011684
astatotilapia_calliptera ENSACLG00000013385
pundamilia_nyererei ENSPNYG00000015954
neolamprologus_brichardi ENSNBRG00000009227
oreochromis_niloticus ENSONIG00000009222
amphilophus_citrinellus ENSACIG00000004293
xiphophorus_maculatus ENSXMAG00000021062
xiphophorus_couchianus ENSXCOG00000016414
gambusia_affinis ENSGAFG00000001752
poecilia_mexicana ENSPMEG00000006703
poecilia_formosa ENSPFOG00000004771
poecilia_latipinna ENSPLAG00000019008
poecilia_reticulata ENSPREG00000015986
fundulus_heteroclitus ENSFHEG00000015923
cyprinodon_variegatus ENSCVAG00000008684
cynoglossus_semilaevis ENSCSEG00000013513
hippocampus_comes ENSHCOG00000018624
periophthalmus_magnuspinnatus ENSPMGG00000003204
gadus_morhua ENSGMOG00000017061
esox_lucius ENSELUG00000008792
pygocentrus_nattereri ENSPNAG00000018938
astyanax_mexicanus ENSAMXG00000038556
ictalurus_punctatus ENSIPUG00000004193
danio_rerio ENSDARG00000020895
lepisosteus_oculatus ENSLOCG00000011163
petromyzon_marinus ENSPMAG00000003584
ciona_intestinalis ENSCING00000012405
caenorhabditis_elegans_strain_n2 WBGene00000236
