scleropages_formosus ENSSFOG00015021986
paramormyrops_kingsleyae ENSPKIG00000004765
mola_mola ENSMMOG00000007990
takifugu_rubripes ENSTRUG00000004990
mastacembelus_armatus ENSMAMG00000009304
poecilia_formosa ENSPFOG00000014855
poecilia_latipinna ENSPLAG00000016583
poecilia_mexicana ENSPMEG00000011613
poecilia_reticulata ENSPREG00000007537
xiphophorus_maculatus ENSXMAG00000014869
xiphophorus_couchianus ENSXCOG00000014159
gambusia_affinis ENSGAFG00000011218
cyprinodon_variegatus ENSCVAG00000010430
fundulus_heteroclitus ENSFHEG00000011811
kryptolebias_marmoratus ENSKMAG00000014632
oryzias_latipes_asm223469v1 ENSORLG00015012738
oryzias_latipes ENSORLG00000000361
oryzias_latipes ENSORLG00020005749
oryzias_melastigma ENSOMEG00000001912
astatotilapia_calliptera ENSACLG00000006725
haplochromis_burtoni ENSHBUG00000014027
maylandia_zebra ENSMZEG00005018487
pundamilia_nyererei ENSPNYG00000008226
oreochromis_niloticus ENSONIG00000013151
amphilophus_citrinellus ENSACIG00000002187
amphilophus_citrinellus ENSACIG00000015913
cynoglossus_semilaevis ENSCSEG00000016645
monopterus_albus ENSMALG00000009947
anabas_testudineus ENSATEG00000004273
amphiprion_percula ENSAPEG00000002955
amphiprion_ocellaris ENSAOCG00000005451
acanthochromis_polyacanthus ENSAPOG00000002389
stegastes_partitus ENSSPAG00000022191
seriola_dumerili ENSSDUG00000021326
seriola_lalandi_dorsalis ENSSLDG00000016568
scophthalmus_maximus ENSSMAG00000018126
gasterosteus_aculeatus ENSGACG00000002342
labrus_bergylta ENSLBEG00000014120
hippocampus_comes ENSHCOG00000016098
periophthalmus_magnuspinnatus ENSPMGG00000000268
gadus_morhua ENSGMOG00000000164
esox_lucius ENSELUG00000002383
astyanax_mexicanus ENSAMXG00000000658
pygocentrus_nattereri ENSPNAG00000011078
ictalurus_punctatus ENSIPUG00000021969
danio_rerio ENSDARG00000028982
lepisosteus_oculatus ENSLOCG00000003005
amphilophus_citrinellus ENSACIG00000009686
neolamprologus_brichardi ENSNBRG00000019075
tetraodon_nigroviridis ENSTNIG00000007156
tetraodon_nigroviridis ENSTNIG00000019603
calidris_pygmaea ENSCPGG00000001493
calidris_pugnax ENSCPUG00000007191
melopsittacus_undulatus ENSMUNG00000000633
parus_major ENSPMJG00000001888
junco_hyemalis ENSJHYG00000017424
lepidothrix_coronata ENSLCOG00000014948
manacus_vitellinus ENSMVIG00005014012
lonchura_striata_domestica ENSLSDG00000017546
taeniopygia_guttata ENSTGUG00000010915
zonotrichia_albicollis ENSZALG00000017598
ficedula_albicollis ENSFALG00000004343
serinus_canaria ENSSCAG00000016040
gallus_gallus ENSGALG00000016872
coturnix_japonica ENSCJPG00005016133
meleagris_gallopavo ENSMGAG00000014892
numida_meleagris ENSNMEG00000018707
anser_brachyrhynchus ENSABRG00000018641
anas_platyrhynchos_platyrhynchos ENSAPLG00000002609
cyanistes_caeruleus ENSCCEG00000018304
dromaius_novaehollandiae ENSDNVG00000010477
apteryx_owenii ENSAOWG00000018883
nothoprocta_perdicaria ENSNPEG00000010456
crocodylus_porosus ENSCPRG00005017295
gopherus_agassizii ENSGAGG00000010472
chelonoidis_abingdonii ENSCABG00000006790
chrysemys_picta_bellii ENSCPBG00000018046
pelodiscus_sinensis ENSPSIG00000009154
pogona_vitticeps ENSPVIG00000007514
anolis_carolinensis ENSACAG00000003550
notechis_scutatus ENSNSUG00000008661
salvator_merianae ENSSMRG00000015228
sphenodon_punctatus ENSSPUG00000006036
pan_paniscus ENSPPAG00000036841
pan_troglodytes ENSPTRG00000006001
homo_sapiens ENSG00000175198
gorilla_gorilla ENSGGOG00000012516
pongo_abelii ENSPPYG00000005473
nomascus_leucogenys ENSNLEG00000007811
colobus_angolensis_palliatus ENSCANG00000013062
piliocolobus_tephrosceles ENSPTEG00000035775
rhinopithecus_roxellana ENSRROG00000030936
rhinopithecus_bieti ENSRBIG00000034651
theropithecus_gelada ENSTGEG00000012080
papio_anubis ENSPANG00000000781
macaca_fascicularis ENSMFAG00000020427
macaca_mulatta ENSMMUG00000004493
macaca_nemestrina ENSMNEG00000045261
cercocebus_atys ENSCATG00000034177
mandrillus_leucophaeus ENSMLEG00000033842
chlorocebus_sabaeus ENSCSAG00000017493
saimiri_boliviensis_boliviensis ENSSBOG00000020005
cebus_capucinus ENSCCAG00000022253
callithrix_jacchus ENSCJAG00000020998
aotus_nancymaae ENSANAG00000031162
