phascolarctos_cinereus ENSPCIG00000013593
notamacropus_eugenii ENSMEUG00000003284
monodelphis_domestica ENSMODG00000008601
sarcophilus_harrisii ENSSHAG00000012309
pan_paniscus ENSPPAG00000027093
homo_sapiens ENSG00000164818
gorilla_gorilla ENSGGOG00000013100
pongo_abelii ENSPPYG00000017287
nomascus_leucogenys ENSNLEG00000008291
theropithecus_gelada ENSTGEG00000001921
papio_anubis ENSPANG00000018764
cercocebus_atys ENSCATG00000031311
macaca_nemestrina ENSMNEG00000043037
macaca_mulatta ENSMMUG00000018261
chlorocebus_sabaeus ENSCSAG00000017538
rhinopithecus_bieti ENSRBIG00000044063
rhinopithecus_roxellana ENSRROG00000034367
piliocolobus_tephrosceles ENSPTEG00000029533
mandrillus_leucophaeus ENSMLEG00000042512
macaca_fascicularis ENSMFAG00000037660
colobus_angolensis_palliatus ENSCANG00000028538
pan_troglodytes ENSPTRG00000046129
callithrix_jacchus ENSCJAG00000001527
cebus_capucinus ENSCCAG00000037230
saimiri_boliviensis_boliviensis ENSSBOG00000021341
callithrix_jacchus ENSCJAG00000035362
aotus_nancymaae ENSANAG00000036684
carlito_syrichta ENSTSYG00000027320
propithecus_coquereli ENSPCOG00000017717
microcebus_murinus ENSMICG00000044352
prolemur_simus ENSPSMG00000021463
otolemur_garnettii ENSOGAG00000010841
chinchilla_lanigera ENSCLAG00000015804
octodon_degus ENSODEG00000008965
cavia_aperea ENSCAPG00000008355
cavia_porcellus ENSCPOG00000004219
heterocephalus_glaber_female ENSHGLG00000013235
heterocephalus_glaber_male ENSHGLG00100014042
fukomys_damarensis ENSFDAG00000001954
spermophilus_dauricus ENSSDAG00000017693
marmota_marmota_marmota ENSMMMG00000010417
urocitellus_parryii ENSUPAG00010020722
ictidomys_tridecemlineatus ENSSTOG00000003874
dipodomys_ordii ENSDORG00000005805
castor_canadensis ENSCCNG00000001608
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028929
mus_musculus ENSMUSG00000025857
mus_spicilegus ENSMSIG00000000182
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027925
mus_pahari MGP_PahariEiJ_G0024497
rattus_norvegicus ENSRNOG00000021312
meriones_unguiculatus ENSMUGG00000010959
cricetulus_griseus_chok1gshd ENSCGRG00001013336
cricetulus_griseus_crigri ENSCGRG00000011276
cricetulus_griseus_crigri-picr ENSCGRG00015010999
mesocricetus_auratus ENSMAUG00000021545
peromyscus_maniculatus_bairdii ENSPEMG00000002865
microtus_ochrogaster ENSMOCG00000013332
nannospalax_galili ENSNGAG00000021010
jaculus_jaculus ENSJJAG00000010891
ochotona_princeps ENSOPRG00000004786
tupaia_belangeri ENSTBEG00000007434
bos_taurus ENSBTAG00000048140
bos_mutus ENSBMUG00000011884
bison_bison_bison ENSBBBG00000020824
capra_hircus ENSCHIG00000010776
ovis_aries ENSOARG00000006057
tursiops_truncatus ENSTTRG00000011442
sus_scrofa ENSSSCG00000007543
sorex_araneus ENSSARG00000010654
erinaceus_europaeus ENSEEUG00000000427
equus_caballus ENSECAG00000021774
equus_asinus_asinus ENSEASG00005020385
pteropus_vampyrus ENSPVAG00000009959
myotis_lucifugus ENSMLUG00000016962
ursus_americanus ENSUAMG00000007444
ursus_maritimus ENSUMAG00000005864
ailuropoda_melanoleuca ENSAMEG00000005931
neovison_vison ENSNVIG00000003274
mustela_putorius_furo ENSMPUG00000017884
canis_lupus_dingo ENSCAFG00020020475
canis_lupus_familiaris ENSCAFG00000011256
vulpes_vulpes ENSVVUG00000028919
panthera_pardus ENSPPRG00000009138
panthera_tigris_altaica ENSPTIG00000012232
felis_catus ENSFCAG00000005248
dasypus_novemcinctus ENSDNOG00000002122
choloepus_hoffmanni ENSCHOG00000006334
loxodonta_africana ENSLAFG00000015992
procavia_capensis ENSPCAG00000006645
echinops_telfairi ENSETEG00000006229
dasypus_novemcinctus ENSDNOG00000032085
ornithorhynchus_anatinus ENSOANG00000006999
anser_brachyrhynchus ENSABRG00000005032
anas_platyrhynchos_platyrhynchos ENSAPLG00000008703
coturnix_japonica ENSCJPG00005014065
meleagris_gallopavo ENSMGAG00000002058
gallus_gallus ENSGALG00000003684
numida_meleagris ENSNMEG00000008728
zonotrichia_albicollis ENSZALG00000004381
junco_hyemalis ENSJHYG00000001056
serinus_canaria ENSSCAG00000009850
lonchura_striata_domestica ENSLSDG00000002287
taeniopygia_guttata ENSTGUG00000008484
ficedula_albicollis ENSFALG00000013955
parus_major ENSPMJG00000017262
cyanistes_caeruleus ENSCCEG00000022431
lepidothrix_coronata ENSLCOG00000001747
manacus_vitellinus ENSMVIG00005003172
melopsittacus_undulatus ENSMUNG00000005350
calidris_pygmaea ENSCPGG00000016473
calidris_pugnax ENSCPUG00000015546
apteryx_rowi ENSARWG00000017753
apteryx_owenii ENSAOWG00000017751
apteryx_haastii ENSAHAG00000010883
dromaius_novaehollandiae ENSDNVG00000009692
nothoprocta_perdicaria ENSNPEG00000003739
crocodylus_porosus ENSCPRG00005017309
chelonoidis_abingdonii ENSCABG00000003676
gopherus_agassizii ENSGAGG00000003674
chrysemys_picta_bellii ENSCPBG00000020524
pelodiscus_sinensis ENSPSIG00000004368
pogona_vitticeps ENSPVIG00000002042
anolis_carolinensis ENSACAG00000000726
notechis_scutatus ENSNSUG00000004410
notechis_scutatus ENSNSUG00000004408
salvator_merianae ENSSMRG00000020102
sphenodon_punctatus ENSSPUG00000001374
xenopus_tropicalis ENSXETG00000021643
