scleropages_formosus ENSSFOG00015016232
paramormyrops_kingsleyae ENSPKIG00000025479
pygocentrus_nattereri ENSPNAG00000024752
astyanax_mexicanus ENSAMXG00000031047
ictalurus_punctatus ENSIPUG00000016526
danio_rerio ENSDARG00000095184
poecilia_formosa ENSPFOG00000019993
xiphophorus_couchianus ENSXCOG00000012448
monopterus_albus ENSMALG00000020510
oryzias_latipes_asm223469v1 ENSORLG00015017276
oryzias_latipes ENSORLG00020011819
oryzias_latipes ENSORLG00000026098
oryzias_melastigma ENSOMEG00000010982
labrus_bergylta ENSLBEG00000020271
acanthochromis_polyacanthus ENSAPOG00000002962
anabas_testudineus ENSATEG00000010052
hippocampus_comes ENSHCOG00000018045
lepisosteus_oculatus ENSLOCG00000017351
