drosophila_melanogaster FBgn0028327
caenorhabditis_elegans_strain_n2 WBGene00022122
paramormyrops_kingsleyae ENSPKIG00000006401
scleropages_formosus ENSSFOG00015001090
scleropages_formosus ENSSFOG00015020685
danio_rerio ENSDARG00000101627
astyanax_mexicanus ENSAMXG00000035874
tetraodon_nigroviridis ENSTNIG00000002140
tetraodon_nigroviridis ENSTNIG00000003328
tetraodon_nigroviridis ENSTNIG00000004152
tetraodon_nigroviridis ENSTNIG00000001848
tetraodon_nigroviridis ENSTNIG00000006525
tetraodon_nigroviridis ENSTNIG00000004489
tetraodon_nigroviridis ENSTNIG00000002108
tetraodon_nigroviridis ENSTNIG00000001825
mola_mola ENSMMOG00000016230
xiphophorus_couchianus ENSXCOG00000000113
xiphophorus_maculatus ENSXMAG00000008826
poecilia_formosa ENSPFOG00000005948
poecilia_mexicana ENSPMEG00000020559
poecilia_latipinna ENSPLAG00000006170
poecilia_reticulata ENSPREG00000010403
gambusia_affinis ENSGAFG00000019048
kryptolebias_marmoratus ENSKMAG00000003793
tetraodon_nigroviridis ENSTNIG00000003174
monopterus_albus ENSMALG00000021266
cynoglossus_semilaevis ENSCSEG00000016267
oryzias_latipes ENSORLG00020011560
oryzias_latipes_asm223469v1 ENSORLG00015008078
oryzias_latipes ENSORLG00000003179
oryzias_melastigma ENSOMEG00000005985
cyprinodon_variegatus ENSCVAG00000012447
astatotilapia_calliptera ENSACLG00000023894
maylandia_zebra ENSMZEG00005020464
pundamilia_nyererei ENSPNYG00000013798
haplochromis_burtoni ENSHBUG00000001048
oreochromis_niloticus ENSONIG00000016486
neolamprologus_brichardi ENSNBRG00000009186
amphilophus_citrinellus ENSACIG00000021995
gasterosteus_aculeatus ENSGACG00000001759
gasterosteus_aculeatus ENSGACG00000001766
gasterosteus_aculeatus ENSGACG00000001775
gasterosteus_aculeatus ENSGACG00000001833
gasterosteus_aculeatus ENSGACG00000000535
gasterosteus_aculeatus ENSGACG00000000277
gasterosteus_aculeatus ENSGACG00000001764
gasterosteus_aculeatus ENSGACG00000014184
gasterosteus_aculeatus ENSGACG00000020115
gasterosteus_aculeatus ENSGACG00000018755
gasterosteus_aculeatus ENSGACG00000000531
gasterosteus_aculeatus ENSGACG00000000224
takifugu_rubripes ENSTRUG00000002722
scophthalmus_maximus ENSSMAG00000011374
mastacembelus_armatus ENSMAMG00000004550
amphiprion_ocellaris ENSAOCG00000017692
amphiprion_percula ENSAPEG00000003557
acanthochromis_polyacanthus ENSAPOG00000002069
stegastes_partitus ENSSPAG00000021454
anabas_testudineus ENSATEG00000020298
seriola_lalandi_dorsalis ENSSLDG00000007929
seriola_dumerili ENSSDUG00000023549
labrus_bergylta ENSLBEG00000014869
hippocampus_comes ENSHCOG00000012162
periophthalmus_magnuspinnatus ENSPMGG00000021849
gadus_morhua ENSGMOG00000007557
esox_lucius ENSELUG00000016155
astyanax_mexicanus ENSAMXG00000033224
pygocentrus_nattereri ENSPNAG00000025080
ictalurus_punctatus ENSIPUG00000024317
lepisosteus_oculatus ENSLOCG00000011718
phascolarctos_cinereus ENSPCIG00000037323
