caenorhabditis_elegans_strain_n2 WBGene00010896
drosophila_melanogaster FBgn0015393
astyanax_mexicanus ENSAMXG00000037464
pygocentrus_nattereri ENSPNAG00000003196
ictalurus_punctatus ENSIPUG00000006267
danio_rerio ENSDARG00000023299
esox_lucius ENSELUG00000000695
pygocentrus_nattereri ENSPNAG00000016342
astyanax_mexicanus ENSAMXG00000042994
ictalurus_punctatus ENSIPUG00000002874
fundulus_heteroclitus ENSFHEG00000006641
cyprinodon_variegatus ENSCVAG00000018526
poecilia_formosa ENSPFOG00000015290
poecilia_latipinna ENSPLAG00000022694
poecilia_mexicana ENSPMEG00000022654
poecilia_reticulata ENSPREG00000020035
xiphophorus_couchianus ENSXCOG00000009018
gambusia_affinis ENSGAFG00000012218
oryzias_latipes ENSORLG00000022503
oryzias_latipes ENSORLG00020000712
oryzias_latipes_asm223469v1 ENSORLG00015020334
oryzias_melastigma ENSOMEG00000006161
gasterosteus_aculeatus ENSGACG00000009568
cynoglossus_semilaevis ENSCSEG00000000574
tetraodon_nigroviridis ENSTNIG00000012873
takifugu_rubripes ENSTRUG00000016758
mola_mola ENSMMOG00000002764
mastacembelus_armatus ENSMAMG00000007380
periophthalmus_magnuspinnatus ENSPMGG00000004121
pundamilia_nyererei ENSPNYG00000019585
astatotilapia_calliptera ENSACLG00000014628
maylandia_zebra ENSMZEG00005008935
haplochromis_burtoni ENSHBUG00000021745
neolamprologus_brichardi ENSNBRG00000021108
oreochromis_niloticus ENSONIG00000019849
amphilophus_citrinellus ENSACIG00000002273
anabas_testudineus ENSATEG00000013451
monopterus_albus ENSMALG00000016710
amphiprion_ocellaris ENSAOCG00000008378
amphiprion_percula ENSAPEG00000000691
acanthochromis_polyacanthus ENSAPOG00000003295
stegastes_partitus ENSSPAG00000018586
labrus_bergylta ENSLBEG00000009562
seriola_lalandi_dorsalis ENSSLDG00000003525
seriola_dumerili ENSSDUG00000004460
kryptolebias_marmoratus ENSKMAG00000008847
hippocampus_comes ENSHCOG00000013902
scophthalmus_maximus ENSSMAG00000010425
gadus_morhua ENSGMOG00000002685
paramormyrops_kingsleyae ENSPKIG00000008062
scleropages_formosus ENSSFOG00015022251
danio_rerio ENSDARG00000069878
esox_lucius ENSELUG00000005342
lepisosteus_oculatus ENSLOCG00000008147
lepisosteus_oculatus ENSLOCG00000017988
paramormyrops_kingsleyae ENSPKIG00000015329
pogona_vitticeps ENSPVIG00000000025
anolis_carolinensis ENSACAG00000028496
notechis_scutatus ENSNSUG00000003702
sphenodon_punctatus ENSSPUG00000012098
apteryx_owenii ENSAOWG00000012185
apteryx_rowi ENSARWG00000016019
apteryx_haastii ENSAHAG00000007602
dromaius_novaehollandiae ENSDNVG00000003853
nothoprocta_perdicaria ENSNPEG00000010166
meleagris_gallopavo ENSMGAG00000012155
coturnix_japonica ENSCJPG00005009098
gallus_gallus ENSGALG00000011931
numida_meleagris ENSNMEG00000011333
anser_brachyrhynchus ENSABRG00000004772
anas_platyrhynchos_platyrhynchos ENSAPLG00000001022
calidris_pygmaea ENSCPGG00000005348
calidris_pugnax ENSCPUG00000015605
melopsittacus_undulatus ENSMUNG00000014567
lepidothrix_coronata ENSLCOG00000006588
manacus_vitellinus ENSMVIG00005018233
ficedula_albicollis ENSFALG00000011879
parus_major ENSPMJG00000003278
cyanistes_caeruleus ENSCCEG00000000512
junco_hyemalis ENSJHYG00000001093
zonotrichia_albicollis ENSZALG00000006916
taeniopygia_guttata ENSTGUG00000013855
taeniopygia_guttata ENSTGUG00000009845
lonchura_striata_domestica ENSLSDG00000002438
serinus_canaria ENSSCAG00000005802
crocodylus_porosus ENSCPRG00005019075
crocodylus_porosus ENSCPRG00005019074
chelonoidis_abingdonii ENSCABG00000022883
gopherus_agassizii ENSGAGG00000017521
chrysemys_picta_bellii ENSCPBG00000020533
pelodiscus_sinensis ENSPSIG00000016422
sarcophilus_harrisii ENSSHAG00000010895
monodelphis_domestica ENSMODG00000016592
phascolarctos_cinereus ENSPCIG00000026408
panthera_tigris_altaica ENSPTIG00000021078
panthera_pardus ENSPPRG00000004114
felis_catus ENSFCAG00000027664
canis_lupus_familiaris ENSCAFG00000001038
ovis_aries ENSOARG00000018451
pteropus_vampyrus ENSPVAG00000001171
pan_paniscus ENSPPAG00000026299
pan_troglodytes ENSPTRG00000014435
gorilla_gorilla ENSGGOG00000015898
rhinopithecus_roxellana ENSRROG00000042542
cebus_capucinus ENSCCAG00000031213
nomascus_leucogenys ENSNLEG00000027284
aotus_nancymaae ENSANAG00000023772
piliocolobus_tephrosceles ENSPTEG00000025826
