notamacropus_eugenii ENSMEUG00000014017
phascolarctos_cinereus ENSPCIG00000016427
sarcophilus_harrisii ENSSHAG00000013742
monodelphis_domestica ENSMODG00000013609
urocitellus_parryii ENSUPAG00010018401
ictidomys_tridecemlineatus ENSSTOG00000007890
marmota_marmota_marmota ENSMMMG00000004862
chinchilla_lanigera ENSCLAG00000006616
octodon_degus ENSODEG00000002255
cavia_porcellus ENSCPOG00000002760
cavia_aperea ENSCAPG00000009518
heterocephalus_glaber_male ENSHGLG00100019237
heterocephalus_glaber_female ENSHGLG00000007727
fukomys_damarensis ENSFDAG00000004582
castor_canadensis ENSCCNG00000028424
dipodomys_ordii ENSDORG00000015167
mus_spicilegus ENSMSIG00000028705
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018994
mus_musculus ENSMUSG00000054003
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018145
mus_pahari MGP_PahariEiJ_G0029902
rattus_norvegicus ENSRNOG00000053631
meriones_unguiculatus ENSMUGG00000025661
meriones_unguiculatus ENSMUGG00000025638
peromyscus_maniculatus_bairdii ENSPEMG00000012496
microtus_ochrogaster ENSMOCG00000017012
cricetulus_griseus_crigri ENSCGRG00000004013
cricetulus_griseus_chok1gshd ENSCGRG00001023336
cricetulus_griseus_crigri-picr ENSCGRG00015020372
mesocricetus_auratus ENSMAUG00000020617
nannospalax_galili ENSNGAG00000021858
jaculus_jaculus ENSJJAG00000022462
tupaia_belangeri ENSTBEG00000003593
macaca_mulatta ENSMMUG00000006243
macaca_fascicularis ENSMFAG00000001293
macaca_nemestrina ENSMNEG00000044098
cercocebus_atys ENSCATG00000032905
mandrillus_leucophaeus ENSMLEG00000032473
theropithecus_gelada ENSTGEG00000010644
papio_anubis ENSPANG00000004811
chlorocebus_sabaeus ENSCSAG00000009835
colobus_angolensis_palliatus ENSCANG00000031870
piliocolobus_tephrosceles ENSPTEG00000028227
rhinopithecus_roxellana ENSRROG00000037241
rhinopithecus_bieti ENSRBIG00000040614
pan_paniscus ENSPPAG00000027180
pan_troglodytes ENSPTRG00000006765
homo_sapiens ENSG00000156414
gorilla_gorilla ENSGGOG00000000812
pongo_abelii ENSPPYG00000006180
nomascus_leucogenys ENSNLEG00000016251
cebus_capucinus ENSCCAG00000022528
saimiri_boliviensis_boliviensis ENSSBOG00000027466
callithrix_jacchus ENSCJAG00000017235
aotus_nancymaae ENSANAG00000020949
carlito_syrichta ENSTSYG00000003253
microcebus_murinus ENSMICG00000000428
propithecus_coquereli ENSPCOG00000015323
prolemur_simus ENSPSMG00000012014
otolemur_garnettii ENSOGAG00000007626
tursiops_truncatus ENSTTRG00000006405
vicugna_pacos ENSVPAG00000010733
equus_asinus_asinus ENSEASG00005004203
equus_caballus ENSECAG00000023843
ursus_maritimus ENSUMAG00000024822
ursus_americanus ENSUAMG00000017361
ailuropoda_melanoleuca ENSAMEG00000018095
canis_lupus_dingo ENSCAFG00020008631
canis_lupus_familiaris ENSCAFG00000018311
vulpes_vulpes ENSVVUG00000002584
mustela_putorius_furo ENSMPUG00000002286
neovison_vison ENSNVIG00000013511
panthera_pardus ENSPPRG00000021286
panthera_tigris_altaica ENSPTIG00000017411
felis_catus ENSFCAG00000013807
capra_hircus ENSCHIG00000011541
ovis_aries ENSOARG00000006675
bison_bison_bison ENSBBBG00000011627
bos_mutus ENSBMUG00000008196
bos_taurus ENSBTAG00000020402
sus_scrofa ENSSSCG00000002552
pteropus_vampyrus ENSPVAG00000011551
myotis_lucifugus ENSMLUG00000011984
oryctolagus_cuniculus ENSOCUG00000014788
ochotona_princeps ENSOPRG00000002510
sorex_araneus ENSSARG00000010748
erinaceus_europaeus ENSEEUG00000003134
loxodonta_africana ENSLAFG00000007580
procavia_capensis ENSPCAG00000015416
echinops_telfairi ENSETEG00000015130
choloepus_hoffmanni ENSCHOG00000002226
dasypus_novemcinctus ENSDNOG00000035933
ornithorhynchus_anatinus ENSOANG00000000797
anolis_carolinensis ENSACAG00000010862
pogona_vitticeps ENSPVIG00000007091
notechis_scutatus ENSNSUG00000018261
salvator_merianae ENSSMRG00000002065
sphenodon_punctatus ENSSPUG00000004504
apteryx_owenii ENSAOWG00000005871
apteryx_rowi ENSARWG00000014922
apteryx_haastii ENSAHAG00000005733
dromaius_novaehollandiae ENSDNVG00000005347
nothoprocta_perdicaria ENSNPEG00000003812
manacus_vitellinus ENSMVIG00005007837
lepidothrix_coronata ENSLCOG00000005985
parus_major ENSPMJG00000000607
cyanistes_caeruleus ENSCCEG00000014774
ficedula_albicollis ENSFALG00000002911
zonotrichia_albicollis ENSZALG00000006139
