anolis_carolinensis ENSACAG00000016903
notechis_scutatus ENSNSUG00000016029
pogona_vitticeps ENSPVIG00000017136
salvator_merianae ENSSMRG00000003033
sphenodon_punctatus ENSSPUG00000015034
chrysemys_picta_bellii ENSCPBG00000005260
myotis_lucifugus ENSMLUG00000016276
pteropus_vampyrus ENSPVAG00000014884
equus_caballus ENSECAG00000005844
equus_asinus_asinus ENSEASG00005004571
tursiops_truncatus ENSTTRG00000001778
vicugna_pacos ENSVPAG00000010346
capra_hircus ENSCHIG00000017717
ovis_aries ENSOARG00000018338
bos_mutus ENSBMUG00000000298
bos_taurus ENSBTAG00000008198
bison_bison_bison ENSBBBG00000017909
ursus_americanus ENSUAMG00000027037
ursus_maritimus ENSUMAG00000019588
ailuropoda_melanoleuca ENSAMEG00000010567
neovison_vison ENSNVIG00000002775
mustela_putorius_furo ENSMPUG00000005222
panthera_pardus ENSPPRG00000017339
felis_catus ENSFCAG00000004915
sorex_araneus ENSSARG00000008728
pan_troglodytes ENSPTRG00000010502
pan_paniscus ENSPPAG00000040108
homo_sapiens ENSG00000205517
gorilla_gorilla ENSGGOG00000022422
pongo_abelii ENSPPYG00000009580
nomascus_leucogenys ENSNLEG00000012528
macaca_mulatta ENSMMUG00000010826
macaca_nemestrina ENSMNEG00000039637
cercocebus_atys ENSCATG00000044559
mandrillus_leucophaeus ENSMLEG00000031455
macaca_fascicularis ENSMFAG00000004966
papio_anubis ENSPANG00000004121
chlorocebus_sabaeus ENSCSAG00000006784
colobus_angolensis_palliatus ENSCANG00000036003
piliocolobus_tephrosceles ENSPTEG00000036449
rhinopithecus_roxellana ENSRROG00000027202
rhinopithecus_bieti ENSRBIG00000026401
saimiri_boliviensis_boliviensis ENSSBOG00000027464
cebus_capucinus ENSCCAG00000028640
aotus_nancymaae ENSANAG00000030677
callithrix_jacchus ENSCJAG00000005647
carlito_syrichta ENSTSYG00000005568
propithecus_coquereli ENSPCOG00000018660
microcebus_murinus ENSMICG00000009876
prolemur_simus ENSPSMG00000019913
otolemur_garnettii ENSOGAG00000015979
chinchilla_lanigera ENSCLAG00000008655
octodon_degus ENSODEG00000015605
cavia_porcellus ENSCPOG00000009865
cavia_aperea ENSCAPG00000007795
heterocephalus_glaber_female ENSHGLG00000013640
heterocephalus_glaber_male ENSHGLG00100009677
fukomys_damarensis ENSFDAG00000014871
marmota_marmota_marmota ENSMMMG00000020154
urocitellus_parryii ENSUPAG00010007340
spermophilus_dauricus ENSSDAG00000007807
ictidomys_tridecemlineatus ENSSTOG00000003004
castor_canadensis ENSCCNG00000009811
dipodomys_ordii ENSDORG00000002531
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033014
mus_spicilegus ENSMSIG00000013921
mus_musculus ENSMUSG00000040146
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031891
mus_pahari MGP_PahariEiJ_G0014757
rattus_norvegicus ENSRNOG00000013027
meriones_unguiculatus ENSMUGG00000019453
cricetulus_griseus_crigri-picr ENSCGRG00015003165
cricetulus_griseus_chok1gshd ENSCGRG00001012320
cricetulus_griseus_crigri ENSCGRG00000016284
mesocricetus_auratus ENSMAUG00000015321
microtus_ochrogaster ENSMOCG00000014876
peromyscus_maniculatus_bairdii ENSPEMG00000020927
nannospalax_galili ENSNGAG00000015700
jaculus_jaculus ENSJJAG00000012550
tupaia_belangeri ENSTBEG00000003437
procavia_capensis ENSPCAG00000015632
loxodonta_africana ENSLAFG00000032082
echinops_telfairi ENSETEG00000000377
dasypus_novemcinctus ENSDNOG00000024877
ochotona_princeps ENSOPRG00000000207
notamacropus_eugenii ENSMEUG00000002455
phascolarctos_cinereus ENSPCIG00000017744
sarcophilus_harrisii ENSSHAG00000006154
monodelphis_domestica ENSMODG00000006601
ornithorhynchus_anatinus ENSOANG00000013850
xenopus_tropicalis ENSXETG00000016747
