drosophila_melanogaster FBgn0030506
caenorhabditis_elegans_strain_n2 WBGene00002986
petromyzon_marinus ENSPMAG00000004650
eptatretus_burgeri ENSEBUG00000014243
scleropages_formosus ENSSFOG00015012835
paramormyrops_kingsleyae ENSPKIG00000011645
pygocentrus_nattereri ENSPNAG00000028069
pygocentrus_nattereri ENSPNAG00000028056
astyanax_mexicanus ENSAMXG00000008192
ictalurus_punctatus ENSIPUG00000013748
danio_rerio ENSDARG00000060620
poecilia_formosa ENSPFOG00000000797
poecilia_latipinna ENSPLAG00000001196
poecilia_mexicana ENSPMEG00000021353
poecilia_reticulata ENSPREG00000007323
xiphophorus_couchianus ENSXCOG00000017401
xiphophorus_maculatus ENSXMAG00000015142
gambusia_affinis ENSGAFG00000019779
fundulus_heteroclitus ENSFHEG00000007398
cyprinodon_variegatus ENSCVAG00000007896
kryptolebias_marmoratus ENSKMAG00000001149
tetraodon_nigroviridis ENSTNIG00000010348
takifugu_rubripes ENSTRUG00000009984
cynoglossus_semilaevis ENSCSEG00000013905
labrus_bergylta ENSLBEG00000014578
gasterosteus_aculeatus ENSGACG00000014135
mola_mola ENSMMOG00000004390
amphiprion_percula ENSAPEG00000017815
amphiprion_ocellaris ENSAOCG00000011768
acanthochromis_polyacanthus ENSAPOG00000000866
stegastes_partitus ENSSPAG00000001609
maylandia_zebra ENSMZEG00005001855
astatotilapia_calliptera ENSACLG00000027051
pundamilia_nyererei ENSPNYG00000009660
haplochromis_burtoni ENSHBUG00000006245
neolamprologus_brichardi ENSNBRG00000021252
oreochromis_niloticus ENSONIG00000011969
amphilophus_citrinellus ENSACIG00000018309
mastacembelus_armatus ENSMAMG00000008472
monopterus_albus ENSMALG00000008555
anabas_testudineus ENSATEG00000005583
seriola_lalandi_dorsalis ENSSLDG00000003239
seriola_dumerili ENSSDUG00000010343
scophthalmus_maximus ENSSMAG00000011267
hippocampus_comes ENSHCOG00000012010
periophthalmus_magnuspinnatus ENSPMGG00000013486
oryzias_melastigma ENSOMEG00000003459
oryzias_melastigma ENSOMEG00000009837
oryzias_latipes_asm223469v1 ENSORLG00015017754
oryzias_latipes ENSORLG00000004041
oryzias_latipes ENSORLG00020019607
esox_lucius ENSELUG00000006787
gadus_morhua ENSGMOG00000012843
lepisosteus_oculatus ENSLOCG00000008901
anolis_carolinensis ENSACAG00000014566
pogona_vitticeps ENSPVIG00000012453
notechis_scutatus ENSNSUG00000000410
salvator_merianae ENSSMRG00000021078
sphenodon_punctatus ENSSPUG00000002444
lonchura_striata_domestica ENSLSDG00000015651
taeniopygia_guttata ENSTGUG00000010795
junco_hyemalis ENSJHYG00000018010
zonotrichia_albicollis ENSZALG00000017284
serinus_canaria ENSSCAG00000016255
parus_major ENSPMJG00000000723
cyanistes_caeruleus ENSCCEG00000018531
ficedula_albicollis ENSFALG00000004214
lepidothrix_coronata ENSLCOG00000015160
manacus_vitellinus ENSMVIG00005014848
calidris_pygmaea ENSCPGG00000002715
calidris_pugnax ENSCPUG00000007037
gallus_gallus ENSGALG00000016854
meleagris_gallopavo ENSMGAG00000015532
coturnix_japonica ENSCJPG00005015964
numida_meleagris ENSNMEG00000018628
anser_brachyrhynchus ENSABRG00000006536
anas_platyrhynchos_platyrhynchos ENSAPLG00000001673
apteryx_haastii ENSAHAG00000000139
apteryx_owenii ENSAOWG00000008194
apteryx_rowi ENSARWG00000005334
dromaius_novaehollandiae ENSDNVG00000005600
nothoprocta_perdicaria ENSNPEG00000011330
crocodylus_porosus ENSCPRG00005016668
gopherus_agassizii ENSGAGG00000006456
gopherus_agassizii ENSGAGG00000006663
chelonoidis_abingdonii ENSCABG00000011980
chrysemys_picta_bellii ENSCPBG00000023291
pelodiscus_sinensis ENSPSIG00000001504
octodon_degus ENSODEG00000019683
chinchilla_lanigera ENSCLAG00000003376
cavia_porcellus ENSCPOG00000014266
cavia_aperea ENSCAPG00000006284
heterocephalus_glaber_male ENSHGLG00100003265
heterocephalus_glaber_female ENSHGLG00000000718
fukomys_damarensis ENSFDAG00000008973
spermophilus_dauricus ENSSDAG00000023970
ictidomys_tridecemlineatus ENSSTOG00000024303
urocitellus_parryii ENSUPAG00010011286
marmota_marmota_marmota ENSMMMG00000020199
castor_canadensis ENSCCNG00000021944
dipodomys_ordii ENSDORG00000027303
peromyscus_maniculatus_bairdii ENSPEMG00000000076
microtus_ochrogaster ENSMOCG00000019000
cricetulus_griseus_chok1gshd ENSCGRG00001012072
cricetulus_griseus_crigri ENSCGRG00000013417
cricetulus_griseus_crigri-picr ENSCGRG00015024934
mesocricetus_auratus ENSMAUG00000018888
mus_spicilegus ENSMSIG00000010213
mus_musculus ENSMUSG00000049717
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031917
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030809
mus_pahari MGP_PahariEiJ_G0021270
rattus_norvegicus ENSRNOG00000014605
nannospalax_galili ENSNGAG00000013258
jaculus_jaculus ENSJJAG00000006750
oryctolagus_cuniculus ENSOCUG00000015734
ochotona_princeps ENSOPRG00000005765
tupaia_belangeri ENSTBEG00000017741
prolemur_simus ENSPSMG00000016415
otolemur_garnettii ENSOGAG00000032120
pan_troglodytes ENSPTRG00000006025
pan_paniscus ENSPPAG00000032998
homo_sapiens ENSG00000174405
gorilla_gorilla ENSGGOG00000027771
pongo_abelii ENSPPYG00000005540
nomascus_leucogenys ENSNLEG00000007888
cercocebus_atys ENSCATG00000021075
theropithecus_gelada ENSTGEG00000013318
papio_anubis ENSPANG00000007562
mandrillus_leucophaeus ENSMLEG00000026720
macaca_fascicularis ENSMFAG00000037235
macaca_nemestrina ENSMNEG00000023575
macaca_mulatta ENSMMUG00000008874
chlorocebus_sabaeus ENSCSAG00000000211
colobus_angolensis_palliatus ENSCANG00000005805
piliocolobus_tephrosceles ENSPTEG00000034294
rhinopithecus_roxellana ENSRROG00000006040
rhinopithecus_bieti ENSRBIG00000039962
cebus_capucinus ENSCCAG00000019971
saimiri_boliviensis_boliviensis ENSSBOG00000019029
callithrix_jacchus ENSCJAG00000014689
aotus_nancymaae ENSANAG00000012446
ursus_americanus ENSUAMG00000003773
ailuropoda_melanoleuca ENSAMEG00000019685
mustela_putorius_furo ENSMPUG00000018675
neovison_vison ENSNVIG00000002770
canis_lupus_dingo ENSCAFG00020021230
canis_lupus_familiaris ENSCAFG00000006031
panthera_tigris_altaica ENSPTIG00000010051
panthera_pardus ENSPPRG00000017804
felis_catus ENSFCAG00000031985
equus_asinus_asinus ENSEASG00005022073
equus_caballus ENSECAG00000003257
pteropus_vampyrus ENSPVAG00000016403
myotis_lucifugus ENSMLUG00000001267
capra_hircus ENSCHIG00000001019
ovis_aries ENSOARG00000005590
bos_taurus ENSBTAG00000015868
bos_mutus ENSBMUG00000020680
bison_bison_bison ENSBBBG00000019217
tursiops_truncatus ENSTTRG00000012660
vicugna_pacos ENSVPAG00000002270
sus_scrofa ENSSSCG00000009540
dasypus_novemcinctus ENSDNOG00000000513
loxodonta_africana ENSLAFG00000031152
echinops_telfairi ENSETEG00000015563
sorex_araneus ENSSARG00000006573
phascolarctos_cinereus ENSPCIG00000021882
sarcophilus_harrisii ENSSHAG00000009525
monodelphis_domestica ENSMODG00000025064
xenopus_tropicalis ENSXETG00000002654
latimeria_chalumnae ENSLACG00000003282
ciona_intestinalis ENSCING00000009536
ciona_savignyi ENSCSAVG00000010336
saccharomyces_cerevisiae YOR005C
