scleropages_formosus ENSSFOG00015013192
paramormyrops_kingsleyae ENSPKIG00000025675
pygocentrus_nattereri ENSPNAG00000011712
astyanax_mexicanus ENSAMXG00000039474
ictalurus_punctatus ENSIPUG00000003644
danio_rerio ENSDARG00000099596
scophthalmus_maximus ENSSMAG00000012914
cynoglossus_semilaevis ENSCSEG00000009152
seriola_dumerili ENSSDUG00000006882
seriola_lalandi_dorsalis ENSSLDG00000013222
mastacembelus_armatus ENSMAMG00000009788
monopterus_albus ENSMALG00000019529
anabas_testudineus ENSATEG00000018093
mola_mola ENSMMOG00000020098
gasterosteus_aculeatus ENSGACG00000006390
labrus_bergylta ENSLBEG00000024081
labrus_bergylta ENSLBEG00000024063
takifugu_rubripes ENSTRUG00000014869
tetraodon_nigroviridis ENSTNIG00000017775
kryptolebias_marmoratus ENSKMAG00000001416
kryptolebias_marmoratus ENSKMAG00000001377
amphiprion_ocellaris ENSAOCG00000015181
amphiprion_percula ENSAPEG00000017026
acanthochromis_polyacanthus ENSAPOG00000013326
acanthochromis_polyacanthus ENSAPOG00000009688
acanthochromis_polyacanthus ENSAPOG00000011535
stegastes_partitus ENSSPAG00000009441
xiphophorus_maculatus ENSXMAG00000023856
xiphophorus_maculatus ENSXMAG00000024324
xiphophorus_couchianus ENSXCOG00000007055
gambusia_affinis ENSGAFG00000018268
poecilia_latipinna ENSPLAG00000020197
poecilia_formosa ENSPFOG00000021700
poecilia_mexicana ENSPMEG00000002663
poecilia_reticulata ENSPREG00000003256
poecilia_formosa ENSPFOG00000000998
poecilia_latipinna ENSPLAG00000020183
poecilia_reticulata ENSPREG00000003210
poecilia_mexicana ENSPMEG00000002739
poecilia_latipinna ENSPLAG00000020268
cyprinodon_variegatus ENSCVAG00000014447
fundulus_heteroclitus ENSFHEG00000013127
fundulus_heteroclitus ENSFHEG00000013140
oryzias_latipes ENSORLG00000004039
oryzias_latipes ENSORLG00000030568
oryzias_melastigma ENSOMEG00000015955
oryzias_melastigma ENSOMEG00000015928
oryzias_latipes_asm223469v1 ENSORLG00015013656
astatotilapia_calliptera ENSACLG00000022837
maylandia_zebra ENSMZEG00005007695
pundamilia_nyererei ENSPNYG00000002355
neolamprologus_brichardi ENSNBRG00000008433
haplochromis_burtoni ENSHBUG00000019887
oreochromis_niloticus ENSONIG00000010850
amphilophus_citrinellus ENSACIG00000020507
haplochromis_burtoni ENSHBUG00000023710
pundamilia_nyererei ENSPNYG00000024026
astatotilapia_calliptera ENSACLG00000003089
neolamprologus_brichardi ENSNBRG00000008470
neolamprologus_brichardi ENSNBRG00000008456
astatotilapia_calliptera ENSACLG00000022600
maylandia_zebra ENSMZEG00005007688
haplochromis_burtoni ENSHBUG00000019913
pundamilia_nyererei ENSPNYG00000002370
oreochromis_niloticus ENSONIG00000013578
oreochromis_niloticus ENSONIG00000010851
amphilophus_citrinellus ENSACIG00000020483
amphilophus_citrinellus ENSACIG00000020494
astatotilapia_calliptera ENSACLG00000003070
amphilophus_citrinellus ENSACIG00000013948
hippocampus_comes ENSHCOG00000009233
periophthalmus_magnuspinnatus ENSPMGG00000010029
gadus_morhua ENSGMOG00000015507
esox_lucius ENSELUG00000002927
lepisosteus_oculatus ENSLOCG00000006069
apteryx_owenii ENSAOWG00000017232
apteryx_rowi ENSARWG00000006896
apteryx_haastii ENSAHAG00000002466
dromaius_novaehollandiae ENSDNVG00000011988
nothoprocta_perdicaria ENSNPEG00000000519
lepidothrix_coronata ENSLCOG00000005825
manacus_vitellinus ENSMVIG00005017516
taeniopygia_guttata ENSTGUG00000003052
taeniopygia_guttata ENSTGUG00000017197
lonchura_striata_domestica ENSLSDG00000000288
zonotrichia_albicollis ENSZALG00000011358
junco_hyemalis ENSJHYG00000006613
serinus_canaria ENSSCAG00000015144
ficedula_albicollis ENSFALG00000009277
cyanistes_caeruleus ENSCCEG00000005967
parus_major ENSPMJG00000002679
melopsittacus_undulatus ENSMUNG00000007229
calidris_pygmaea ENSCPGG00000003920
calidris_pugnax ENSCPUG00000010787
meleagris_gallopavo ENSMGAG00000010836
coturnix_japonica ENSCJPG00005012566
gallus_gallus ENSGALG00000011216
numida_meleagris ENSNMEG00000008193
anas_platyrhynchos_platyrhynchos ENSAPLG00000003612
anser_brachyrhynchus ENSABRG00000008195
crocodylus_porosus ENSCPRG00005001046
gopherus_agassizii ENSGAGG00000016739
chelonoidis_abingdonii ENSCABG00000000062
chrysemys_picta_bellii ENSCPBG00000022532
pelodiscus_sinensis ENSPSIG00000006873
pogona_vitticeps ENSPVIG00000015291
anolis_carolinensis ENSACAG00000002449
notechis_scutatus ENSNSUG00000011653
salvator_merianae ENSSMRG00000002412
sphenodon_punctatus ENSSPUG00000002404
notamacropus_eugenii ENSMEUG00000013520
phascolarctos_cinereus ENSPCIG00000032970
sarcophilus_harrisii ENSSHAG00000000538
monodelphis_domestica ENSMODG00000014571
pteropus_vampyrus ENSPVAG00000000739
myotis_lucifugus ENSMLUG00000002778
equus_caballus ENSECAG00000003387
equus_asinus_asinus ENSEASG00005005732
ursus_americanus ENSUAMG00000010894
ursus_maritimus ENSUMAG00000017973
ailuropoda_melanoleuca ENSAMEG00000008918
neovison_vison ENSNVIG00000017840
mustela_putorius_furo ENSMPUG00000001545
canis_lupus_dingo ENSCAFG00020027376
canis_lupus_familiaris ENSCAFG00000005929
vulpes_vulpes ENSVVUG00000000873
panthera_tigris_altaica ENSPTIG00000021790
panthera_pardus ENSPPRG00000002804
felis_catus ENSFCAG00000011306
ovis_aries ENSOARG00000015230
capra_hircus ENSCHIG00000014947
bison_bison_bison ENSBBBG00000010234
bos_mutus ENSBMUG00000024540
bos_taurus ENSBTAG00000019129
tursiops_truncatus ENSTTRG00000014416
sus_scrofa ENSSSCG00000011193
propithecus_coquereli ENSPCOG00000018677
microcebus_murinus ENSMICG00000049329
prolemur_simus ENSPSMG00000009312
otolemur_garnettii ENSOGAG00000013977
pan_troglodytes ENSPTRG00000014668
pan_paniscus ENSPPAG00000035833
homo_sapiens ENSG00000169814
gorilla_gorilla ENSGGOG00000013932
pongo_abelii ENSPPYG00000014086
nomascus_leucogenys ENSNLEG00000028699
mandrillus_leucophaeus ENSMLEG00000013550
cercocebus_atys ENSCATG00000035945
theropithecus_gelada ENSTGEG00000016730
papio_anubis ENSPANG00000017229
macaca_fascicularis ENSMFAG00000033539
macaca_mulatta ENSMMUG00000020762
macaca_nemestrina ENSMNEG00000029578
chlorocebus_sabaeus ENSCSAG00000010118
colobus_angolensis_palliatus ENSCANG00000028463
piliocolobus_tephrosceles ENSPTEG00000035620
rhinopithecus_roxellana ENSRROG00000032605
rhinopithecus_bieti ENSRBIG00000044461
cebus_capucinus ENSCCAG00000030979
callithrix_jacchus ENSCJAG00000003498
saimiri_boliviensis_boliviensis ENSSBOG00000010141
aotus_nancymaae ENSANAG00000023863
aotus_nancymaae ENSANAG00000020716
castor_canadensis ENSCCNG00000021195
dipodomys_ordii ENSDORG00000008251
cricetulus_griseus_crigri ENSCGRG00000014111
cricetulus_griseus_chok1gshd ENSCGRG00001020340
cricetulus_griseus_crigri-picr ENSCGRG00015021106
mesocricetus_auratus ENSMAUG00000004166
peromyscus_maniculatus_bairdii ENSPEMG00000014118
microtus_ochrogaster ENSMOCG00000007806
mus_spicilegus ENSMSIG00000011489
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019965
mus_musculus ENSMUSG00000021900
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019080
mus_pahari MGP_PahariEiJ_G0030097
rattus_norvegicus ENSRNOG00000019656
meriones_unguiculatus ENSMUGG00000017041
nannospalax_galili ENSNGAG00000013985
jaculus_jaculus ENSJJAG00000020488
urocitellus_parryii ENSUPAG00010017908
