petromyzon_marinus ENSPMAG00000007199
eptatretus_burgeri ENSEBUG00000001951
taeniopygia_guttata ENSTGUG00000014807
lonchura_striata_domestica ENSLSDG00000003764
anas_platyrhynchos_platyrhynchos ENSAPLG00000011806
gallus_gallus ENSGALG00000048152
coturnix_japonica ENSCJPG00005001747
calidris_pygmaea ENSCPGG00000009146
calidris_pugnax ENSCPUG00000001885
apteryx_owenii ENSAOWG00000006149
apteryx_haastii ENSAHAG00000017365
apteryx_rowi ENSARWG00000012644
dromaius_novaehollandiae ENSDNVG00000009837
chelonoidis_abingdonii ENSCABG00000022040
gopherus_agassizii ENSGAGG00000006980
chrysemys_picta_bellii ENSCPBG00000001699
pelodiscus_sinensis ENSPSIG00000002238
anolis_carolinensis ENSACAG00000004011
pogona_vitticeps ENSPVIG00000018663
notechis_scutatus ENSNSUG00000011677
salvator_merianae ENSSMRG00000002774
sphenodon_punctatus ENSSPUG00000013158
nothoprocta_perdicaria ENSNPEG00000007495
sorex_araneus ENSSARG00000007182
ochotona_princeps ENSOPRG00000014929
equus_asinus_asinus ENSEASG00005004124
equus_caballus ENSECAG00000002087
pteropus_vampyrus ENSPVAG00000005690
erinaceus_europaeus ENSEEUG00000014304
myotis_lucifugus ENSMLUG00000010263
ovis_aries ENSOARG00000010941
capra_hircus ENSCHIG00000026570
bos_mutus ENSBMUG00000004945
bos_taurus ENSBTAG00000002676
bison_bison_bison ENSBBBG00000014398
tursiops_truncatus ENSTTRG00000002224
vicugna_pacos ENSVPAG00000005391
sus_scrofa ENSSSCG00000003111
mustela_putorius_furo ENSMPUG00000004965
neovison_vison ENSNVIG00000010826
ailuropoda_melanoleuca ENSAMEG00000008313
canis_lupus_dingo ENSCAFG00020001254
canis_lupus_familiaris ENSCAFG00000004180
vulpes_vulpes ENSVVUG00000000163
ursus_maritimus ENSUMAG00000023769
panthera_tigris_altaica ENSPTIG00000016036
panthera_pardus ENSPPRG00000000641
felis_catus ENSFCAG00000027112
macaca_nemestrina ENSMNEG00000024262
theropithecus_gelada ENSTGEG00000026622
carlito_syrichta ENSTSYG00000003240
ursus_americanus ENSUAMG00000022203
castor_canadensis ENSCCNG00000012143
dipodomys_ordii ENSDORG00000012199
nannospalax_galili ENSNGAG00000019423
nannospalax_galili ENSNGAG00000014168
nannospalax_galili ENSNGAG00000001209
microtus_ochrogaster ENSMOCG00000005006
microtus_ochrogaster ENSMOCG00000016346
microtus_ochrogaster ENSMOCG00000018475
