gopherus_agassizii ENSGAGG00000001919
chelonoidis_abingdonii ENSCABG00000000483
chrysemys_picta ENSCPBG00000022897
pelodiscus_sinensis ENSPSIG00000003025
crocodylus_porosus ENSCPRG00005000704
pogona_vitticeps ENSPVIG00000022872
anolis_carolinensis ENSACAG00000009043
notechis_scutatus ENSNSUG00000000154
salvator_merianae ENSSMRG00000009120
sphenodon_punctatus ENSSPUG00000016866
calidris_pygmaea ENSCPGG00000012261
calidris_pugnax ENSCPUG00000010381
manacus_vitellinus ENSMVIG00005010939
lepidothrix_coronata ENSLCOG00000002406
lonchura_striata ENSLSDG00000005522
taeniopygia_guttata ENSTGUG00000003136
parus_major ENSPMJG00000014096
cyanistes_caeruleus ENSCCEG00000018793
zonotrichia_albicollis ENSZALG00000006331
junco_hyemalis ENSJHYG00000010688
serinus_canaria ENSSCAG00000017289
ficedula_albicollis ENSFALG00000009292
gallus_gallus ENSGALG00000001561
meleagris_gallopavo ENSMGAG00000002845
coturnix_japonica ENSCJPG00005010131
numida_meleagris ENSNMEG00000007220
anser_brachyrhynchus ENSABRG00000007026
anas_platyrhynchos ENSAPLG00000006806
melopsittacus_undulatus ENSMUNG00000015705
apteryx_haastii ENSAHAG00000005565
apteryx_owenii ENSAOWG00000003257
apteryx_rowi ENSARWG00000004364
dromaius_novaehollandiae ENSDNVG00000009724
nothoprocta_perdicaria ENSNPEG00000006643
cavia_porcellus ENSCPOG00000023813
cavia_aperea ENSCAPG00000006015
chinchilla_lanigera ENSCLAG00000005340
octodon_degus ENSODEG00000011254
heterocephalus_glaber ENSHGLG00000015323
dipodomys_ordii ENSDORG00000008634
ochotona_princeps ENSOPRG00000004542
echinops_telfairi ENSETEG00000002685
mus_spicilegus ENSMSIG00000015130
mus_spretus MGP_SPRETEiJ_G0027901
mus_musculus ENSMUSG00000029070
mus_caroli MGP_CAROLIEiJ_G0026907
mus_pahari MGP_PahariEiJ_G0029255
rattus_norvegicus ENSRNOG00000019244
meriones_unguiculatus ENSMUGG00000003306
cricetulus_griseus ENSCGRG00015015045
cricetulus_griseus ENSCGRG00000014161
cricetulus_griseus ENSCGRG00001016415
mesocricetus_auratus ENSMAUG00000002259
peromyscus_maniculatus ENSPEMG00000006702
microtus_ochrogaster ENSMOCG00000016563
nannospalax_galili ENSNGAG00000018197
jaculus_jaculus ENSJJAG00000018780
castor_canadensis ENSCCNG00000010937
ictidomys_tridecemlineatus ENSSTOG00000001815
urocitellus_parryii ENSUPAG00010016318
propithecus_coquereli ENSPCOG00000028505
prolemur_simus ENSPSMG00000013260
microcebus_murinus ENSMICG00000032614
otolemur_garnettii ENSOGAG00000030763
macaca_mulatta ENSMMUG00000003582
macaca_nemestrina ENSMNEG00000041023
macaca_fascicularis ENSMFAG00000002897
chlorocebus_sabaeus ENSCSAG00000000685
theropithecus_gelada ENSTGEG00000018809
theropithecus_gelada ENSTGEG00000017040
papio_anubis ENSPANG00000026092
cercocebus_atys ENSCATG00000022961
piliocolobus_tephrosceles ENSPTEG00000009143
gorilla_gorilla ENSGGOG00000025096
pan_troglodytes ENSPTRG00000045448
homo_sapiens ENSG00000162576
pongo_abelii ENSPPYG00000002009
nomascus_leucogenys ENSNLEG00000000062
rhinopithecus_roxellana ENSRROG00000033980
rhinopithecus_bieti ENSRBIG00000043145
pan_paniscus ENSPPAG00000033475
callithrix_jacchus ENSCJAG00000040810
cebus_capucinus ENSCCAG00000023268
aotus_nancymaae ENSANAG00000026233
spermophilus_dauricus ENSSDAG00000003528
ovis_aries ENSOARG00000003922
capra_hircus ENSCHIG00000023192
bos_indicus ENSBIXG00000003265
bos_indicus ENSBIXG00005013867
bos_taurus ENSBTAG00000012247
bison_bison ENSBBBG00000004139
tursiops_truncatus ENSTTRG00000017043
sus_scrofa ENSSSCG00000021880
pteropus_vampyrus ENSPVAG00000001025
ursus_americanus ENSUAMG00000012818
ailuropoda_melanoleuca ENSAMEG00000013866
canis_lupus ENSCAFG00020011521
canis_lupus ENSCAFG00000019269
vulpes_vulpes ENSVVUG00000004397
