drosophila_melanogaster FBgn0038499
caenorhabditis_elegans_strain_n2 WBGene00000271
takifugu_rubripes ENSTRUG00000016217
tetraodon_nigroviridis ENSTNIG00000004803
mola_mola ENSMMOG00000017763
cynoglossus_semilaevis ENSCSEG00000006008
monopterus_albus ENSMALG00000015268
mastacembelus_armatus ENSMAMG00000001529
seriola_dumerili ENSSDUG00000016618
seriola_lalandi_dorsalis ENSSLDG00000000494
labrus_bergylta ENSLBEG00000024334
gasterosteus_aculeatus ENSGACG00000013671
anabas_testudineus ENSATEG00000008425
kryptolebias_marmoratus ENSKMAG00000001569
oryzias_melastigma ENSOMEG00000022742
amphiprion_ocellaris ENSAOCG00000002847
amphiprion_percula ENSAPEG00000017279
acanthochromis_polyacanthus ENSAPOG00000012303
stegastes_partitus ENSSPAG00000002964
astatotilapia_calliptera ENSACLG00000017136
maylandia_zebra ENSMZEG00005014995
haplochromis_burtoni ENSHBUG00000005753
pundamilia_nyererei ENSPNYG00000006612
oreochromis_niloticus ENSONIG00000000246
oreochromis_niloticus ENSONIG00000011017
neolamprologus_brichardi ENSNBRG00000002716
amphilophus_citrinellus ENSACIG00000022338
xiphophorus_maculatus ENSXMAG00000002387
xiphophorus_couchianus ENSXCOG00000000760
poecilia_latipinna ENSPLAG00000015070
poecilia_reticulata ENSPREG00000012091
poecilia_mexicana ENSPMEG00000018116
poecilia_formosa ENSPFOG00000002266
fundulus_heteroclitus ENSFHEG00000012597
cyprinodon_variegatus ENSCVAG00000018237
gambusia_affinis ENSGAFG00000017683
oryzias_latipes ENSORLG00020012640
oryzias_latipes_asm223469v1 ENSORLG00015010186
oryzias_latipes ENSORLG00000018171
hippocampus_comes ENSHCOG00000008527
periophthalmus_magnuspinnatus ENSPMGG00000016636
cyprinodon_variegatus ENSCVAG00000022664
gambusia_affinis ENSGAFG00000001045
acanthochromis_polyacanthus ENSAPOG00000008314
acanthochromis_polyacanthus ENSAPOG00000024262
hippocampus_comes ENSHCOG00000008481
fundulus_heteroclitus ENSFHEG00000011095
cyprinodon_variegatus ENSCVAG00000018003
kryptolebias_marmoratus ENSKMAG00000018181
amphilophus_citrinellus ENSACIG00000023800
amphiprion_percula ENSAPEG00000003239
amphiprion_percula ENSAPEG00000003309
acanthochromis_polyacanthus ENSAPOG00000009107
stegastes_partitus ENSSPAG00000017116
hippocampus_comes ENSHCOG00000021094
labrus_bergylta ENSLBEG00000001742
gadus_morhua ENSGMOG00000009165
esox_lucius ENSELUG00000006533
pygocentrus_nattereri ENSPNAG00000007724
astyanax_mexicanus ENSAMXG00000020489
ictalurus_punctatus ENSIPUG00000017884
danio_rerio ENSDARG00000005002
scleropages_formosus ENSSFOG00015013763
paramormyrops_kingsleyae ENSPKIG00000018964
lepisosteus_oculatus ENSLOCG00000010360
