chelonoidis_abingdonii ENSCABG00000001899
gopherus_agassizii ENSGAGG00000018309
chrysemys_picta_bellii ENSCPBG00000027775
pelodiscus_sinensis ENSPSIG00000007774
crocodylus_porosus ENSCPRG00005005939
pogona_vitticeps ENSPVIG00000010177
notechis_scutatus ENSNSUG00000008039
salvator_merianae ENSSMRG00000010606
sphenodon_punctatus ENSSPUG00000010824
phascolarctos_cinereus ENSPCIG00000009032
notamacropus_eugenii ENSMEUG00000012442
monodelphis_domestica ENSMODG00000013627
procavia_capensis ENSPCAG00000003326
echinops_telfairi ENSETEG00000002224
homo_sapiens ENSG00000270249
loxodonta_africana ENSLAFG00000027014
dasypus_novemcinctus ENSDNOG00000007321
neovison_vison ENSNVIG00000003099
mustela_putorius_furo ENSMPUG00000015962
ursus_americanus ENSUAMG00000011313
ursus_maritimus ENSUMAG00000012596
ailuropoda_melanoleuca ENSAMEG00000015484
canis_lupus_dingo ENSCAFG00020013141
vulpes_vulpes ENSVVUG00000023736
canis_lupus_familiaris ENSCAFG00000013668
panthera_pardus ENSPPRG00000011814
panthera_tigris_altaica ENSPTIG00000011626
felis_catus ENSFCAG00000000379
tursiops_truncatus ENSTTRG00000014844
sus_scrofa ENSSSCG00000027890
capra_hircus ENSCHIG00000026723
ovis_aries ENSOARG00000014151
bos_mutus ENSBMUG00000007487
bos_taurus ENSBTAG00000005448
bison_bison_bison ENSBBBG00000011289
pteropus_vampyrus ENSPVAG00000017771
myotis_lucifugus ENSMLUG00000010481
sorex_araneus ENSSARG00000002811
equus_asinus_asinus ENSEASG00005016860
equus_caballus ENSECAG00000023942
castor_canadensis ENSCCNG00000017453
dipodomys_ordii ENSDORG00000005796
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028852
mus_musculus ENSMUSG00000004952
mus_spicilegus ENSMSIG00000011823
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027850
mus_pahari MGP_PahariEiJ_G0024433
rattus_norvegicus ENSRNOG00000001431
meriones_unguiculatus ENSMUGG00000016604
peromyscus_maniculatus_bairdii ENSPEMG00000018519
microtus_ochrogaster ENSMOCG00000013840
cricetulus_griseus_chok1gshd ENSCGRG00001023051
cricetulus_griseus_crigri ENSCGRG00000011700
cricetulus_griseus_crigri-picr ENSCGRG00015005798
mesocricetus_auratus ENSMAUG00000021730
nannospalax_galili ENSNGAG00000023155
heterocephalus_glaber_female ENSHGLG00000006980
heterocephalus_glaber_male ENSHGLG00100008879
fukomys_damarensis ENSFDAG00000011602
cavia_aperea ENSCAPG00000014539
cavia_porcellus ENSCPOG00000006704
octodon_degus ENSODEG00000015946
chinchilla_lanigera ENSCLAG00000008836
ictidomys_tridecemlineatus ENSSTOG00000007557
spermophilus_dauricus ENSSDAG00000010394
urocitellus_parryii ENSUPAG00010015198
marmota_marmota_marmota ENSMMMG00000011205
ochotona_princeps ENSOPRG00000012053
tupaia_belangeri ENSTBEG00000013966
propithecus_coquereli ENSPCOG00000020603
prolemur_simus ENSPSMG00000011134
microcebus_murinus ENSMICG00000010328
