phascolarctos_cinereus ENSPCIG00000005833
notamacropus_eugenii ENSMEUG00000007049
monodelphis_domestica ENSMODG00000002988
mus_spicilegus ENSMSIG00000001387
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025434
mus_musculus ENSMUSG00000078129
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024512
mus_pahari MGP_PahariEiJ_G0025956
rattus_norvegicus ENSRNOG00000036864
meriones_unguiculatus ENSMUGG00000018243
cricetulus_griseus_chok1gshd ENSCGRG00001006945
cricetulus_griseus_crigri ENSCGRG00000004423
cricetulus_griseus_crigri-picr ENSCGRG00015000733
peromyscus_maniculatus_bairdii ENSPEMG00000026578
nannospalax_galili ENSNGAG00000020489
castor_canadensis ENSCCNG00000027877
ictidomys_tridecemlineatus ENSSTOG00000000902
marmota_marmota_marmota ENSMMMG00000023461
urocitellus_parryii ENSUPAG00010004872
spermophilus_dauricus ENSSDAG00000001347
spermophilus_dauricus ENSSDAG00000001342
chinchilla_lanigera ENSCLAG00000018112
cavia_porcellus ENSCPOG00000022109
heterocephalus_glaber_female ENSHGLG00000021297
heterocephalus_glaber_male ENSHGLG00100019942
fukomys_damarensis ENSFDAG00000007319
oryctolagus_cuniculus ENSOCUG00000000854
prolemur_simus ENSPSMG00000018073
otolemur_garnettii ENSOGAG00000010438
pan_troglodytes ENSPTRG00000047541
pan_troglodytes ENSPTRG00000044260
pan_paniscus ENSPPAG00000026624
homo_sapiens ENSG00000182584
gorilla_gorilla ENSGGOG00000042107
pongo_abelii ENSPPYG00000010928
theropithecus_gelada ENSTGEG00000006302
papio_anubis ENSPANG00000004544
cercocebus_atys ENSCATG00000022465
mandrillus_leucophaeus ENSMLEG00000008960
macaca_nemestrina ENSMNEG00000026090
macaca_mulatta ENSMMUG00000023549
macaca_fascicularis ENSMFAG00000030273
chlorocebus_sabaeus ENSCSAG00000018668
colobus_angolensis_palliatus ENSCANG00000014448
piliocolobus_tephrosceles ENSPTEG00000007597
rhinopithecus_roxellana ENSRROG00000009546
rhinopithecus_bieti ENSRBIG00000030364
cebus_capucinus ENSCCAG00000020021
saimiri_boliviensis_boliviensis ENSSBOG00000004671
equus_caballus ENSECAG00000001232
equus_asinus_asinus ENSEASG00005008546
erinaceus_europaeus ENSEEUG00000004726
bison_bison_bison ENSBBBG00000018177
bos_mutus ENSBMUG00000024774
capra_hircus ENSCHIG00000002177
tursiops_truncatus ENSTTRG00000010098
vicugna_pacos ENSVPAG00000000364
myotis_lucifugus ENSMLUG00000023024
ursus_maritimus ENSUMAG00000024114
ursus_americanus ENSUAMG00000026315
neovison_vison ENSNVIG00000017892
canis_lupus_dingo ENSCAFG00020004965
canis_lupus_familiaris ENSCAFG00000007430
vulpes_vulpes ENSVVUG00000004819
panthera_pardus ENSPPRG00000015321
panthera_tigris_altaica ENSPTIG00000001807
felis_catus ENSFCAG00000005015
loxodonta_africana ENSLAFG00000018108
procavia_capensis ENSPCAG00000015815
echinops_telfairi ENSETEG00000018934
dasypus_novemcinctus ENSDNOG00000032070
dromaius_novaehollandiae ENSDNVG00000017852
apteryx_rowi ENSARWG00000005077
lepidothrix_coronata ENSLCOG00000001659
manacus_vitellinus ENSMVIG00005012012
lonchura_striata_domestica ENSLSDG00000015311
lonchura_striata_domestica ENSLSDG00000010539
taeniopygia_guttata ENSTGUG00000018180
cyanistes_caeruleus ENSCCEG00000008123
parus_major ENSPMJG00000002387
serinus_canaria ENSSCAG00000008374
junco_hyemalis ENSJHYG00000004908
ficedula_albicollis ENSFALG00000014485
melopsittacus_undulatus ENSMUNG00000011194
gopherus_agassizii ENSGAGG00000024088
chelonoidis_abingdonii ENSCABG00000022374
crocodylus_porosus ENSCPRG00005012747
notechis_scutatus ENSNSUG00000006816
salvator_merianae ENSSMRG00000001490
sphenodon_punctatus ENSSPUG00000012708
