calidris_pygmaea ENSCPGG00000011637
calidris_pugnax ENSCPUG00000008491
melopsittacus_undulatus ENSMUNG00000010651
parus_major ENSPMJG00000016811
cyanistes_caeruleus ENSCCEG00000024064
ficedula_albicollis ENSFALG00000010207
lonchura_striata_domestica ENSLSDG00000000743
taeniopygia_guttata ENSTGUG00000010877
junco_hyemalis ENSJHYG00000000882
zonotrichia_albicollis ENSZALG00000012492
serinus_canaria ENSSCAG00000014708
manacus_vitellinus ENSMVIG00005015322
lepidothrix_coronata ENSLCOG00000011754
gallus_gallus ENSGALG00000015958
meleagris_gallopavo ENSMGAG00000013189
coturnix_japonica ENSCJPG00005006750
numida_meleagris ENSNMEG00000002268
anser_brachyrhynchus ENSABRG00000013612
anas_platyrhynchos_platyrhynchos ENSAPLG00000015496
apteryx_haastii ENSAHAG00000001186
apteryx_rowi ENSARWG00000012321
apteryx_owenii ENSAOWG00000007171
dromaius_novaehollandiae ENSDNVG00000011776
nothoprocta_perdicaria ENSNPEG00000000442
crocodylus_porosus ENSCPRG00005000213
chelonoidis_abingdonii ENSCABG00000015001
gopherus_agassizii ENSGAGG00000022879
chrysemys_picta_bellii ENSCPBG00000001482
pelodiscus_sinensis ENSPSIG00000010349
pogona_vitticeps ENSPVIG00000003779
anolis_carolinensis ENSACAG00000002119
notechis_scutatus ENSNSUG00000017946
salvator_merianae ENSSMRG00000016920
sphenodon_punctatus ENSSPUG00000005076
phascolarctos_cinereus ENSPCIG00000016349
notamacropus_eugenii ENSMEUG00000009663
sarcophilus_harrisii ENSSHAG00000006749
monodelphis_domestica ENSMODG00000009643
procavia_capensis ENSPCAG00000009521
loxodonta_africana ENSLAFG00000022439
echinops_telfairi ENSETEG00000005751
heterocephalus_glaber_male ENSHGLG00100007960
heterocephalus_glaber_female ENSHGLG00000014965
fukomys_damarensis ENSFDAG00000018035
chinchilla_lanigera ENSCLAG00000007656
octodon_degus ENSODEG00000003775
cavia_porcellus ENSCPOG00000013630
cavia_aperea ENSCAPG00000014230
dipodomys_ordii ENSDORG00000005210
peromyscus_maniculatus_bairdii ENSPEMG00000008491
microtus_ochrogaster ENSMOCG00000018041
cricetulus_griseus_crigri ENSCGRG00000009042
cricetulus_griseus_crigri-picr ENSCGRG00015018150
cricetulus_griseus_chok1gshd ENSCGRG00001010143
mesocricetus_auratus ENSMAUG00000000558
mus_spicilegus ENSMSIG00000018606
mus_musculus ENSMUSG00000031668
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029482
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028477
mus_pahari MGP_PahariEiJ_G0022213
rattus_norvegicus ENSRNOG00000006069
meriones_unguiculatus ENSMUGG00000022102
nannospalax_galili ENSNGAG00000017223
jaculus_jaculus ENSJJAG00000022164
urocitellus_parryii ENSUPAG00010022979
spermophilus_dauricus ENSSDAG00000007198
ictidomys_tridecemlineatus ENSSTOG00000009678
marmota_marmota_marmota ENSMMMG00000009551
oryctolagus_cuniculus ENSOCUG00000012451
ochotona_princeps ENSOPRG00000002521
tupaia_belangeri ENSTBEG00000006152
pan_troglodytes ENSPTRG00000012173
pan_paniscus ENSPPAG00000038823
homo_sapiens ENSG00000172071
gorilla_gorilla ENSGGOG00000011773
pongo_abelii ENSPPYG00000012200
nomascus_leucogenys ENSNLEG00000003042
papio_anubis ENSPANG00000026451
theropithecus_gelada ENSTGEG00000027964
chlorocebus_sabaeus ENSCSAG00000016407
macaca_nemestrina ENSMNEG00000033031
macaca_fascicularis ENSMFAG00000031720
macaca_mulatta ENSMMUG00000009254
cercocebus_atys ENSCATG00000003348
mandrillus_leucophaeus ENSMLEG00000009953
piliocolobus_tephrosceles ENSPTEG00000003629
colobus_angolensis_palliatus ENSCANG00000035313
rhinopithecus_roxellana ENSRROG00000039012
rhinopithecus_bieti ENSRBIG00000028761
callithrix_jacchus ENSCJAG00000008471
cebus_capucinus ENSCCAG00000030327
saimiri_boliviensis_boliviensis ENSSBOG00000034110
aotus_nancymaae ENSANAG00000025393
carlito_syrichta ENSTSYG00000006535
propithecus_coquereli ENSPCOG00000025041
microcebus_murinus ENSMICG00000013955
prolemur_simus ENSPSMG00000022763
otolemur_garnettii ENSOGAG00000008231
sorex_araneus ENSSARG00000002784
erinaceus_europaeus ENSEEUG00000011533
equus_asinus_asinus ENSEASG00005001800
equus_caballus ENSECAG00000020856
ursus_maritimus ENSUMAG00000008236
ursus_americanus ENSUAMG00000021582
ailuropoda_melanoleuca ENSAMEG00000010091
neovison_vison ENSNVIG00000017566
mustela_putorius_furo ENSMPUG00000009345
canis_lupus_familiaris ENSCAFG00000007383
canis_lupus_dingo ENSCAFG00020016516
vulpes_vulpes ENSVVUG00000028729
panthera_tigris_altaica ENSPTIG00000014277
panthera_pardus ENSPPRG00000006246
felis_catus ENSFCAG00000012715
capra_hircus ENSCHIG00000014792
ovis_aries ENSOARG00000020774
bison_bison_bison ENSBBBG00000008655
bos_taurus ENSBTAG00000000184
tursiops_truncatus ENSTTRG00000002349
vicugna_pacos ENSVPAG00000009801
sus_scrofa ENSSSCG00000008208
pteropus_vampyrus ENSPVAG00000002189
myotis_lucifugus ENSMLUG00000010734
choloepus_hoffmanni ENSCHOG00000004723
dasypus_novemcinctus ENSDNOG00000005604
ornithorhynchus_anatinus ENSOANG00000010350
xenopus_tropicalis ENSXETG00000001926
latimeria_chalumnae ENSLACG00000001366
amphiprion_percula ENSAPEG00000004914
amphiprion_ocellaris ENSAOCG00000014492
acanthochromis_polyacanthus ENSAPOG00000023349
stegastes_partitus ENSSPAG00000003186
maylandia_zebra ENSMZEG00005003312
haplochromis_burtoni ENSHBUG00000010330
astatotilapia_calliptera ENSACLG00000012653
pundamilia_nyererei ENSPNYG00000017747
neolamprologus_brichardi ENSNBRG00000023980
oreochromis_niloticus ENSONIG00000012314
amphilophus_citrinellus ENSACIG00000023948
mastacembelus_armatus ENSMAMG00000000095
monopterus_albus ENSMALG00000002962
anabas_testudineus ENSATEG00000018381
gasterosteus_aculeatus ENSGACG00000004416
labrus_bergylta ENSLBEG00000004037
takifugu_rubripes ENSTRUG00000003116
tetraodon_nigroviridis ENSTNIG00000010556
mola_mola ENSMMOG00000021328
seriola_dumerili ENSSDUG00000002716
seriola_lalandi_dorsalis ENSSLDG00000013217
fundulus_heteroclitus ENSFHEG00000008112
cyprinodon_variegatus ENSCVAG00000002921
xiphophorus_maculatus ENSXMAG00000002407
xiphophorus_couchianus ENSXCOG00000004477
gambusia_affinis ENSGAFG00000012616
poecilia_formosa ENSPFOG00000000804
poecilia_formosa ENSPFOG00000017128
poecilia_latipinna ENSPLAG00000019803
poecilia_mexicana ENSPMEG00000009167
poecilia_reticulata ENSPREG00000006747
kryptolebias_marmoratus ENSKMAG00000018649
oryzias_latipes_asm223469v1 ENSORLG00015009169
oryzias_latipes ENSORLG00000017993
oryzias_latipes ENSORLG00020012534
oryzias_melastigma ENSOMEG00000004741
scophthalmus_maximus ENSSMAG00000007109
cynoglossus_semilaevis ENSCSEG00000015368
hippocampus_comes ENSHCOG00000013435
periophthalmus_magnuspinnatus ENSPMGG00000012337
gadus_morhua ENSGMOG00000005262
esox_lucius ENSELUG00000024324
pygocentrus_nattereri ENSPNAG00000016647
astyanax_mexicanus ENSAMXG00000002628
ictalurus_punctatus ENSIPUG00000006562
danio_rerio ENSDARG00000062139
paramormyrops_kingsleyae ENSPKIG00000009777
scleropages_formosus ENSSFOG00015018609
lepisosteus_oculatus ENSLOCG00000009370
eptatretus_burgeri ENSEBUG00000015863
piliocolobus_tephrosceles ENSPTEG00000011770
