calidris_pygmaea ENSCPGG00000015598
calidris_pugnax ENSCPUG00000001809
gallus_gallus ENSGALG00000053299
coturnix_japonica ENSCJPG00005001156
melopsittacus_undulatus ENSMUNG00000001340
lonchura_striata_domestica ENSLSDG00000011422
cavia_porcellus ENSCPOG00000022698
cavia_aperea ENSCAPG00000005686
octodon_degus ENSODEG00000016296
chinchilla_lanigera ENSCLAG00000007888
heterocephalus_glaber_male ENSHGLG00100011321
dipodomys_ordii ENSDORG00000001139
bos_taurus ENSBTAG00000039935
capra_hircus ENSCHIG00000007947
tursiops_truncatus ENSTTRG00000002414
sus_scrofa ENSSSCG00000003214
canis_lupus_dingo ENSCAFG00020020191
ursus_americanus ENSUAMG00000014973
felis_catus ENSFCAG00000030701
vulpes_vulpes ENSVVUG00000020270
ailuropoda_melanoleuca ENSAMEG00000013283
ovis_aries ENSOARG00000013837
neovison_vison ENSNVIG00000016003
mustela_putorius_furo ENSMPUG00000001991
equus_caballus ENSECAG00000037120
propithecus_coquereli ENSPCOG00000005137
microcebus_murinus ENSMICG00000036747
prolemur_simus ENSPSMG00000017867
otolemur_garnettii ENSOGAG00000025777
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030766
mus_musculus ENSMUSG00000062785
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029668
mus_pahari MGP_PahariEiJ_G0012893
rattus_norvegicus ENSRNOG00000019959
meriones_unguiculatus ENSMUGG00000009049
meriones_unguiculatus ENSMUGG00000009710
peromyscus_maniculatus_bairdii ENSPEMG00000019196
microtus_ochrogaster ENSMOCG00000001449
cricetulus_griseus_crigri-picr ENSCGRG00015019882
cricetulus_griseus_chok1gshd ENSCGRG00001000092
cricetulus_griseus_crigri ENSCGRG00000013423
mesocricetus_auratus ENSMAUG00000011721
nannospalax_galili ENSNGAG00000022864
jaculus_jaculus ENSJJAG00000023081
castor_canadensis ENSCCNG00000029642
marmota_marmota_marmota ENSMMMG00000007502
ictidomys_tridecemlineatus ENSSTOG00000027553
spermophilus_dauricus ENSSDAG00000012182
urocitellus_parryii ENSUPAG00010014850
heterocephalus_glaber_female ENSHGLG00000016458
gorilla_gorilla ENSGGOG00000006222
pan_troglodytes ENSPTRG00000047040
homo_sapiens ENSG00000131398
pongo_abelii ENSPPYG00000010279
papio_anubis ENSPANG00000014452
cercocebus_atys ENSCATG00000043718
theropithecus_gelada ENSTGEG00000001606
macaca_mulatta ENSMMUG00000001426
macaca_nemestrina ENSMNEG00000028618
chlorocebus_sabaeus ENSCSAG00000002203
piliocolobus_tephrosceles ENSPTEG00000020030
cebus_capucinus ENSCCAG00000019783
callithrix_jacchus ENSCJAG00000004396
aotus_nancymaae ENSANAG00000019569
colobus_angolensis_palliatus ENSCANG00000043390
equus_asinus_asinus ENSEASG00005009426
procavia_capensis ENSPCAG00000010491
notamacropus_eugenii ENSMEUG00000015274
phascolarctos_cinereus ENSPCIG00000021313
dasypus_novemcinctus ENSDNOG00000049216
