apteryx_haastii ENSAHAG00000014648
sphenodon_punctatus ENSSPUG00000005635
mus_spicilegus ENSMSIG00000017260
mus_musculus ENSMUSG00000026049
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014903
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014099
rattus_norvegicus ENSRNOG00000011658
cricetulus_griseus_crigri-picr ENSCGRG00015028710
cricetulus_griseus_chok1gshd ENSCGRG00001013834
cricetulus_griseus_crigri ENSCGRG00000000666
mesocricetus_auratus ENSMAUG00000016083
nannospalax_galili ENSNGAG00000013996
jaculus_jaculus ENSJJAG00000013925
heterocephalus_glaber_female ENSHGLG00000000973
heterocephalus_glaber_male ENSHGLG00100012365
fukomys_damarensis ENSFDAG00000017741
cavia_porcellus ENSCPOG00000032316
cavia_aperea ENSCAPG00000011657
octodon_degus ENSODEG00000009629
chinchilla_lanigera ENSCLAG00000002020
castor_canadensis ENSCCNG00000021415
dipodomys_ordii ENSDORG00000002595
spermophilus_dauricus ENSSDAG00000008862
ictidomys_tridecemlineatus ENSSTOG00000006265
urocitellus_parryii ENSUPAG00010010637
marmota_marmota_marmota ENSMMMG00000020317
oryctolagus_cuniculus ENSOCUG00000002436
ochotona_princeps ENSOPRG00000005020
prolemur_simus ENSPSMG00000016225
microcebus_murinus ENSMICG00000010242
otolemur_garnettii ENSOGAG00000024652
equus_caballus ENSECAG00000021942
equus_asinus_asinus ENSEASG00005022113
myotis_lucifugus ENSMLUG00000012769
ovis_aries ENSOARG00000005166
capra_hircus ENSCHIG00000019469
bos_mutus ENSBMUG00000026700
bos_taurus ENSBTAG00000025221
bison_bison_bison ENSBBBG00000019110
sus_scrofa ENSSSCG00000009531
ursus_maritimus ENSUMAG00000022651
ursus_americanus ENSUAMG00000018471
ailuropoda_melanoleuca ENSAMEG00000016503
canis_lupus_dingo ENSCAFG00020021392
canis_lupus_familiaris ENSCAFG00000005966
vulpes_vulpes ENSVVUG00000020929
neovison_vison ENSNVIG00000018724
mustela_putorius_furo ENSMPUG00000011244
panthera_pardus ENSPPRG00000023800
panthera_tigris_altaica ENSPTIG00000007002
felis_catus ENSFCAG00000004205
choloepus_hoffmanni ENSCHOG00000002172
dasypus_novemcinctus ENSDNOG00000046435
cebus_capucinus ENSCCAG00000032005
saimiri_boliviensis_boliviensis ENSSBOG00000021338
callithrix_jacchus ENSCJAG00000040633
aotus_nancymaae ENSANAG00000020101
colobus_angolensis_palliatus ENSCANG00000021380
piliocolobus_tephrosceles ENSPTEG00000034898
chlorocebus_sabaeus ENSCSAG00000017481
rhinopithecus_bieti ENSRBIG00000032264
rhinopithecus_roxellana ENSRROG00000036988
papio_anubis ENSPANG00000015207
theropithecus_gelada ENSTGEG00000012812
macaca_fascicularis ENSMFAG00000038623
macaca_nemestrina ENSMNEG00000029119
macaca_mulatta ENSMMUG00000000345
mandrillus_leucophaeus ENSMLEG00000037532
cercocebus_atys ENSCATG00000040140
homo_sapiens ENSG00000151287
gorilla_gorilla ENSGGOG00000009001
pan_troglodytes ENSPTRG00000006014
pan_paniscus ENSPPAG00000033526
pongo_abelii ENSPPYG00000005482
nomascus_leucogenys ENSNLEG00000007856
carlito_syrichta ENSTSYG00000012079
loxodonta_africana ENSLAFG00000003869
procavia_capensis ENSPCAG00000012328
