petromyzon_marinus ENSPMAG00000002119
eptatretus_burgeri ENSEBUG00000012681
gallus_gallus ENSGALG00000005659
coturnix_japonica ENSCJPG00005013153
numida_meleagris ENSNMEG00000012695
anser_brachyrhynchus ENSABRG00000019287
lonchura_striata_domestica ENSLSDG00000008814
taeniopygia_guttata ENSTGUG00000007284
parus_major ENSPMJG00000011466
ficedula_albicollis ENSFALG00000011859
lepidothrix_coronata ENSLCOG00000013987
manacus_vitellinus ENSMVIG00005004878
junco_hyemalis ENSJHYG00000012382
calidris_pygmaea ENSCPGG00000001648
apteryx_owenii ENSAOWG00000016384
apteryx_haastii ENSAHAG00000017609
apteryx_rowi ENSARWG00000012322
nothoprocta_perdicaria ENSNPEG00000001239
meleagris_gallopavo ENSMGAG00000002201
melopsittacus_undulatus ENSMUNG00000012030
cyanistes_caeruleus ENSCCEG00000020047
serinus_canaria ENSSCAG00000016883
zonotrichia_albicollis ENSZALG00000002033
calidris_pugnax ENSCPUG00000013679
anas_platyrhynchos_platyrhynchos ENSAPLG00000014548
dromaius_novaehollandiae ENSDNVG00000017482
crocodylus_porosus ENSCPRG00005003586
gopherus_agassizii ENSGAGG00000015986
chelonoidis_abingdonii ENSCABG00000003731
pelodiscus_sinensis ENSPSIG00000007359
chrysemys_picta_bellii ENSCPBG00000016706
anolis_carolinensis ENSACAG00000015241
pogona_vitticeps ENSPVIG00000020685
notechis_scutatus ENSNSUG00000012218
salvator_merianae ENSSMRG00000003960
sphenodon_punctatus ENSSPUG00000000689
notamacropus_eugenii ENSMEUG00000014192
sarcophilus_harrisii ENSSHAG00000004650
phascolarctos_cinereus ENSPCIG00000019019
monodelphis_domestica ENSMODG00000029504
sarcophilus_harrisii ENSSHAG00000003413
pteropus_vampyrus ENSPVAG00000016488
sorex_araneus ENSSARG00000001830
cricetulus_griseus_chok1gshd ENSCGRG00001015601
cricetulus_griseus_crigri ENSCGRG00000004446
mesocricetus_auratus ENSMAUG00000020702
peromyscus_maniculatus_bairdii ENSPEMG00000013660
microtus_ochrogaster ENSMOCG00000001926
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034443
mus_musculus ENSMUSG00000046032
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033279
mus_pahari MGP_PahariEiJ_G0031817
rattus_norvegicus ENSRNOG00000004036
meriones_unguiculatus ENSMUGG00000023696
nannospalax_galili ENSNGAG00000011415
jaculus_jaculus ENSJJAG00000018084
cavia_porcellus ENSCPOG00000011841
chinchilla_lanigera ENSCLAG00000004505
octodon_degus ENSODEG00000003826
heterocephalus_glaber_male ENSHGLG00100015237
heterocephalus_glaber_female ENSHGLG00000009424
oryctolagus_cuniculus ENSOCUG00000014919
ochotona_princeps ENSOPRG00000004602
rhinopithecus_roxellana ENSRROG00000032490
rhinopithecus_bieti ENSRBIG00000033967
colobus_angolensis_palliatus ENSCANG00000029023
mandrillus_leucophaeus ENSMLEG00000027944
cercocebus_atys ENSCATG00000037212
theropithecus_gelada ENSTGEG00000006693
macaca_mulatta ENSMMUG00000021906
papio_anubis ENSPANG00000024513
macaca_nemestrina ENSMNEG00000039010
pan_paniscus ENSPPAG00000042824
pan_troglodytes ENSPTRG00000022003
gorilla_gorilla ENSGGOG00000014926
nomascus_leucogenys ENSNLEG00000001114
macaca_fascicularis ENSMFAG00000033920
pongo_abelii ENSPPYG00000020443
homo_sapiens ENSG00000147164
chlorocebus_sabaeus ENSCSAG00000011535
chlorocebus_sabaeus ENSCSAG00000018424
callithrix_jacchus ENSCJAG00000013662
saimiri_boliviensis_boliviensis ENSSBOG00000033833
cebus_capucinus ENSCCAG00000030985
aotus_nancymaae ENSANAG00000032402
carlito_syrichta ENSTSYG00000010860
prolemur_simus ENSPSMG00000025447
propithecus_coquereli ENSPCOG00000016031
microcebus_murinus ENSMICG00000015016
otolemur_garnettii ENSOGAG00000008973
erinaceus_europaeus ENSEEUG00000009139
ovis_aries ENSOARG00000016389
urocitellus_parryii ENSUPAG00010005944
ictidomys_tridecemlineatus ENSSTOG00000028586
spermophilus_dauricus ENSSDAG00000009544
dipodomys_ordii ENSDORG00000025420
canis_lupus_dingo ENSCAFG00020019309
canis_lupus_familiaris ENSCAFG00000016921
vulpes_vulpes ENSVVUG00000006829
neovison_vison ENSNVIG00000008769
mustela_putorius_furo ENSMPUG00000004597
ailuropoda_melanoleuca ENSAMEG00000015880
panthera_pardus ENSPPRG00000001773
panthera_tigris_altaica ENSPTIG00000020442
felis_catus ENSFCAG00000014799
equus_asinus_asinus ENSEASG00005015972
equus_caballus ENSECAG00000036345
sus_scrofa ENSSSCG00000012400
bos_taurus ENSBTAG00000007871
bos_mutus ENSBMUG00000025311
capra_hircus ENSCHIG00000017323
vicugna_pacos ENSVPAG00000008833
tursiops_truncatus ENSTTRG00000005336
ovis_aries ENSOARG00000016035
ursus_americanus ENSUAMG00000022923
ursus_maritimus ENSUMAG00000000076
myotis_lucifugus ENSMLUG00000008587
castor_canadensis ENSCCNG00000015848
fukomys_damarensis ENSFDAG00000021129
loxodonta_africana ENSLAFG00000016995
procavia_capensis ENSPCAG00000011284
dasypus_novemcinctus ENSDNOG00000018877
xenopus_tropicalis ENSXETG00000020904
latimeria_chalumnae ENSLACG00000010058
paramormyrops_kingsleyae ENSPKIG00000001487
scleropages_formosus ENSSFOG00015018284
scleropages_formosus ENSSFOG00015009126
seriola_dumerili ENSSDUG00000020849
seriola_lalandi_dorsalis ENSSLDG00000006416
mastacembelus_armatus ENSMAMG00000021346
anabas_testudineus ENSATEG00000009896
scophthalmus_maximus ENSSMAG00000001920
monopterus_albus ENSMALG00000018939
amphiprion_ocellaris ENSAOCG00000008756
amphiprion_percula ENSAPEG00000017206
acanthochromis_polyacanthus ENSAPOG00000005367
stegastes_partitus ENSSPAG00000013874
astatotilapia_calliptera ENSACLG00000009490
pundamilia_nyererei ENSPNYG00000015717
maylandia_zebra ENSMZEG00005002228
haplochromis_burtoni ENSHBUG00000003490
neolamprologus_brichardi ENSNBRG00000005148
oreochromis_niloticus ENSONIG00000008532
amphilophus_citrinellus ENSACIG00000000241
xiphophorus_maculatus ENSXMAG00000000317
xiphophorus_couchianus ENSXCOG00000006630
poecilia_mexicana ENSPMEG00000005005
poecilia_formosa ENSPFOG00000004239
poecilia_latipinna ENSPLAG00000007301
gambusia_affinis ENSGAFG00000004631
cyprinodon_variegatus ENSCVAG00000014952
kryptolebias_marmoratus ENSKMAG00000008727
oryzias_latipes ENSORLG00000001812
oryzias_latipes_asm223469v1 ENSORLG00015003268
oryzias_melastigma ENSOMEG00000006258
mola_mola ENSMMOG00000014486
labrus_bergylta ENSLBEG00000001398
gasterosteus_aculeatus ENSGACG00000020435
takifugu_rubripes ENSTRUG00000010136
tetraodon_nigroviridis ENSTNIG00000018226
cynoglossus_semilaevis ENSCSEG00000019147
periophthalmus_magnuspinnatus ENSPMGG00000007892
hippocampus_comes ENSHCOG00000003955
gadus_morhua ENSGMOG00000010785
