phascolarctos_cinereus ENSPCIG00000025596
sarcophilus_harrisii ENSSHAG00000008123
monodelphis_domestica ENSMODG00000007793
sus_scrofa ENSSSCG00000035401
sus_scrofa ENSSSCG00000039530
sus_scrofa ENSSSCG00000038315
sus_scrofa ENSSSCG00000035558
ovis_aries ENSOARG00000019809
equus_asinus_asinus ENSEASG00005017339
equus_caballus ENSECAG00000038867
mustela_putorius_furo ENSMPUG00000000557
neovison_vison ENSNVIG00000005318
mustela_putorius_furo ENSMPUG00000004432
neovison_vison ENSNVIG00000014755
panthera_pardus ENSPPRG00000020523
fukomys_damarensis ENSFDAG00000007012
fukomys_damarensis ENSFDAG00000019645
heterocephalus_glaber_female ENSHGLG00000020321
heterocephalus_glaber_male ENSHGLG00100021037
heterocephalus_glaber_female ENSHGLG00000019945
heterocephalus_glaber_male ENSHGLG00100020269
spermophilus_dauricus ENSSDAG00000015152
spermophilus_dauricus ENSSDAG00000019299
urocitellus_parryii ENSUPAG00010008337
marmota_marmota_marmota ENSMMMG00000001506
loxodonta_africana ENSLAFG00000029189
loxodonta_africana ENSLAFG00000032496
loxodonta_africana ENSLAFG00000029354
loxodonta_africana ENSLAFG00000032711
loxodonta_africana ENSLAFG00000032248
loxodonta_africana ENSLAFG00000031658
loxodonta_africana ENSLAFG00000026565
loxodonta_africana ENSLAFG00000027387
dasypus_novemcinctus ENSDNOG00000032279
dasypus_novemcinctus ENSDNOG00000048718
dasypus_novemcinctus ENSDNOG00000042095
salvator_merianae ENSSMRG00000006572
