phascolarctos_cinereus ENSPCIG00000013347
notamacropus_eugenii ENSMEUG00000013329
sarcophilus_harrisii ENSSHAG00000012450
monodelphis_domestica ENSMODG00000020369
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023601
mus_musculus ENSMUSG00000090291
mus_spicilegus ENSMSIG00000030476
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022687
mus_pahari MGP_PahariEiJ_G0014181
rattus_norvegicus ENSRNOG00000030180
meriones_unguiculatus ENSMUGG00000014579
cricetulus_griseus_chok1gshd ENSCGRG00001011211
cricetulus_griseus_crigri-picr ENSCGRG00015008096
mesocricetus_auratus ENSMAUG00000002510
peromyscus_maniculatus_bairdii ENSPEMG00000007016
microtus_ochrogaster ENSMOCG00000009416
nannospalax_galili ENSNGAG00000013736
jaculus_jaculus ENSJJAG00000013551
ictidomys_tridecemlineatus ENSSTOG00000032386
urocitellus_parryii ENSUPAG00010004468
castor_canadensis ENSCCNG00000005027
chinchilla_lanigera ENSCLAG00000018115
cavia_porcellus ENSCPOG00000014403
heterocephalus_glaber_female ENSHGLG00000020706
oryctolagus_cuniculus ENSOCUG00000014581
microcebus_murinus ENSMICG00000030558
propithecus_coquereli ENSPCOG00000013431
prolemur_simus ENSPSMG00000021435
otolemur_garnettii ENSOGAG00000024321
pan_troglodytes ENSPTRG00000051448
pan_paniscus ENSPPAG00000033664
homo_sapiens ENSG00000204950
nomascus_leucogenys ENSNLEG00000018909
macaca_nemestrina ENSMNEG00000008176
macaca_mulatta ENSMMUG00000031111
macaca_fascicularis ENSMFAG00000028402
papio_anubis ENSPANG00000023823
theropithecus_gelada ENSTGEG00000018181
cercocebus_atys ENSCATG00000004145
chlorocebus_sabaeus ENSCSAG00000019177
piliocolobus_tephrosceles ENSPTEG00000009769
callithrix_jacchus ENSCJAG00000021864
cebus_capucinus ENSCCAG00000017654
aotus_nancymaae ENSANAG00000011048
tupaia_belangeri ENSTBEG00000010680
ursus_americanus ENSUAMG00000017816
neovison_vison ENSNVIG00000021593
mustela_putorius_furo ENSMPUG00000019998
ailuropoda_melanoleuca ENSAMEG00000016619
canis_lupus_familiaris ENSCAFG00000025401
canis_lupus_dingo ENSCAFG00020012772
vulpes_vulpes ENSVVUG00000004899
panthera_pardus ENSPPRG00000017051
felis_catus ENSFCAG00000045510
capra_hircus ENSCHIG00000001840
ovis_aries ENSOARG00000015624
bos_taurus ENSBTAG00000047786
tursiops_truncatus ENSTTRG00000011219
sus_scrofa ENSSSCG00000013088
equus_asinus_asinus ENSEASG00005008204
equus_caballus ENSECAG00000026998
procavia_capensis ENSPCAG00000013451
dasypus_novemcinctus ENSDNOG00000019407
ornithorhynchus_anatinus ENSOANG00000001737
gopherus_agassizii ENSGAGG00000006873
chelonoidis_abingdonii ENSCABG00000009061
chrysemys_picta_bellii ENSCPBG00000017675
pelodiscus_sinensis ENSPSIG00000015220
crocodylus_porosus ENSCPRG00005010148
sphenodon_punctatus ENSSPUG00000019347
pogona_vitticeps ENSPVIG00000000846
anser_brachyrhynchus ENSABRG00000021874
anas_platyrhynchos_platyrhynchos ENSAPLG00000018904
meleagris_gallopavo ENSMGAG00000004864
coturnix_japonica ENSCJPG00005013190
gallus_gallus ENSGALG00000045169
numida_meleagris ENSNMEG00000004675
calidris_pygmaea ENSCPGG00000000741
calidris_pugnax ENSCPUG00000005392
taeniopygia_guttata ENSTGUG00000006528
lonchura_striata_domestica ENSLSDG00000004098
ficedula_albicollis ENSFALG00000011903
parus_major ENSPMJG00000006795
serinus_canaria ENSSCAG00000009852
junco_hyemalis ENSJHYG00000005893
zonotrichia_albicollis ENSZALG00000003604
lepidothrix_coronata ENSLCOG00000007668
manacus_vitellinus ENSMVIG00005014980
apteryx_haastii ENSAHAG00000004731
nothoprocta_perdicaria ENSNPEG00000013724
dromaius_novaehollandiae ENSDNVG00000017727
xenopus_tropicalis ENSXETG00000008831
latimeria_chalumnae ENSLACG00000008213
poecilia_latipinna ENSPLAG00000004687
poecilia_latipinna ENSPLAG00000000966
poecilia_formosa ENSPFOG00000019896
poecilia_reticulata ENSPREG00000011692
xiphophorus_maculatus ENSXMAG00000003811
xiphophorus_couchianus ENSXCOG00000019762
gambusia_affinis ENSGAFG00000020787
fundulus_heteroclitus ENSFHEG00000004401
cyprinodon_variegatus ENSCVAG00000004779
oryzias_latipes ENSORLG00000006339
oryzias_latipes ENSORLG00020008858
oryzias_latipes_asm223469v1 ENSORLG00015001839
oryzias_melastigma ENSOMEG00000018615
astatotilapia_calliptera ENSACLG00000012791
neolamprologus_brichardi ENSNBRG00000014434
amphilophus_citrinellus ENSACIG00000005108
amphiprion_percula ENSAPEG00000022019
acanthochromis_polyacanthus ENSAPOG00000017866
stegastes_partitus ENSSPAG00000022260
anabas_testudineus ENSATEG00000010637
labrus_bergylta ENSLBEG00000013843
mastacembelus_armatus ENSMAMG00000005252
monopterus_albus ENSMALG00000006081
seriola_dumerili ENSSDUG00000019164
scophthalmus_maximus ENSSMAG00000013408
hippocampus_comes ENSHCOG00000020723
gasterosteus_aculeatus ENSGACG00000005464
mola_mola ENSMMOG00000001080
gadus_morhua ENSGMOG00000017770
pygocentrus_nattereri ENSPNAG00000029806
astyanax_mexicanus ENSAMXG00000026487
paramormyrops_kingsleyae ENSPKIG00000018007
danio_rerio ENSDARG00000045612
astyanax_mexicanus ENSAMXG00000025387
fundulus_heteroclitus ENSFHEG00000009613
cyprinodon_variegatus ENSCVAG00000003208
xiphophorus_couchianus ENSXCOG00000002167
oryzias_latipes_asm223469v1 ENSORLG00015022493
oryzias_latipes ENSORLG00020008932
oryzias_latipes ENSORLG00000016459
amphiprion_percula ENSAPEG00000011311
amphiprion_ocellaris ENSAOCG00000022083
mastacembelus_armatus ENSMAMG00000002682
paramormyrops_kingsleyae ENSPKIG00000022737
lepisosteus_oculatus ENSLOCG00000017913
serinus_canaria ENSSCAG00000009179
lonchura_striata_domestica ENSLSDG00000003506
junco_hyemalis ENSJHYG00000007996
zonotrichia_albicollis ENSZALG00000009836
ficedula_albicollis ENSFALG00000014714
parus_major ENSPMJG00000012625
cyanistes_caeruleus ENSCCEG00000010015
lepidothrix_coronata ENSLCOG00000014054
manacus_vitellinus ENSMVIG00005004548
melopsittacus_undulatus ENSMUNG00000007838
calidris_pygmaea ENSCPGG00000016699
calidris_pugnax ENSCPUG00000004549
anas_platyrhynchos_platyrhynchos ENSAPLG00000001400
anser_brachyrhynchus ENSABRG00000022178
gallus_gallus ENSGALG00000047495
coturnix_japonica ENSCJPG00005016008
apteryx_rowi ENSARWG00000009891
apteryx_owenii ENSAOWG00000011383
apteryx_haastii ENSAHAG00000018094
dromaius_novaehollandiae ENSDNVG00000013122
crocodylus_porosus ENSCPRG00005006896
chelonoidis_abingdonii ENSCABG00000014878
gopherus_agassizii ENSGAGG00000021093
notechis_scutatus ENSNSUG00000003793
anolis_carolinensis ENSACAG00000004609
salvator_merianae ENSSMRG00000017143
sphenodon_punctatus ENSSPUG00000001334
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016649
mus_spicilegus ENSMSIG00000009273
mus_musculus ENSMUSG00000060187
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015826
mus_pahari MGP_PahariEiJ_G0031261
meriones_unguiculatus ENSMUGG00000017826
cricetulus_griseus_chok1gshd ENSCGRG00001002108
cricetulus_griseus_crigri-picr ENSCGRG00015007882
mesocricetus_auratus ENSMAUG00000014140
peromyscus_maniculatus_bairdii ENSPEMG00000004624
nannospalax_galili ENSNGAG00000003213
jaculus_jaculus ENSJJAG00000004483
urocitellus_parryii ENSUPAG00010023413
ictidomys_tridecemlineatus ENSSTOG00000014043
spermophilus_dauricus ENSSDAG00000003108
marmota_marmota_marmota ENSMMMG00000003894
castor_canadensis ENSCCNG00000027250
dipodomys_ordii ENSDORG00000010326
macaca_nemestrina ENSMNEG00000026349
