gopherus_agassizii ENSGAGG00000003233
chelonoidis_abingdonii ENSCABG00000013248
chrysemys_picta_bellii ENSCPBG00000010064
pelodiscus_sinensis ENSPSIG00000014435
taeniopygia_guttata ENSTGUG00000000917
lonchura_striata_domestica ENSLSDG00000009860
zonotrichia_albicollis ENSZALG00000010346
junco_hyemalis ENSJHYG00000015256
serinus_canaria ENSSCAG00000011824
cyanistes_caeruleus ENSCCEG00000010095
parus_major ENSPMJG00000008124
ficedula_albicollis ENSFALG00000007961
lepidothrix_coronata ENSLCOG00000007114
manacus_vitellinus ENSMVIG00005000499
melopsittacus_undulatus ENSMUNG00000002327
calidris_pygmaea ENSCPGG00000016566
calidris_pugnax ENSCPUG00000002420
anser_brachyrhynchus ENSABRG00000017465
anas_platyrhynchos_platyrhynchos ENSAPLG00000014083
gallus_gallus ENSGALG00000005672
coturnix_japonica ENSCJPG00005005672
meleagris_gallopavo ENSMGAG00000006793
numida_meleagris ENSNMEG00000018816
apteryx_owenii ENSAOWG00000010317
apteryx_haastii ENSAHAG00000004432
apteryx_rowi ENSARWG00000003352
dromaius_novaehollandiae ENSDNVG00000013678
nothoprocta_perdicaria ENSNPEG00000006980
crocodylus_porosus ENSCPRG00005012401
anolis_carolinensis ENSACAG00000015182
pogona_vitticeps ENSPVIG00000016137
notechis_scutatus ENSNSUG00000017174
salvator_merianae ENSSMRG00000017102
sphenodon_punctatus ENSSPUG00000003715
phascolarctos_cinereus ENSPCIG00000028016
notamacropus_eugenii ENSMEUG00000000149
sarcophilus_harrisii ENSSHAG00000017303
monodelphis_domestica ENSMODG00000009703
choloepus_hoffmanni ENSCHOG00000003158
dasypus_novemcinctus ENSDNOG00000015406
procavia_capensis ENSPCAG00000008445
loxodonta_africana ENSLAFG00000011811
echinops_telfairi ENSETEG00000013335
ursus_americanus ENSUAMG00000024659
ursus_maritimus ENSUMAG00000004279
ailuropoda_melanoleuca ENSAMEG00000004844
mustela_putorius_furo ENSMPUG00000013975
neovison_vison ENSNVIG00000001070
canis_lupus_dingo ENSCAFG00020023615
canis_lupus_familiaris ENSCAFG00000018203
vulpes_vulpes ENSVVUG00000007422
panthera_tigris_altaica ENSPTIG00000011219
panthera_pardus ENSPPRG00000012765
felis_catus ENSFCAG00000024714
pteropus_vampyrus ENSPVAG00000001316
bos_taurus ENSBTAG00000000910
bos_mutus ENSBMUG00000012210
bison_bison_bison ENSBBBG00000008692
capra_hircus ENSCHIG00000022198
ovis_aries ENSOARG00000006759
tursiops_truncatus ENSTTRG00000014648
myotis_lucifugus ENSMLUG00000024732
sorex_araneus ENSSARG00000006153
equus_asinus_asinus ENSEASG00005002754
equus_caballus ENSECAG00000011225
castor_canadensis ENSCCNG00000031133
dipodomys_ordii ENSDORG00000000014
mus_musculus ENSMUSG00000052026
mus_spicilegus ENSMSIG00000002021
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023228
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022316
mus_pahari MGP_PahariEiJ_G0019046
rattus_norvegicus ENSRNOG00000018644
meriones_unguiculatus ENSMUGG00000000940
cricetulus_griseus_crigri-picr ENSCGRG00015021225
cricetulus_griseus_chok1gshd ENSCGRG00001006717
cricetulus_griseus_crigri ENSCGRG00000013345
mesocricetus_auratus ENSMAUG00000009461
peromyscus_maniculatus_bairdii ENSPEMG00000015046
microtus_ochrogaster ENSMOCG00000021402
nannospalax_galili ENSNGAG00000012791
jaculus_jaculus ENSJJAG00000021358
chinchilla_lanigera ENSCLAG00000011923
octodon_degus ENSODEG00000005582
cavia_aperea ENSCAPG00000017188
cavia_porcellus ENSCPOG00000027356
heterocephalus_glaber_female ENSHGLG00000005136
heterocephalus_glaber_male ENSHGLG00100005861
fukomys_damarensis ENSFDAG00000012006
marmota_marmota_marmota ENSMMMG00000019461
spermophilus_dauricus ENSSDAG00000001857
urocitellus_parryii ENSUPAG00010012475
ictidomys_tridecemlineatus ENSSTOG00000007042
oryctolagus_cuniculus ENSOCUG00000006404
ochotona_princeps ENSOPRG00000008313
propithecus_coquereli ENSPCOG00000019876
microcebus_murinus ENSMICG00000002824
prolemur_simus ENSPSMG00000023895
otolemur_garnettii ENSOGAG00000004607
pongo_abelii ENSPPYG00000015945
homo_sapiens ENSG00000011083
chlorocebus_sabaeus ENSCSAG00000011636
pan_troglodytes ENSPTRG00000017413
pan_paniscus ENSPPAG00000006132
gorilla_gorilla ENSGGOG00000000107
nomascus_leucogenys ENSNLEG00000010260
macaca_fascicularis ENSMFAG00000039840
macaca_mulatta ENSMMUG00000011559
macaca_nemestrina ENSMNEG00000024157
theropithecus_gelada ENSTGEG00000002444
papio_anubis ENSPANG00000006208
mandrillus_leucophaeus ENSMLEG00000040929
cercocebus_atys ENSCATG00000034837
colobus_angolensis_palliatus ENSCANG00000031347
piliocolobus_tephrosceles ENSPTEG00000019365
rhinopithecus_roxellana ENSRROG00000044191
rhinopithecus_bieti ENSRBIG00000033408
saimiri_boliviensis_boliviensis ENSSBOG00000018069
callithrix_jacchus ENSCJAG00000021053
cebus_capucinus ENSCCAG00000033881
aotus_nancymaae ENSANAG00000021354
tupaia_belangeri ENSTBEG00000001262
carlito_syrichta ENSTSYG00000036951
sus_scrofa ENSSSCG00000014447
erinaceus_europaeus ENSEEUG00000002837
ornithorhynchus_anatinus ENSOANG00000002296
xenopus_tropicalis ENSXETG00000011885
lepisosteus_oculatus ENSLOCG00000011116
