petromyzon_marinus ENSPMAG00000001669
eptatretus_burgeri ENSEBUG00000011976
eptatretus_burgeri ENSEBUG00000000869
eptatretus_burgeri ENSEBUG00000005864
pogona_vitticeps ENSPVIG00000020189
anolis_carolinensis ENSACAG00000010657
notechis_scutatus ENSNSUG00000008746
salvator_merianae ENSSMRG00000017286
sphenodon_punctatus ENSSPUG00000014427
gopherus_agassizii ENSGAGG00000012123
chelonoidis_abingdonii ENSCABG00000017853
chrysemys_picta_bellii ENSCPBG00000001412
notamacropus_eugenii ENSMEUG00000016543
phascolarctos_cinereus ENSPCIG00000012698
sarcophilus_harrisii ENSSHAG00000018279
monodelphis_domestica ENSMODG00000009482
pteropus_vampyrus ENSPVAG00000009878
myotis_lucifugus ENSMLUG00000002115
capra_hircus ENSCHIG00000022958
ovis_aries ENSOARG00000010357
bos_mutus ENSBMUG00000013694
bos_taurus ENSBTAG00000015835
bison_bison_bison ENSBBBG00000014530
vicugna_pacos ENSVPAG00000010581
tursiops_truncatus ENSTTRG00000012746
sus_scrofa ENSSSCG00000030228
equus_asinus_asinus ENSEASG00005018819
equus_caballus ENSECAG00000025128
ursus_maritimus ENSUMAG00000005016
ailuropoda_melanoleuca ENSAMEG00000003171
neovison_vison ENSNVIG00000023401
mustela_putorius_furo ENSMPUG00000003645
canis_lupus_dingo ENSCAFG00020012983
canis_lupus_familiaris ENSCAFG00000009444
vulpes_vulpes ENSVVUG00000005239
panthera_tigris_altaica ENSPTIG00000019334
panthera_pardus ENSPPRG00000000518
felis_catus ENSFCAG00000012981
sorex_araneus ENSSARG00000013686
erinaceus_europaeus ENSEEUG00000005861
propithecus_coquereli ENSPCOG00000019344
microcebus_murinus ENSMICG00000001062
prolemur_simus ENSPSMG00000006025
otolemur_garnettii ENSOGAG00000004913
carlito_syrichta ENSTSYG00000009617
chinchilla_lanigera ENSCLAG00000013810
octodon_degus ENSODEG00000009752
cavia_porcellus ENSCPOG00000001108
heterocephalus_glaber_male ENSHGLG00100019213
heterocephalus_glaber_female ENSHGLG00000015853
fukomys_damarensis ENSFDAG00000007369
ictidomys_tridecemlineatus ENSSTOG00000016520
urocitellus_parryii ENSUPAG00010017766
spermophilus_dauricus ENSSDAG00000005206
marmota_marmota_marmota ENSMMMG00000016458
castor_canadensis ENSCCNG00000005794
dipodomys_ordii ENSDORG00000011177
jaculus_jaculus ENSJJAG00000005065
oryctolagus_cuniculus ENSOCUG00000006261
ochotona_princeps ENSOPRG00000013167
mus_musculus ENSMUSG00000033644
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020372
mus_spicilegus ENSMSIG00000030486
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019480
mus_pahari MGP_PahariEiJ_G0030497
rattus_norvegicus ENSRNOG00000009871
meriones_unguiculatus ENSMUGG00000010399
cricetulus_griseus_crigri ENSCGRG00000005237
cricetulus_griseus_chok1gshd ENSCGRG00001013004
cricetulus_griseus_crigri-picr ENSCGRG00015006975
mesocricetus_auratus ENSMAUG00000003138
microtus_ochrogaster ENSMOCG00000003446
peromyscus_maniculatus_bairdii ENSPEMG00000021798
nannospalax_galili ENSNGAG00000015408
tupaia_belangeri ENSTBEG00000012061
homo_sapiens ENSG00000197181
gorilla_gorilla ENSGGOG00000008783
pan_troglodytes ENSPTRG00000022613
pan_paniscus ENSPPAG00000033460
pongo_abelii ENSPPYG00000018420
nomascus_leucogenys ENSNLEG00000015534
cercocebus_atys ENSCATG00000039784
mandrillus_leucophaeus ENSMLEG00000041768
papio_anubis ENSPANG00000018061
macaca_fascicularis ENSMFAG00000038537
macaca_mulatta ENSMMUG00000014438
macaca_nemestrina ENSMNEG00000029268
chlorocebus_sabaeus ENSCSAG00000016512
colobus_angolensis_palliatus ENSCANG00000003031
piliocolobus_tephrosceles ENSPTEG00000026526
rhinopithecus_roxellana ENSRROG00000037847
rhinopithecus_bieti ENSRBIG00000042426
cebus_capucinus ENSCCAG00000033068
saimiri_boliviensis_boliviensis ENSSBOG00000030819
callithrix_jacchus ENSCJAG00000020263
aotus_nancymaae ENSANAG00000027198
theropithecus_gelada ENSTGEG00000024419
loxodonta_africana ENSLAFG00000016420
procavia_capensis ENSPCAG00000014859
echinops_telfairi ENSETEG00000004818
choloepus_hoffmanni ENSCHOG00000003987
dasypus_novemcinctus ENSDNOG00000001468
ursus_americanus ENSUAMG00000005066
ornithorhynchus_anatinus ENSOANG00000010778
apteryx_owenii ENSAOWG00000007541
apteryx_haastii ENSAHAG00000018614
apteryx_rowi ENSARWG00000011698
dromaius_novaehollandiae ENSDNVG00000008090
nothoprocta_perdicaria ENSNPEG00000010326
calidris_pygmaea ENSCPGG00000012793
calidris_pugnax ENSCPUG00000001423
melopsittacus_undulatus ENSMUNG00000000615
anas_platyrhynchos_platyrhynchos ENSAPLG00000014006
anser_brachyrhynchus ENSABRG00000006440
coturnix_japonica ENSCJPG00005005954
cyanistes_caeruleus ENSCCEG00000006559
parus_major ENSPMJG00000017764
ficedula_albicollis ENSFALG00000010889
lonchura_striata_domestica ENSLSDG00000015596
taeniopygia_guttata ENSTGUG00000014388
serinus_canaria ENSSCAG00000006015
manacus_vitellinus ENSMVIG00005005098
lepidothrix_coronata ENSLCOG00000002801
xenopus_tropicalis ENSXETG00000010533
latimeria_chalumnae ENSLACG00000001069
seriola_dumerili ENSSDUG00000001859
seriola_lalandi_dorsalis ENSSLDG00000017738
scophthalmus_maximus ENSSMAG00000019263
neolamprologus_brichardi ENSNBRG00000001164
mastacembelus_armatus ENSMAMG00000000487
monopterus_albus ENSMALG00000017274
anabas_testudineus ENSATEG00000016118
amphiprion_ocellaris ENSAOCG00000009899
amphiprion_percula ENSAPEG00000005521
acanthochromis_polyacanthus ENSAPOG00000020227
stegastes_partitus ENSSPAG00000019925
astatotilapia_calliptera ENSACLG00000020551
maylandia_zebra ENSMZEG00005018757
pundamilia_nyererei ENSPNYG00000003305
haplochromis_burtoni ENSHBUG00000011225
oreochromis_niloticus ENSONIG00000011121
amphilophus_citrinellus ENSACIG00000018881
poecilia_mexicana ENSPMEG00000018897
poecilia_latipinna ENSPLAG00000014526
poecilia_reticulata ENSPREG00000019700
poecilia_formosa ENSPFOG00000012110
xiphophorus_maculatus ENSXMAG00000005034
xiphophorus_couchianus ENSXCOG00000015207
gambusia_affinis ENSGAFG00000006228
fundulus_heteroclitus ENSFHEG00000022000
cyprinodon_variegatus ENSCVAG00000022932
kryptolebias_marmoratus ENSKMAG00000009865
oryzias_latipes_asm223469v1 ENSORLG00015018666
oryzias_latipes ENSORLG00000013656
oryzias_latipes ENSORLG00020010494
oryzias_melastigma ENSOMEG00000018436
cynoglossus_semilaevis ENSCSEG00000011256
takifugu_rubripes ENSTRUG00000012599
tetraodon_nigroviridis ENSTNIG00000016749
mola_mola ENSMMOG00000014703
labrus_bergylta ENSLBEG00000008001
hippocampus_comes ENSHCOG00000002903
gasterosteus_aculeatus ENSGACG00000012851
periophthalmus_magnuspinnatus ENSPMGG00000001380
gadus_morhua ENSGMOG00000007585
esox_lucius ENSELUG00000007978
pygocentrus_nattereri ENSPNAG00000004662
astyanax_mexicanus ENSAMXG00000001746
ictalurus_punctatus ENSIPUG00000018436
danio_rerio ENSDARG00000062601
paramormyrops_kingsleyae ENSPKIG00000025025
scleropages_formosus ENSSFOG00015012930
lepisosteus_oculatus ENSLOCG00000015407
ciona_savignyi ENSCSAVG00000000100
ciona_intestinalis ENSCING00000020739
drosophila_melanogaster FBgn0250816
apteryx_owenii ENSAOWG00000005152
apteryx_rowi ENSARWG00000005279
apteryx_haastii ENSAHAG00000014002
dromaius_novaehollandiae ENSDNVG00000013535
nothoprocta_perdicaria ENSNPEG00000011763
calidris_pygmaea ENSCPGG00000003164
calidris_pugnax ENSCPUG00000007904
