petromyzon_marinus ENSPMAG00000000692
eptatretus_burgeri ENSEBUG00000014126
labrus_bergylta ENSLBEG00000016052
gasterosteus_aculeatus ENSGACG00000003596
tetraodon_nigroviridis ENSTNIG00000002148
tetraodon_nigroviridis ENSTNIG00000001920
takifugu_rubripes ENSTRUG00000011953
mola_mola ENSMMOG00000020294
cyprinodon_variegatus ENSCVAG00000001173
fundulus_heteroclitus ENSFHEG00000019854
poecilia_formosa ENSPFOG00000000692
poecilia_latipinna ENSPLAG00000017852
poecilia_mexicana ENSPMEG00000023541
poecilia_reticulata ENSPREG00000006334
xiphophorus_couchianus ENSXCOG00000002190
xiphophorus_maculatus ENSXMAG00000004852
gambusia_affinis ENSGAFG00000015636
kryptolebias_marmoratus ENSKMAG00000014317
oryzias_latipes ENSORLG00020021652
oryzias_latipes_asm223469v1 ENSORLG00015013683
oryzias_latipes ENSORLG00000016924
oryzias_melastigma ENSOMEG00000012145
astatotilapia_calliptera ENSACLG00000001153
pundamilia_nyererei ENSPNYG00000020958
maylandia_zebra ENSMZEG00005022110
haplochromis_burtoni ENSHBUG00000016032
neolamprologus_brichardi ENSNBRG00000004493
oreochromis_niloticus ENSONIG00000017942
amphilophus_citrinellus ENSACIG00000007371
amphiprion_percula ENSAPEG00000011654
amphiprion_ocellaris ENSAOCG00000004161
acanthochromis_polyacanthus ENSAPOG00000021529
stegastes_partitus ENSSPAG00000007994
cynoglossus_semilaevis ENSCSEG00000004302
monopterus_albus ENSMALG00000014023
mastacembelus_armatus ENSMAMG00000014883
anabas_testudineus ENSATEG00000022193
seriola_lalandi_dorsalis ENSSLDG00000017161
seriola_dumerili ENSSDUG00000002369
scophthalmus_maximus ENSSMAG00000002693
hippocampus_comes ENSHCOG00000014243
periophthalmus_magnuspinnatus ENSPMGG00000003999
gadus_morhua ENSGMOG00000001206
esox_lucius ENSELUG00000003416
pygocentrus_nattereri ENSPNAG00000023726
astyanax_mexicanus ENSAMXG00000000197
ictalurus_punctatus ENSIPUG00000003521
danio_rerio ENSDARG00000019973
scleropages_formosus ENSSFOG00015022340
paramormyrops_kingsleyae ENSPKIG00000015933
astyanax_mexicanus ENSAMXG00000008950
pygocentrus_nattereri ENSPNAG00000015762
ictalurus_punctatus ENSIPUG00000016748
danio_rerio ENSDARG00000018516
esox_lucius ENSELUG00000004033
lepisosteus_oculatus ENSLOCG00000011519
phascolarctos_cinereus ENSPCIG00000021332
notamacropus_eugenii ENSMEUG00000011436
monodelphis_domestica ENSMODG00000013550
monodelphis_domestica ENSMODG00000024706
sarcophilus_harrisii ENSSHAG00000010192
equus_caballus ENSECAG00000018553
equus_asinus_asinus ENSEASG00005021330
pteropus_vampyrus ENSPVAG00000014620
canis_lupus_dingo ENSCAFG00020017389
canis_lupus_dingo ENSCAFG00020017391
canis_lupus_dingo ENSCAFG00020007249
canis_lupus_familiaris ENSCAFG00000001411
vulpes_vulpes ENSVVUG00000026226
ursus_americanus ENSUAMG00000028204
ursus_maritimus ENSUMAG00000009986
ailuropoda_melanoleuca ENSAMEG00000000274
mustela_putorius_furo ENSMPUG00000014223
neovison_vison ENSNVIG00000013983
panthera_tigris_altaica ENSPTIG00000020175
panthera_pardus ENSPPRG00000012797
felis_catus ENSFCAG00000018473
capra_hircus ENSCHIG00000010580
ovis_aries ENSOARG00000013501
capra_hircus ENSCHIG00000009384
ovis_aries ENSOARG00000011099
bos_taurus ENSBTAG00000011126
bos_mutus ENSBMUG00000012681
bison_bison_bison ENSBBBG00000013264
bison_bison_bison ENSBBBG00000005363
tursiops_truncatus ENSTTRG00000013442
sus_scrofa ENSSSCG00000001563
erinaceus_europaeus ENSEEUG00000012975
sorex_araneus ENSSARG00000010675
microcebus_murinus ENSMICG00000035391
propithecus_coquereli ENSPCOG00000008442
prolemur_simus ENSPSMG00000011478
otolemur_garnettii ENSOGAG00000000500
carlito_syrichta ENSTSYG00000012409
carlito_syrichta ENSTSYG00000035423
tupaia_belangeri ENSTBEG00000004830
cricetulus_griseus_crigri ENSCGRG00000014654
cricetulus_griseus_chok1gshd ENSCGRG00001013681
cricetulus_griseus_crigri-picr ENSCGRG00015024412
mesocricetus_auratus ENSMAUG00000019969
microtus_ochrogaster ENSMOCG00000006743
peromyscus_maniculatus_bairdii ENSPEMG00000014581
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022248
mus_spicilegus ENSMSIG00000010088
mus_musculus ENSMUSG00000024006
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021335
mus_pahari MGP_PahariEiJ_G0023653
rattus_norvegicus ENSRNOG00000000519
meriones_unguiculatus ENSMUGG00000023683
nannospalax_galili ENSNGAG00000015957
jaculus_jaculus ENSJJAG00000016482
jaculus_jaculus ENSJJAG00000018413
heterocephalus_glaber_female ENSHGLG00000017058
heterocephalus_glaber_male ENSHGLG00100018360
fukomys_damarensis ENSFDAG00000011437
chinchilla_lanigera ENSCLAG00000008152
octodon_degus ENSODEG00000016941
cavia_porcellus ENSCPOG00000004471
cavia_aperea ENSCAPG00000008228
ictidomys_tridecemlineatus ENSSTOG00000011981
urocitellus_parryii ENSUPAG00010015884
marmota_marmota_marmota ENSMMMG00000024371
castor_canadensis ENSCCNG00000021002
dipodomys_ordii ENSDORG00000027964
ochotona_princeps ENSOPRG00000005980
aotus_nancymaae ENSANAG00000036144
pan_troglodytes ENSPTRG00000018105
pan_paniscus ENSPPAG00000039275
homo_sapiens ENSG00000112079
pongo_abelii ENSPPYG00000016547
nomascus_leucogenys ENSNLEG00000010705
piliocolobus_tephrosceles ENSPTEG00000032597
colobus_angolensis_palliatus ENSCANG00000043123
rhinopithecus_bieti ENSRBIG00000036049
mandrillus_leucophaeus ENSMLEG00000030087
theropithecus_gelada ENSTGEG00000029537
macaca_fascicularis ENSMFAG00000000825
macaca_nemestrina ENSMNEG00000029571
macaca_mulatta ENSMMUG00000020558
cercocebus_atys ENSCATG00000032229
papio_anubis ENSPANG00000015291
chlorocebus_sabaeus ENSCSAG00000010286
rhinopithecus_roxellana ENSRROG00000034474
saimiri_boliviensis_boliviensis ENSSBOG00000027316
gorilla_gorilla ENSGGOG00000008755
callithrix_jacchus ENSCJAG00000044373
bos_mutus ENSBMUG00000019847
bos_taurus ENSBTAG00000050557
bison_bison_bison ENSBBBG00000018670
callithrix_jacchus ENSCJAG00000016045
cebus_capucinus ENSCCAG00000035966
aotus_nancymaae ENSANAG00000024804
vicugna_pacos ENSVPAG00000005479
myotis_lucifugus ENSMLUG00000007149
spermophilus_dauricus ENSSDAG00000005282
oryctolagus_cuniculus ENSOCUG00000016165
dasypus_novemcinctus ENSDNOG00000007752
choloepus_hoffmanni ENSCHOG00000006492
loxodonta_africana ENSLAFG00000005611
procavia_capensis ENSPCAG00000006011
echinops_telfairi ENSETEG00000006324
ornithorhynchus_anatinus ENSOANG00000004098
pogona_vitticeps ENSPVIG00000009975
anolis_carolinensis ENSACAG00000016606
notechis_scutatus ENSNSUG00000014490
notechis_scutatus ENSNSUG00000001925
salvator_merianae ENSSMRG00000021018
sphenodon_punctatus ENSSPUG00000010406
manacus_vitellinus ENSMVIG00005016313
lepidothrix_coronata ENSLCOG00000006526
taeniopygia_guttata ENSTGUG00000000925
lonchura_striata_domestica ENSLSDG00000001315
serinus_canaria ENSSCAG00000013600
junco_hyemalis ENSJHYG00000016877
zonotrichia_albicollis ENSZALG00000003779
parus_major ENSPMJG00000011963
cyanistes_caeruleus ENSCCEG00000007427
ficedula_albicollis ENSFALG00000003210
melopsittacus_undulatus ENSMUNG00000006539
calidris_pugnax ENSCPUG00000008956
calidris_pugnax ENSCPUG00000008957
calidris_pygmaea ENSCPGG00000019278
gallus_gallus ENSGALG00000000523
meleagris_gallopavo ENSMGAG00000002482
coturnix_japonica ENSCJPG00005009289
numida_meleagris ENSNMEG00000009214
anas_platyrhynchos_platyrhynchos ENSAPLG00000013800
anser_brachyrhynchus ENSABRG00000005587
apteryx_haastii ENSAHAG00000008745
apteryx_owenii ENSAOWG00000006891
apteryx_rowi ENSARWG00000012048
dromaius_novaehollandiae ENSDNVG00000014989
nothoprocta_perdicaria ENSNPEG00000007992
crocodylus_porosus ENSCPRG00005003323
chelonoidis_abingdonii ENSCABG00000006649
gopherus_agassizii ENSGAGG00000024429
chrysemys_picta_bellii ENSCPBG00000025288
pelodiscus_sinensis ENSPSIG00000002531
xenopus_tropicalis ENSXETG00000016625
latimeria_chalumnae ENSLACG00000007548
anabas_testudineus ENSATEG00000003551
mastacembelus_armatus ENSMAMG00000023567
amphiprion_ocellaris ENSAOCG00000019403
amphiprion_percula ENSAPEG00000022175
acanthochromis_polyacanthus ENSAPOG00000001084
mola_mola ENSMMOG00000010189
pundamilia_nyererei ENSPNYG00000014721
haplochromis_burtoni ENSHBUG00000011539
astatotilapia_calliptera ENSACLG00000003108
astatotilapia_calliptera ENSACLG00000016152
maylandia_zebra ENSMZEG00005014981
neolamprologus_brichardi ENSNBRG00000017648
oreochromis_niloticus ENSONIG00000011890
amphilophus_citrinellus ENSACIG00000019280
periophthalmus_magnuspinnatus ENSPMGG00000007934
labrus_bergylta ENSLBEG00000025255
poecilia_formosa ENSPFOG00000011622
poecilia_latipinna ENSPLAG00000013404
poecilia_mexicana ENSPMEG00000015181
poecilia_reticulata ENSPREG00000015077
xiphophorus_maculatus ENSXMAG00000025251
xiphophorus_couchianus ENSXCOG00000000115
gambusia_affinis ENSGAFG00000004847
cyprinodon_variegatus ENSCVAG00000008285
fundulus_heteroclitus ENSFHEG00000014359
kryptolebias_marmoratus ENSKMAG00000000273
oryzias_latipes ENSORLG00000009571
oryzias_latipes ENSORLG00020004051
oryzias_melastigma ENSOMEG00000023118
