chelonoidis_abingdonii ENSCABG00000002915
gopherus_agassizii ENSGAGG00000012431
chrysemys_picta ENSCPBG00000025410
pelodiscus_sinensis ENSPSIG00000004657
crocodylus_porosus ENSCPRG00005013584
notechis_scutatus ENSNSUG00000006067
notechis_scutatus ENSNSUG00000005396
notechis_scutatus ENSNSUG00000006312
notechis_scutatus ENSNSUG00000006074
pogona_vitticeps ENSPVIG00000023467
salvator_merianae ENSSMRG00000000609
sphenodon_punctatus ENSSPUG00000003834
serinus_canaria ENSSCAG00000006825
lonchura_striata ENSLSDG00000011644
junco_hyemalis ENSJHYG00000007179
ficedula_albicollis ENSFALG00000012046
cyanistes_caeruleus ENSCCEG00000007793
parus_major ENSPMJG00000001337
manacus_vitellinus ENSMVIG00005007030
manacus_vitellinus ENSMVIG00005012807
lepidothrix_coronata ENSLCOG00000006409
melopsittacus_undulatus ENSMUNG00000005008
anser_brachyrhynchus ENSABRG00000021190
anas_platyrhynchos ENSAPLG00000016146
calidris_pygmaea ENSCPGG00000016545
calidris_pugnax ENSCPUG00000018238
meleagris_gallopavo ENSMGAG00000005653
coturnix_japonica ENSCJPG00005014123
gallus_gallus ENSGALG00000011570
numida_meleagris ENSNMEG00000006122
meleagris_gallopavo ENSMGAG00000002981
zonotrichia_albicollis ENSZALG00000000956
apteryx_owenii ENSAOWG00000006404
apteryx_haastii ENSAHAG00000005920
apteryx_rowi ENSARWG00000007742
dromaius_novaehollandiae ENSDNVG00000000104
sorex_araneus ENSSARG00000011984
echinops_telfairi ENSETEG00000013832
dipodomys_ordii ENSDORG00000007966
dipodomys_ordii ENSDORG00000025413
castor_canadensis ENSCCNG00000021429
mus_musculus ENSMUSG00000001016
mus_spicilegus ENSMSIG00000001090
mus_spretus MGP_SPRETEiJ_G0026180
mus_caroli MGP_CAROLIEiJ_G0025237
mus_pahari MGP_PahariEiJ_G0026681
rattus_norvegicus ENSRNOG00000014154
meriones_unguiculatus ENSMUGG00000006660
peromyscus_maniculatus ENSPEMG00000017802
microtus_ochrogaster ENSMOCG00000016112
cricetulus_griseus ENSCGRG00001009622
cricetulus_griseus ENSCGRG00000007660
cricetulus_griseus ENSCGRG00015007081
cricetulus_griseus ENSCGRG00000007545
cricetulus_griseus ENSCGRG00001012241
mesocricetus_auratus ENSMAUG00000013875
nannospalax_galili ENSNGAG00000012145
jaculus_jaculus ENSJJAG00000023269
jaculus_jaculus ENSJJAG00000013500
heterocephalus_glaber ENSHGLG00000004134
heterocephalus_glaber ENSHGLG00100011410
heterocephalus_glaber ENSHGLG00100017501
fukomys_damarensis ENSFDAG00000006422
fukomys_damarensis ENSFDAG00000009216
octodon_degus ENSODEG00000018629
octodon_degus ENSODEG00000006935
chinchilla_lanigera ENSCLAG00000003140
cavia_porcellus ENSCPOG00000005835
ictidomys_tridecemlineatus ENSSTOG00000000667
ictidomys_tridecemlineatus ENSSTOG00000020511
ictidomys_tridecemlineatus ENSSTOG00000021457
spermophilus_dauricus ENSSDAG00000002371
urocitellus_parryii ENSUPAG00010015468
marmota_marmota ENSMMMG00000018010
oryctolagus_cuniculus ENSOCUG00000005430
ochotona_princeps ENSOPRG00000003728
callithrix_jacchus ENSCJAG00000010264
callithrix_jacchus ENSCJAG00000005062
saimiri_boliviensis ENSSBOG00000033031
cebus_capucinus ENSCCAG00000021436
aotus_nancymaae ENSANAG00000007295
saimiri_boliviensis ENSSBOG00000023173
aotus_nancymaae ENSANAG00000038483
pan_troglodytes ENSPTRG00000050123
pan_troglodytes ENSPTRG00000001358
pan_paniscus ENSPPAG00000002027
homo_sapiens ENSG00000143621
gorilla_gorilla ENSGGOG00000001814
pongo_abelii ENSPPYG00000000800
nomascus_leucogenys ENSNLEG00000010440
colobus_angolensis ENSCANG00000012992
piliocolobus_tephrosceles ENSPTEG00000036117
rhinopithecus_bieti ENSRBIG00000042614
rhinopithecus_roxellana ENSRROG00000031990
chlorocebus_sabaeus ENSCSAG00000001866
chlorocebus_sabaeus ENSCSAG00000019000
macaca_fascicularis ENSMFAG00000037304
macaca_mulatta ENSMMUG00000008149
cercocebus_atys ENSCATG00000045233
papio_anubis ENSPANG00000008736
theropithecus_gelada ENSTGEG00000019127
macaca_nemestrina ENSMNEG00000012078
macaca_nemestrina ENSMNEG00000011128
macaca_fascicularis ENSMFAG00000030239
theropithecus_gelada ENSTGEG00000006503
mandrillus_leucophaeus ENSMLEG00000037913
chlorocebus_sabaeus ENSCSAG00000011762
carlito_syrichta ENSTSYG00000012061
carlito_syrichta ENSTSYG00000028407
microcebus_murinus ENSMICG00000013730
propithecus_coquereli ENSPCOG00000017222
prolemur_simus ENSPSMG00000020872
prolemur_simus ENSPSMG00000000927
microcebus_murinus ENSMICG00000035317
propithecus_coquereli ENSPCOG00000028569
tupaia_belangeri ENSTBEG00000014891
myotis_lucifugus ENSMLUG00000001847
myotis_lucifugus ENSMLUG00000030378
pteropus_vampyrus ENSPVAG00000011077
erinaceus_europaeus ENSEEUG00000013100
equus_asinus ENSEASG00005000879
equus_caballus ENSECAG00000008567
capra_hircus ENSCHIG00000012048
ovis_aries ENSOARG00000000787
bos_indicus ENSBIXG00000026057
bos_indicus ENSBIXG00005000198
bos_taurus ENSBTAG00000012471
bos_mutus ENSBMUG00000026797
bison_bison ENSBBBG00000013053
tursiops_truncatus ENSTTRG00000014759
sus_scrofa ENSSSCG00000028553
vicugna_pacos ENSVPAG00000010262
ursus_maritimus ENSUMAG00000020682
ursus_americanus ENSUAMG00000003639
ailuropoda_melanoleuca ENSAMEG00000012155
neovison_vison ENSNVIG00000015154
mustela_putorius ENSMPUG00000008267
canis_lupus ENSCAFG00000017530
canis_lupus ENSCAFG00020010294
vulpes_vulpes ENSVVUG00000028258
panthera_pardus ENSPPRG00000023707
panthera_tigris ENSPTIG00000017810
felis_catus ENSFCAG00000008171
ursus_americanus ENSUAMG00000004033
octodon_degus ENSODEG00000011732
dasypus_novemcinctus ENSDNOG00000015220
dasypus_novemcinctus ENSDNOG00000033116
choloepus_hoffmanni ENSCHOG00000003310
loxodonta_africana ENSLAFG00000028218
procavia_capensis ENSPCAG00000016387
vombatus_ursinus ENSVURG00010022617
vombatus_ursinus ENSVURG00010017072
phascolarctos_cinereus ENSPCIG00000029363
notamacropus_eugenii ENSMEUG00000003651
sarcophilus_harrisii ENSSHAG00000010138
monodelphis_domestica ENSMODG00000017376
latimeria_chalumnae ENSLACG00000007384
cyprinodon_variegatus ENSCVAG00000018474
fundulus_heteroclitus ENSFHEG00000005038
poecilia_reticulata ENSPREG00000020243
poecilia_mexicana ENSPMEG00000022858
poecilia_latipinna ENSPLAG00000000522
poecilia_formosa ENSPFOG00000000095
xiphophorus_maculatus ENSXMAG00000003285
xiphophorus_couchianus ENSXCOG00000002350
oryzias_latipes ENSORLG00020018874
oryzias_latipes ENSORLG00000010955
oryzias_latipes ENSORLG00015010674
oryzias_melastigma ENSOMEG00000008691
maylandia_zebra ENSMZEG00005017498
astatotilapia_calliptera ENSACLG00000017159
haplochromis_burtoni ENSHBUG00000007495
pundamilia_nyererei ENSPNYG00000019624
neolamprologus_brichardi ENSNBRG00000017801
oreochromis_niloticus ENSONIG00000010350
amphilophus_citrinellus ENSACIG00000013471
cynoglossus_semilaevis ENSCSEG00000018437
labrus_bergylta ENSLBEG00000024204
larimichthys_crocea ENSLCRG00005014530
seriola_dumerili ENSSDUG00000009850
seriola_lalandi ENSSLDG00000012486
kryptolebias_marmoratus ENSKMAG00000000823
monopterus_albus ENSMALG00000019750
mastacembelus_armatus ENSMAMG00000020442
betta_splendens ENSBSLG00000010806
lates_calcarifer ENSLCAG00010005225
cottoperca_gobio ENSCGOG00000016732
anabas_testudineus ENSATEG00000013505
gasterosteus_aculeatus ENSGACG00000000543
scophthalmus_maximus ENSSMAG00000020810
amphiprion_percula ENSAPEG00000017042
amphiprion_ocellaris ENSAOCG00000018379
acanthochromis_polyacanthus ENSAPOG00000009781
stegastes_partitus ENSSPAG00000003967
parambassis_ranga ENSPRNG00000005742
mola_mola ENSMMOG00000012134
hippocampus_comes ENSHCOG00000007106
tetraodon_nigroviridis ENSTNIG00000005005
tetraodon_nigroviridis ENSTNIG00000005002
takifugu_rubripes ENSTRUG00000004888
hucho_hucho ENSHHUG00000046930
hucho_hucho ENSHHUG00000046250
esox_lucius ENSELUG00000015989
astyanax_mexicanus ENSAMXG00005022841
astyanax_mexicanus ENSAMXG00000010896
pygocentrus_nattereri ENSPNAG00000009365
electrophorus_electricus ENSEEEG00000015493
ictalurus_punctatus ENSIPUG00000021905
danio_rerio ENSDARG00000014591
denticeps_clupeoides ENSDCDG00000005767
fundulus_heteroclitus ENSFHEG00000006496
paramormyrops_kingsleyae ENSPKIG00000014302
scleropages_formosus ENSSFOG00015010137
