phascolarctos_cinereus ENSPCIG00000022878
vombatus_ursinus ENSVURG00010024350
notamacropus_eugenii ENSMEUG00000010595
sarcophilus_harrisii ENSSHAG00000011252
monodelphis_domestica ENSMODG00000010518
ursus_americanus ENSUAMG00000016499
ursus_maritimus ENSUMAG00000005705
ailuropoda_melanoleuca ENSAMEG00000007374
neovison_vison ENSNVIG00000008651
mustela_putorius ENSMPUG00000002564
canis_lupus ENSCAFG00020015665
canis_lupus ENSCAFG00000012954
vulpes_vulpes ENSVVUG00000005751
panthera_pardus ENSPPRG00000020283
panthera_tigris ENSPTIG00000011870
felis_catus ENSFCAG00000024207
pteropus_vampyrus ENSPVAG00000010003
equus_caballus ENSECAG00000006524
equus_asinus ENSEASG00005014037
ochotona_princeps ENSOPRG00000011329
sus_scrofa ENSSSCG00000010745
erinaceus_europaeus ENSEEUG00000014849
myotis_lucifugus ENSMLUG00000001059
tupaia_belangeri ENSTBEG00000000335
mus_spretus MGP_SPRETEiJ_G0031705
mus_spicilegus ENSMSIG00000024019
mus_musculus ENSMUSG00000053111
mus_caroli MGP_CAROLIEiJ_G0030591
mus_pahari MGP_PahariEiJ_G0013798
rattus_norvegicus ENSRNOG00000018327
meriones_unguiculatus ENSMUGG00000022266
cricetulus_griseus ENSCGRG00015001285
cricetulus_griseus ENSCGRG00000010083
cricetulus_griseus ENSCGRG00001019346
mesocricetus_auratus ENSMAUG00000009677
microtus_ochrogaster ENSMOCG00000004647
peromyscus_maniculatus ENSPEMG00000020393
nannospalax_galili ENSNGAG00000022049
jaculus_jaculus ENSJJAG00000017415
urocitellus_parryii ENSUPAG00010004312
ictidomys_tridecemlineatus ENSSTOG00000003931
spermophilus_dauricus ENSSDAG00000009889
marmota_marmota ENSMMMG00000002858
castor_canadensis ENSCCNG00000018103
dipodomys_ordii ENSDORG00000005607
heterocephalus_glaber ENSHGLG00000009806
heterocephalus_glaber ENSHGLG00100018739
fukomys_damarensis ENSFDAG00000008470
chinchilla_lanigera ENSCLAG00000003154
octodon_degus ENSODEG00000017273
cavia_porcellus ENSCPOG00000003862
cavia_aperea ENSCAPG00000017060
oryctolagus_cuniculus ENSOCUG00000008772
pan_troglodytes ENSPTRG00000029661
pan_paniscus ENSPPAG00000027396
homo_sapiens ENSG00000203780
gorilla_gorilla ENSGGOG00000005594
pongo_abelii ENSPPYG00000002754
nomascus_leucogenys ENSNLEG00000000831
macaca_nemestrina ENSMNEG00000029956
theropithecus_gelada ENSTGEG00000028855
mandrillus_leucophaeus ENSMLEG00000031951
piliocolobus_tephrosceles ENSPTEG00000030415
colobus_angolensis ENSCANG00000036027
rhinopithecus_bieti ENSRBIG00000029396
rhinopithecus_roxellana ENSRROG00000038660
macaca_mulatta ENSMMUG00000009655
macaca_fascicularis ENSMFAG00000032085
papio_anubis ENSPANG00000020263
chlorocebus_sabaeus ENSCSAG00000004483
cercocebus_atys ENSCATG00000033319
callithrix_jacchus ENSCJAG00000012335
saimiri_boliviensis ENSSBOG00000021643
cebus_capucinus ENSCCAG00000021326
aotus_nancymaae ENSANAG00000023341
aotus_nancymaae ENSANAG00000019289
carlito_syrichta ENSTSYG00000000829
microcebus_murinus ENSMICG00000006206
prolemur_simus ENSPSMG00000003450
propithecus_coquereli ENSPCOG00000015541
otolemur_garnettii ENSOGAG00000015521
loxodonta_africana ENSLAFG00000011303
procavia_capensis ENSPCAG00000012758
bos_indicus ENSBIXG00000012688
bos_indicus ENSBIXG00005023337
bos_mutus ENSBMUG00000011628
bos_taurus ENSBTAG00000022917
bison_bison ENSBBBG00000011445
capra_hircus ENSCHIG00000015691
ovis_aries ENSOARG00000011953
tursiops_truncatus ENSTTRG00000011900
vicugna_pacos ENSVPAG00000002950
echinops_telfairi ENSETEG00000019036
dasypus_novemcinctus ENSDNOG00000048371
choloepus_hoffmanni ENSCHOG00000008640
ornithorhynchus_anatinus ENSOANG00000030637
pogona_vitticeps ENSPVIG00000004724
anolis_carolinensis ENSACAG00000000847
notechis_scutatus ENSNSUG00000000334
salvator_merianae ENSSMRG00000005028
sphenodon_punctatus ENSSPUG00000012819
gopherus_agassizii ENSGAGG00000006268
chelonoidis_abingdonii ENSCABG00000015371
chrysemys_picta ENSCPBG00000028050
pelodiscus_sinensis ENSPSIG00000006230
crocodylus_porosus ENSCPRG00005009698
apteryx_rowi ENSARWG00000010000
xenopus_tropicalis ENSXETG00000019067
pygocentrus_nattereri ENSPNAG00000022428
ictalurus_punctatus ENSIPUG00000020488
electrophorus_electricus ENSEEEG00000017391
clupea_harengus ENSCHAG00000003045
hucho_hucho ENSHHUG00000016593
esox_lucius ENSELUG00000006677
scleropages_formosus ENSSFOG00015010178
pygocentrus_nattereri ENSPNAG00000002726
danio_rerio ENSDARG00000039657
clupea_harengus ENSCHAG00000025534
esox_lucius ENSELUG00000014950
paramormyrops_kingsleyae ENSPKIG00000003940
lepisosteus_oculatus ENSLOCG00000007819
erpetoichthys_calabaricus ENSECRG00000009536
ciona_intestinalis ENSCING00000002090
ciona_savignyi ENSCSAVG00000004059
