drosophila_melanogaster FBgn0031765
caenorhabditis_elegans_strain_n2 WBGene00022576
petromyzon_marinus ENSPMAG00000004181
eptatretus_burgeri ENSEBUG00000002861
labrus_bergylta ENSLBEG00000001873
mola_mola ENSMMOG00000015832
cynoglossus_semilaevis ENSCSEG00000007420
seriola_dumerili ENSSDUG00000011155
seriola_lalandi_dorsalis ENSSLDG00000005012
scophthalmus_maximus ENSSMAG00000006122
monopterus_albus ENSMALG00000018610
mastacembelus_armatus ENSMAMG00000010550
anabas_testudineus ENSATEG00000013018
poecilia_latipinna ENSPLAG00000014724
poecilia_formosa ENSPFOG00000004130
poecilia_reticulata ENSPREG00000012082
poecilia_mexicana ENSPMEG00000001698
xiphophorus_maculatus ENSXMAG00000006847
xiphophorus_couchianus ENSXCOG00000005465
gambusia_affinis ENSGAFG00000020759
fundulus_heteroclitus ENSFHEG00000011829
cyprinodon_variegatus ENSCVAG00000012505
kryptolebias_marmoratus ENSKMAG00000008045
oryzias_latipes ENSORLG00020012443
oryzias_latipes ENSORLG00000003936
oryzias_latipes_asm223469v1 ENSORLG00015016532
oryzias_melastigma ENSOMEG00000002580
amphiprion_percula ENSAPEG00000009511
amphiprion_ocellaris ENSAOCG00000009042
stegastes_partitus ENSSPAG00000013629
acanthochromis_polyacanthus ENSAPOG00000004769
haplochromis_burtoni ENSHBUG00000000810
pundamilia_nyererei ENSPNYG00000011883
maylandia_zebra ENSMZEG00005011147
astatotilapia_calliptera ENSACLG00000000453
oreochromis_niloticus ENSONIG00000005511
neolamprologus_brichardi ENSNBRG00000023653
amphilophus_citrinellus ENSACIG00000004512
gasterosteus_aculeatus ENSGACG00000011460
takifugu_rubripes ENSTRUG00000005003
tetraodon_nigroviridis ENSTNIG00000016259
hippocampus_comes ENSHCOG00000011069
gadus_morhua ENSGMOG00000010699
esox_lucius ENSELUG00000007337
pygocentrus_nattereri ENSPNAG00000008862
astyanax_mexicanus ENSAMXG00000031191
ictalurus_punctatus ENSIPUG00000012925
danio_rerio ENSDARG00000073917
paramormyrops_kingsleyae ENSPKIG00000000768
scleropages_formosus ENSSFOG00015001743
scleropages_formosus ENSSFOG00015004738
paramormyrops_kingsleyae ENSPKIG00000016021
gasterosteus_aculeatus ENSGACG00000020549
cynoglossus_semilaevis ENSCSEG00000012588
poecilia_formosa ENSPFOG00000012619
poecilia_mexicana ENSPMEG00000015889
poecilia_latipinna ENSPLAG00000008445
poecilia_reticulata ENSPREG00000010473
xiphophorus_maculatus ENSXMAG00000008420
xiphophorus_couchianus ENSXCOG00000009996
gambusia_affinis ENSGAFG00000020938
fundulus_heteroclitus ENSFHEG00000001241
cyprinodon_variegatus ENSCVAG00000013787
kryptolebias_marmoratus ENSKMAG00000006489
oryzias_latipes ENSORLG00020014712
oryzias_latipes ENSORLG00000003432
oryzias_latipes_asm223469v1 ENSORLG00015019751
oryzias_melastigma ENSOMEG00000011808
pundamilia_nyererei ENSPNYG00000014091
haplochromis_burtoni ENSHBUG00000006074
maylandia_zebra ENSMZEG00005024591
astatotilapia_calliptera ENSACLG00000004005
neolamprologus_brichardi ENSNBRG00000014041
oreochromis_niloticus ENSONIG00000012691
amphilophus_citrinellus ENSACIG00000023657
