calidris_pygmaea ENSCPGG00000018777
calidris_pugnax ENSCPUG00000014100
numida_meleagris ENSNMEG00000009790
coturnix_japonica ENSCJPG00005015028
anser_brachyrhynchus ENSABRG00000003280
lepidothrix_coronata ENSLCOG00000001903
manacus_vitellinus ENSMVIG00005017678
cyanistes_caeruleus ENSCCEG00000017662
parus_major ENSPMJG00000016862
zonotrichia_albicollis ENSZALG00000011724
lonchura_striata_domestica ENSLSDG00000001986
melopsittacus_undulatus ENSMUNG00000012349
apteryx_owenii ENSAOWG00000009977
apteryx_haastii ENSAHAG00000019109
apteryx_rowi ENSARWG00000017880
nothoprocta_perdicaria ENSNPEG00000006963
chrysemys_picta_bellii ENSCPBG00000001796
gopherus_agassizii ENSGAGG00000011662
