phascolarctos_cinereus ENSPCIG00000010572
sarcophilus_harrisii ENSSHAG00000011278
monodelphis_domestica ENSMODG00000011246
ornithorhynchus_anatinus ENSOANG00000013985
pogona_vitticeps ENSPVIG00000019445
anolis_carolinensis ENSACAG00000006187
notechis_scutatus ENSNSUG00000014341
salvator_merianae ENSSMRG00000002698
sphenodon_punctatus ENSSPUG00000019251
calidris_pugnax ENSCPUG00000008174
calidris_pygmaea ENSCPGG00000000790
melopsittacus_undulatus ENSMUNG00000015500
lonchura_striata_domestica ENSLSDG00000001653
taeniopygia_guttata ENSTGUG00000004916
serinus_canaria ENSSCAG00000015900
zonotrichia_albicollis ENSZALG00000013446
junco_hyemalis ENSJHYG00000013543
parus_major ENSPMJG00000012307
cyanistes_caeruleus ENSCCEG00000019985
ficedula_albicollis ENSFALG00000011907
manacus_vitellinus ENSMVIG00005009292
lepidothrix_coronata ENSLCOG00000008754
anser_brachyrhynchus ENSABRG00000002635
anas_platyrhynchos_platyrhynchos ENSAPLG00000002443
gallus_gallus ENSGALG00000025810
coturnix_japonica ENSCJPG00005005596
meleagris_gallopavo ENSMGAG00000009789
numida_meleagris ENSNMEG00000011383
apteryx_owenii ENSAOWG00000016449
apteryx_rowi ENSARWG00000003920
apteryx_haastii ENSAHAG00000000337
dromaius_novaehollandiae ENSDNVG00000001738
nothoprocta_perdicaria ENSNPEG00000005886
gopherus_agassizii ENSGAGG00000014920
chelonoidis_abingdonii ENSCABG00000003490
chrysemys_picta_bellii ENSCPBG00000010530
xenopus_tropicalis ENSXETG00000022597
latimeria_chalumnae ENSLACG00000014828
scleropages_formosus ENSSFOG00015018711
paramormyrops_kingsleyae ENSPKIG00000001308
pygocentrus_nattereri ENSPNAG00000025694
astyanax_mexicanus ENSAMXG00000033719
ictalurus_punctatus ENSIPUG00000012244
takifugu_rubripes ENSTRUG00000005623
tetraodon_nigroviridis ENSTNIG00000018623
cynoglossus_semilaevis ENSCSEG00000000450
mola_mola ENSMMOG00000014528
labrus_bergylta ENSLBEG00000023817
amphiprion_percula ENSAPEG00000015333
amphiprion_ocellaris ENSAOCG00000018920
acanthochromis_polyacanthus ENSAPOG00000009693
stegastes_partitus ENSSPAG00000019775
astatotilapia_calliptera ENSACLG00000020564
maylandia_zebra ENSMZEG00005020161
pundamilia_nyererei ENSPNYG00000007702
haplochromis_burtoni ENSHBUG00000022960
neolamprologus_brichardi ENSNBRG00000010771
oreochromis_niloticus ENSONIG00000006939
amphilophus_citrinellus ENSACIG00000004767
cyprinodon_variegatus ENSCVAG00000021867
fundulus_heteroclitus ENSFHEG00000019267
poecilia_formosa ENSPFOG00000005860
poecilia_latipinna ENSPLAG00000011634
poecilia_mexicana ENSPMEG00000023157
poecilia_reticulata ENSPREG00000010170
gambusia_affinis ENSGAFG00000007152
xiphophorus_maculatus ENSXMAG00000015047
xiphophorus_couchianus ENSXCOG00000008663
kryptolebias_marmoratus ENSKMAG00000012228
oryzias_latipes_asm223469v1 ENSORLG00015021916
oryzias_latipes ENSORLG00020005074
oryzias_latipes ENSORLG00000008493
oryzias_melastigma ENSOMEG00000021776
mastacembelus_armatus ENSMAMG00000010859
monopterus_albus ENSMALG00000013007
anabas_testudineus ENSATEG00000013389
seriola_lalandi_dorsalis ENSSLDG00000002738
seriola_dumerili ENSSDUG00000014442
scophthalmus_maximus ENSSMAG00000002977
hippocampus_comes ENSHCOG00000002952
periophthalmus_magnuspinnatus ENSPMGG00000019960
esox_lucius ENSELUG00000000440
pygocentrus_nattereri ENSPNAG00000005566
astyanax_mexicanus ENSAMXG00000003676
ictalurus_punctatus ENSIPUG00000022845
danio_rerio ENSDARG00000034855
lepisosteus_oculatus ENSLOCG00000014317
propithecus_coquereli ENSPCOG00000017115
prolemur_simus ENSPSMG00000009846
otolemur_garnettii ENSOGAG00000003110
carlito_syrichta ENSTSYG00000002212
erinaceus_europaeus ENSEEUG00000000842
myotis_lucifugus ENSMLUG00000001661
pan_troglodytes ENSPTRG00000048758
pan_paniscus ENSPPAG00000027314
homo_sapiens ENSG00000147082
gorilla_gorilla ENSGGOG00000009205
pongo_abelii ENSPPYG00000020352
nomascus_leucogenys ENSNLEG00000008143
cercocebus_atys ENSCATG00000023936
mandrillus_leucophaeus ENSMLEG00000043909
theropithecus_gelada ENSTGEG00000001479
papio_anubis ENSPANG00000023270
macaca_mulatta ENSMMUG00000045093
macaca_nemestrina ENSMNEG00000035086
macaca_fascicularis ENSMFAG00000035605
chlorocebus_sabaeus ENSCSAG00000012755
piliocolobus_tephrosceles ENSPTEG00000030730
colobus_angolensis_palliatus ENSCANG00000039067
rhinopithecus_bieti ENSRBIG00000029926
rhinopithecus_roxellana ENSRROG00000033655
cebus_capucinus ENSCCAG00000034629
callithrix_jacchus ENSCJAG00000045781
saimiri_boliviensis_boliviensis ENSSBOG00000034079
aotus_nancymaae ENSANAG00000035064
heterocephalus_glaber_female ENSHGLG00000002751
heterocephalus_glaber_male ENSHGLG00100006093
fukomys_damarensis ENSFDAG00000002081
cavia_porcellus ENSCPOG00000038647
mus_musculus ENSMUSG00000051592
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034028
mus_spicilegus ENSMSIG00000031429
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032880
mus_pahari MGP_PahariEiJ_G0031428
rattus_norvegicus ENSRNOG00000002951
meriones_unguiculatus ENSMUGG00000005074
cricetulus_griseus_crigri ENSCGRG00000000718
cricetulus_griseus_chok1gshd ENSCGRG00001016975
cricetulus_griseus_crigri-picr ENSCGRG00015008686
mesocricetus_auratus ENSMAUG00000004259
peromyscus_maniculatus_bairdii ENSPEMG00000022596
microtus_ochrogaster ENSMOCG00000002143
urocitellus_parryii ENSUPAG00010004626
spermophilus_dauricus ENSSDAG00000008367
marmota_marmota_marmota ENSMMMG00000011074
ursus_maritimus ENSUMAG00000004528
ailuropoda_melanoleuca ENSAMEG00000012055
mustela_putorius_furo ENSMPUG00000014093
neovison_vison ENSNVIG00000008387
canis_lupus_dingo ENSCAFG00020020108
canis_lupus_familiaris ENSCAFG00000015996
vulpes_vulpes ENSVVUG00000018109
panthera_pardus ENSPPRG00000002243
panthera_tigris_altaica ENSPTIG00000005681
felis_catus ENSFCAG00000015279
pteropus_vampyrus ENSPVAG00000016028
ovis_aries ENSOARG00000009908
capra_hircus ENSCHIG00000012320
bos_taurus ENSBTAG00000046286
bos_mutus ENSBMUG00000003947
tursiops_truncatus ENSTTRG00000010424
sus_scrofa ENSSSCG00000012307
vicugna_pacos ENSVPAG00000003756
equus_caballus ENSECAG00000008787
sorex_araneus ENSSARG00000009487
tupaia_belangeri ENSTBEG00000016336
oryctolagus_cuniculus ENSOCUG00000010413
loxodonta_africana ENSLAFG00000030122
procavia_capensis ENSPCAG00000009148
dasypus_novemcinctus ENSDNOG00000038278
ochotona_princeps ENSOPRG00000002480
anolis_carolinensis ENSACAG00000024464
neovison_vison ENSNVIG00000008430
eptatretus_burgeri ENSEBUG00000000347
latimeria_chalumnae ENSLACG00000012419
ciona_savignyi ENSCSAVG00000003185
ciona_intestinalis ENSCING00000007729
drosophila_melanogaster FBgn0015625
caenorhabditis_elegans_strain_n2 WBGene00000868
