petromyzon_marinus ENSPMAG00000006013
eptatretus_burgeri ENSEBUG00000006936
capra_hircus ENSCHIG00000015768
ovis_aries ENSOARG00000020014
bos_mutus ENSBMUG00000006927
bos_taurus ENSBTAG00000002179
bison_bison_bison ENSBBBG00000012039
sus_scrofa ENSSSCG00000026900
equus_asinus_asinus ENSEASG00005016733
equus_caballus ENSECAG00000010993
ursus_maritimus ENSUMAG00000015706
ursus_americanus ENSUAMG00000000093
ailuropoda_melanoleuca ENSAMEG00000008926
neovison_vison ENSNVIG00000015617
mustela_putorius_furo ENSMPUG00000008191
canis_lupus_dingo ENSCAFG00020006228
canis_lupus_familiaris ENSCAFG00000008431
vulpes_vulpes ENSVVUG00000026338
panthera_tigris_altaica ENSPTIG00000018432
panthera_pardus ENSPPRG00000008749
felis_catus ENSFCAG00000025092
erinaceus_europaeus ENSEEUG00000012051
castor_canadensis ENSCCNG00000025822
panthera_tigris_altaica ENSPTIG00000013915
panthera_pardus ENSPPRG00000024218
sorex_araneus ENSSARG00000012500
dipodomys_ordii ENSDORG00000009106
cavia_aperea ENSCAPG00000010326
tupaia_belangeri ENSTBEG00000014932
rhinopithecus_bieti ENSRBIG00000041952
echinops_telfairi ENSETEG00000005185
vicugna_pacos ENSVPAG00000004209
tursiops_truncatus ENSTTRG00000005089
pteropus_vampyrus ENSPVAG00000016548
ochotona_princeps ENSOPRG00000000242
choloepus_hoffmanni ENSCHOG00000001872
procavia_capensis ENSPCAG00000000437
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025022
mus_spicilegus ENSMSIG00000001613
mus_musculus ENSMUSG00000040282
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024106
mus_pahari MGP_PahariEiJ_G0025549
rattus_norvegicus ENSRNOG00000004571
meriones_unguiculatus ENSMUGG00000005804
cricetulus_griseus_chok1gshd ENSCGRG00001021635
cricetulus_griseus_crigri ENSCGRG00000008624
cricetulus_griseus_crigri-picr ENSCGRG00015004331
mesocricetus_auratus ENSMAUG00000009796
microtus_ochrogaster ENSMOCG00000018908
peromyscus_maniculatus_bairdii ENSPEMG00000008476
nannospalax_galili ENSNGAG00000012945
jaculus_jaculus ENSJJAG00000016982
spermophilus_dauricus ENSSDAG00000022132
marmota_marmota_marmota ENSMMMG00000021438
urocitellus_parryii ENSUPAG00010017219
ictidomys_tridecemlineatus ENSSTOG00000027104
heterocephalus_glaber_female ENSHGLG00000017901
fukomys_damarensis ENSFDAG00000003291
chinchilla_lanigera ENSCLAG00000008065
octodon_degus ENSODEG00000004707
cavia_porcellus ENSCPOG00000031711
oryctolagus_cuniculus ENSOCUG00000016099
carlito_syrichta ENSTSYG00000002094
rhinopithecus_bieti ENSRBIG00000043254
rhinopithecus_roxellana ENSRROG00000033876
piliocolobus_tephrosceles ENSPTEG00000025693
rhinopithecus_bieti ENSRBIG00000028621
theropithecus_gelada ENSTGEG00000026503
myotis_lucifugus ENSMLUG00000015068
dasypus_novemcinctus ENSDNOG00000035759
heterocephalus_glaber_male ENSHGLG00100008428
propithecus_coquereli ENSPCOG00000019108
microcebus_murinus ENSMICG00000014646
prolemur_simus ENSPSMG00000008193
otolemur_garnettii ENSOGAG00000006789
pan_troglodytes ENSPTRG00000006899
pan_paniscus ENSPPAG00000041852
gorilla_gorilla ENSGGOG00000013161
homo_sapiens ENSG00000186073
pongo_abelii ENSPPYG00000006331
nomascus_leucogenys ENSNLEG00000032501
rhinopithecus_roxellana ENSRROG00000031422
colobus_angolensis_palliatus ENSCANG00000030126
macaca_mulatta ENSMMUG00000006837
macaca_fascicularis ENSMFAG00000000782
macaca_nemestrina ENSMNEG00000039269
papio_anubis ENSPANG00000019620
mandrillus_leucophaeus ENSMLEG00000038622
cercocebus_atys ENSCATG00000031512
chlorocebus_sabaeus ENSCSAG00000007208
saimiri_boliviensis_boliviensis ENSSBOG00000031694
cebus_capucinus ENSCCAG00000033372
callithrix_jacchus ENSCJAG00000021003
aotus_nancymaae ENSANAG00000027497
loxodonta_africana ENSLAFG00000011202
sarcophilus_harrisii ENSSHAG00000013990
monodelphis_domestica ENSMODG00000001293
phascolarctos_cinereus ENSPCIG00000023021
notamacropus_eugenii ENSMEUG00000013165
ornithorhynchus_anatinus ENSOANG00000012593
manacus_vitellinus ENSMVIG00005012666
lepidothrix_coronata ENSLCOG00000004081
melopsittacus_undulatus ENSMUNG00000010692
calidris_pugnax ENSCPUG00000003518
calidris_pygmaea ENSCPGG00000013436
anser_brachyrhynchus ENSABRG00000011734
gallus_gallus ENSGALG00000009801
coturnix_japonica ENSCJPG00005017526
meleagris_gallopavo ENSMGAG00000012291
numida_meleagris ENSNMEG00000021628
anas_platyrhynchos_platyrhynchos ENSAPLG00000007516
lonchura_striata_domestica ENSLSDG00000000061
taeniopygia_guttata ENSTGUG00000011754
junco_hyemalis ENSJHYG00000004972
serinus_canaria ENSSCAG00000011518
zonotrichia_albicollis ENSZALG00000004841
parus_major ENSPMJG00000016597
cyanistes_caeruleus ENSCCEG00000015492
ficedula_albicollis ENSFALG00000005659
nothoprocta_perdicaria ENSNPEG00000005134
dromaius_novaehollandiae ENSDNVG00000000496
apteryx_rowi ENSARWG00000010851
apteryx_owenii ENSAOWG00000018145
apteryx_haastii ENSAHAG00000019637
crocodylus_porosus ENSCPRG00005018868
gopherus_agassizii ENSGAGG00000025172
chelonoidis_abingdonii ENSCABG00000018214
chrysemys_picta_bellii ENSCPBG00000023869
pelodiscus_sinensis ENSPSIG00000007445
anolis_carolinensis ENSACAG00000000673
pogona_vitticeps ENSPVIG00000016420
notechis_scutatus ENSNSUG00000006080
