anolis_carolinensis ENSACAG00000003427
pogona_vitticeps ENSPVIG00000002170
notechis_scutatus ENSNSUG00000013563
salvator_merianae ENSSMRG00000019346
sphenodon_punctatus ENSSPUG00000003122
taeniopygia_guttata ENSTGUG00000001116
lonchura_striata_domestica ENSLSDG00000014431
zonotrichia_albicollis ENSZALG00000002852
parus_major ENSPMJG00000005621
lepidothrix_coronata ENSLCOG00000005261
melopsittacus_undulatus ENSMUNG00000008690
anas_platyrhynchos_platyrhynchos ENSAPLG00000000974
anser_brachyrhynchus ENSABRG00000021728
calidris_pugnax ENSCPUG00000009959
calidris_pygmaea ENSCPGG00000015452
apteryx_owenii ENSAOWG00000010198
apteryx_haastii ENSAHAG00000013206
apteryx_rowi ENSARWG00000007920
dromaius_novaehollandiae ENSDNVG00000016792
coturnix_japonica ENSCJPG00005006126
gallus_gallus ENSGALG00000005346
numida_meleagris ENSNMEG00000014382
calidris_pugnax ENSCPUG00000009960
meleagris_gallopavo ENSMGAG00000009053
manacus_vitellinus ENSMVIG00005019670
serinus_canaria ENSSCAG00000005209
cyanistes_caeruleus ENSCCEG00000011710
ficedula_albicollis ENSFALG00000007527
nothoprocta_perdicaria ENSNPEG00000016261
crocodylus_porosus ENSCPRG00005012019
gopherus_agassizii ENSGAGG00000024633
chelonoidis_abingdonii ENSCABG00000020313
chrysemys_picta_bellii ENSCPBG00000013564
pelodiscus_sinensis ENSPSIG00000007688
phascolarctos_cinereus ENSPCIG00000027269
notamacropus_eugenii ENSMEUG00000013662
sarcophilus_harrisii ENSSHAG00000011058
monodelphis_domestica ENSMODG00000013425
choloepus_hoffmanni ENSCHOG00000011435
dasypus_novemcinctus ENSDNOG00000006330
loxodonta_africana ENSLAFG00000012206
procavia_capensis ENSPCAG00000008829
echinops_telfairi ENSETEG00000019257
propithecus_coquereli ENSPCOG00000018909
prolemur_simus ENSPSMG00000012295
microcebus_murinus ENSMICG00000001712
otolemur_garnettii ENSOGAG00000028930
pan_troglodytes ENSPTRG00000017179
pan_paniscus ENSPPAG00000042661
homo_sapiens ENSG00000168938
gorilla_gorilla ENSGGOG00000001121
pongo_abelii ENSPPYG00000015720
nomascus_leucogenys ENSNLEG00000012061
colobus_angolensis_palliatus ENSCANG00000009137
