petromyzon_marinus ENSPMAG00000004986
eptatretus_burgeri ENSEBUG00000014317
mola_mola ENSMMOG00000018183
takifugu_rubripes ENSTRUG00000024860
cynoglossus_semilaevis ENSCSEG00000016458
monopterus_albus ENSMALG00000014857
periophthalmus_magnuspinnatus ENSPMGG00000017890
anabas_testudineus ENSATEG00000014980
mastacembelus_armatus ENSMAMG00000004600
labrus_bergylta ENSLBEG00000000345
gasterosteus_aculeatus ENSGACG00000015208
seriola_lalandi_dorsalis ENSSLDG00000008883
seriola_dumerili ENSSDUG00000021113
scophthalmus_maximus ENSSMAG00000012006
astatotilapia_calliptera ENSACLG00000022401
maylandia_zebra ENSMZEG00005004903
pundamilia_nyererei ENSPNYG00000001151
haplochromis_burtoni ENSHBUG00000004101
neolamprologus_brichardi ENSNBRG00000019127
oreochromis_niloticus ENSONIG00000003261
amphilophus_citrinellus ENSACIG00000000124
amphiprion_percula ENSAPEG00000023177
amphiprion_ocellaris ENSAOCG00000009514
acanthochromis_polyacanthus ENSAPOG00000014257
stegastes_partitus ENSSPAG00000004818
fundulus_heteroclitus ENSFHEG00000005254
cyprinodon_variegatus ENSCVAG00000015082
xiphophorus_maculatus ENSXMAG00000001717
xiphophorus_couchianus ENSXCOG00000001800
gambusia_affinis ENSGAFG00000011900
poecilia_formosa ENSPFOG00000015694
poecilia_latipinna ENSPLAG00000014947
poecilia_mexicana ENSPMEG00000016764
poecilia_reticulata ENSPREG00000020877
kryptolebias_marmoratus ENSKMAG00000021743
oryzias_latipes_asm223469v1 ENSORLG00015015744
oryzias_latipes ENSORLG00000004340
oryzias_latipes ENSORLG00020017801
oryzias_melastigma ENSOMEG00000015301
hippocampus_comes ENSHCOG00000001982
gadus_morhua ENSGMOG00000018015
esox_lucius ENSELUG00000003032
tetraodon_nigroviridis ENSTNIG00000009469
astyanax_mexicanus ENSAMXG00000024494
pygocentrus_nattereri ENSPNAG00000024442
ictalurus_punctatus ENSIPUG00000024249
danio_rerio ENSDARG00000069910
scleropages_formosus ENSSFOG00015005749
paramormyrops_kingsleyae ENSPKIG00000013231
amphiprion_ocellaris ENSAOCG00000022745
amphiprion_percula ENSAPEG00000012444
acanthochromis_polyacanthus ENSAPOG00000017423
stegastes_partitus ENSSPAG00000007713
anabas_testudineus ENSATEG00000001727
mastacembelus_armatus ENSMAMG00000017867
monopterus_albus ENSMALG00000004453
maylandia_zebra ENSMZEG00005011007
astatotilapia_calliptera ENSACLG00000020594
haplochromis_burtoni ENSHBUG00000002700
pundamilia_nyererei ENSPNYG00000015925
neolamprologus_brichardi ENSNBRG00000004659
oreochromis_niloticus ENSONIG00000004353
amphilophus_citrinellus ENSACIG00000001476
scophthalmus_maximus ENSSMAG00000007317
cynoglossus_semilaevis ENSCSEG00000013301
seriola_lalandi_dorsalis ENSSLDG00000022352
seriola_dumerili ENSSDUG00000013087
labrus_bergylta ENSLBEG00000028025
gasterosteus_aculeatus ENSGACG00000006880
takifugu_rubripes ENSTRUG00000024249
tetraodon_nigroviridis ENSTNIG00000004440
mola_mola ENSMMOG00000005731
oryzias_latipes ENSORLG00000015486
xiphophorus_maculatus ENSXMAG00000003551
xiphophorus_couchianus ENSXCOG00000014332
gambusia_affinis ENSGAFG00000010929
poecilia_latipinna ENSPLAG00000012356
poecilia_formosa ENSPFOG00000007771
poecilia_mexicana ENSPMEG00000015976
poecilia_reticulata ENSPREG00000013804
fundulus_heteroclitus ENSFHEG00000009857
cyprinodon_variegatus ENSCVAG00000015827
kryptolebias_marmoratus ENSKMAG00000001196
oryzias_latipes ENSORLG00020003871
oryzias_latipes_asm223469v1 ENSORLG00015005069
oryzias_melastigma ENSOMEG00000022887
hippocampus_comes ENSHCOG00000019560
periophthalmus_magnuspinnatus ENSPMGG00000014903
gadus_morhua ENSGMOG00000007110
esox_lucius ENSELUG00000007842
pygocentrus_nattereri ENSPNAG00000017168
astyanax_mexicanus ENSAMXG00000041304
ictalurus_punctatus ENSIPUG00000022241
danio_rerio ENSDARG00000006816
tetraodon_nigroviridis ENSTNIG00000010292
takifugu_rubripes ENSTRUG00000024641
lepisosteus_oculatus ENSLOCG00000005506
chelonoidis_abingdonii ENSCABG00000008469
notechis_scutatus ENSNSUG00000002684
ornithorhynchus_anatinus ENSOANG00000009810
monodelphis_domestica ENSMODG00000025484
monodelphis_domestica ENSMODG00000023069
phascolarctos_cinereus ENSPCIG00000029578
apteryx_haastii ENSAHAG00000014384
apteryx_rowi ENSARWG00000003402
apteryx_owenii ENSAOWG00000018218
dromaius_novaehollandiae ENSDNVG00000013259
nothoprocta_perdicaria ENSNPEG00000006503
calidris_pygmaea ENSCPGG00000010733
calidris_pugnax ENSCPUG00000012882
taeniopygia_guttata ENSTGUG00000012334
parus_major ENSPMJG00000014899
serinus_canaria ENSSCAG00000013687
cyanistes_caeruleus ENSCCEG00000009430
junco_hyemalis ENSJHYG00000016479
zonotrichia_albicollis ENSZALG00000000503
lonchura_striata_domestica ENSLSDG00000007732
ficedula_albicollis ENSFALG00000008166
lepidothrix_coronata ENSLCOG00000006762
manacus_vitellinus ENSMVIG00005007400
melopsittacus_undulatus ENSMUNG00000013040
gallus_gallus ENSGALG00000016974
coturnix_japonica ENSCJPG00005019729
meleagris_gallopavo ENSMGAG00000014989
numida_meleagris ENSNMEG00000006914
anser_brachyrhynchus ENSABRG00000006341
anas_platyrhynchos_platyrhynchos ENSAPLG00000004535
crocodylus_porosus ENSCPRG00005001658
chrysemys_picta_bellii ENSCPBG00000008086
gopherus_agassizii ENSGAGG00000000165
pogona_vitticeps ENSPVIG00000008388
anolis_carolinensis ENSACAG00000028333
salvator_merianae ENSSMRG00000022797
notamacropus_eugenii ENSMEUG00000002800
ornithorhynchus_anatinus ENSOANG00000022461
sphenodon_punctatus ENSSPUG00000014183
pogona_vitticeps ENSPVIG00000012888
chelonoidis_abingdonii ENSCABG00000012823
tupaia_belangeri ENSTBEG00000013259
propithecus_coquereli ENSPCOG00000023373
jaculus_jaculus ENSJJAG00000012011
jaculus_jaculus ENSJJAG00000022341
mesocricetus_auratus ENSMAUG00000018898
myotis_lucifugus ENSMLUG00000010505
pteropus_vampyrus ENSPVAG00000014092
myotis_lucifugus ENSMLUG00000023658
felis_catus ENSFCAG00000027676
panthera_tigris_altaica ENSPTIG00000013248
saimiri_boliviensis_boliviensis ENSSBOG00000025109
urocitellus_parryii ENSUPAG00010012608
chinchilla_lanigera ENSCLAG00000000205
procavia_capensis ENSPCAG00000005868
choloepus_hoffmanni ENSCHOG00000007391
vicugna_pacos ENSVPAG00000008468
bison_bison_bison ENSBBBG00000006155
equus_caballus ENSECAG00000021923
castor_canadensis ENSCCNG00000017731
cricetulus_griseus_crigri-picr ENSCGRG00015003095
loxodonta_africana ENSLAFG00000009325
heterocephalus_glaber_female ENSHGLG00000007884
