phascolarctos_cinereus ENSPCIG00000014637
notamacropus_eugenii ENSMEUG00000008358
sarcophilus_harrisii ENSSHAG00000011162
monodelphis_domestica ENSMODG00000001289
choloepus_hoffmanni ENSCHOG00000013945
dasypus_novemcinctus ENSDNOG00000019191
spermophilus_dauricus ENSSDAG00000009472
castor_canadensis ENSCCNG00000030830
oryctolagus_cuniculus ENSOCUG00000003207
erinaceus_europaeus ENSEEUG00000010604
sorex_araneus ENSSARG00000005800
pan_paniscus ENSPPAG00000032778
pan_troglodytes ENSPTRG00000050816
gorilla_gorilla ENSGGOG00000011327
homo_sapiens ENSG00000101342
pongo_abelii ENSPPYG00000010977
nomascus_leucogenys ENSNLEG00000006160
rhinopithecus_roxellana ENSRROG00000037470
rhinopithecus_bieti ENSRBIG00000043530
piliocolobus_tephrosceles ENSPTEG00000016294
colobus_angolensis ENSCANG00000013174
macaca_nemestrina ENSMNEG00000027767
macaca_mulatta ENSMMUG00000002089
macaca_fascicularis ENSMFAG00000038882
papio_anubis ENSPANG00000010913
cercocebus_atys ENSCATG00000042820
theropithecus_gelada ENSTGEG00000001824
mandrillus_leucophaeus ENSMLEG00000044199
chlorocebus_sabaeus ENSCSAG00000009954
cebus_capucinus ENSCCAG00000030212
saimiri_boliviensis ENSSBOG00000021495
callithrix_jacchus ENSCJAG00000001264
aotus_nancymaae ENSANAG00000021333
carlito_syrichta ENSTSYG00000000743
prolemur_simus ENSPSMG00000018651
propithecus_coquereli ENSPCOG00000007592
microcebus_murinus ENSMICG00000026474
otolemur_garnettii ENSOGAG00000000905
tupaia_belangeri ENSTBEG00000003420
mus_spicilegus ENSMSIG00000001593
mus_musculus ENSMUSG00000074628
mus_spretus MGP_SPRETEiJ_G0025491
mus_caroli MGP_CAROLIEiJ_G0024569
mus_pahari MGP_PahariEiJ_G0026013
rattus_norvegicus ENSRNOG00000006395
meriones_unguiculatus ENSMUGG00000000460
cricetulus_griseus ENSCGRG00001011062
cricetulus_griseus ENSCGRG00015024978
cricetulus_griseus ENSCGRG00000012402
mesocricetus_auratus ENSMAUG00000008348
peromyscus_maniculatus ENSPEMG00000019531
microtus_ochrogaster ENSMOCG00000017774
jaculus_jaculus ENSJJAG00000016246
urocitellus_parryii ENSUPAG00010003169
ictidomys_tridecemlineatus ENSSTOG00000000597
marmota_marmota ENSMMMG00000022730
heterocephalus_glaber ENSHGLG00100017861
heterocephalus_glaber ENSHGLG00000009192
fukomys_damarensis ENSFDAG00000002478
cavia_porcellus ENSCPOG00000039225
cavia_aperea ENSCAPG00000005790
chinchilla_lanigera ENSCLAG00000017216
octodon_degus ENSODEG00000014501
dipodomys_ordii ENSDORG00000001142
nannospalax_galili ENSNGAG00000010854
myotis_lucifugus ENSMLUG00000002209
pteropus_vampyrus ENSPVAG00000010767
tursiops_truncatus ENSTTRG00000001930
sus_scrofa ENSSSCG00000031690
ovis_aries ENSOARG00000016591
capra_hircus ENSCHIG00000026358
bos_mutus ENSBMUG00000000941
bos_taurus ENSBTAG00000022005
bison_bison ENSBBBG00000003338
ursus_americanus ENSUAMG00000007760
ursus_maritimus ENSUMAG00000004093
ailuropoda_melanoleuca ENSAMEG00000012498
mustela_putorius ENSMPUG00000017770
neovison_vison ENSNVIG00000013746
canis_lupus ENSCAFG00020005977
canis_lupus ENSCAFG00000008650
vulpes_vulpes ENSVVUG00000029331
panthera_pardus ENSPPRG00000017759
panthera_tigris ENSPTIG00000017553
felis_catus ENSFCAG00000032927
equus_caballus ENSECAG00000008789
equus_asinus ENSEASG00005003305
procavia_capensis ENSPCAG00000004007
loxodonta_africana ENSLAFG00000001938
ornithorhynchus_anatinus ENSOANG00000020921
calidris_pugnax ENSCPUG00000016812
manacus_vitellinus ENSMVIG00005014941
meleagris_gallopavo ENSMGAG00000001007
gopherus_agassizii ENSGAGG00000018713
anolis_carolinensis ENSACAG00000007093
pogona_vitticeps ENSPVIG00000001322
