notamacropus_eugenii ENSMEUG00000007681
phascolarctos_cinereus ENSPCIG00000027650
sarcophilus_harrisii ENSSHAG00000012457
monodelphis_domestica ENSMODG00000014381
sarcophilus_harrisii ENSSHAG00000011887
monodelphis_domestica ENSMODG00000025565
phascolarctos_cinereus ENSPCIG00000027652
sarcophilus_harrisii ENSSHAG00000011671
sus_scrofa ENSSSCG00000015037
vicugna_pacos ENSVPAG00000000057
capra_hircus ENSCHIG00000020991
ovis_aries ENSOARG00000016193
bos_mutus ENSBMUG00000012868
bos_taurus ENSBTAG00000000277
bison_bison_bison ENSBBBG00000011592
tursiops_truncatus ENSTTRG00000010522
equus_caballus ENSECAG00000015261
equus_asinus_asinus ENSEASG00005006993
ursus_maritimus ENSUMAG00000006894
ursus_americanus ENSUAMG00000018580
ailuropoda_melanoleuca ENSAMEG00000004043
neovison_vison ENSNVIG00000005940
neovison_vison ENSNVIG00000007756
mustela_putorius_furo ENSMPUG00000003678
canis_lupus_familiaris ENSCAFG00000030180
canis_lupus_dingo ENSCAFG00020006031
vulpes_vulpes ENSVVUG00000015952
panthera_tigris_altaica ENSPTIG00000019811
panthera_pardus ENSPPRG00000022629
felis_catus ENSFCAG00000029199
pteropus_vampyrus ENSPVAG00000014063
myotis_lucifugus ENSMLUG00000027380
castor_canadensis ENSCCNG00000014277
dipodomys_ordii ENSDORG00000012661
jaculus_jaculus ENSJJAG00000009771
octodon_degus ENSODEG00000000875
chinchilla_lanigera ENSCLAG00000012063
cavia_porcellus ENSCPOG00000003179
cavia_aperea ENSCAPG00000010758
heterocephalus_glaber_female ENSHGLG00000010536
heterocephalus_glaber_male ENSHGLG00100011412
fukomys_damarensis ENSFDAG00000012116
ictidomys_tridecemlineatus ENSSTOG00000022148
urocitellus_parryii ENSUPAG00010020791
spermophilus_dauricus ENSSDAG00000023196
marmota_marmota_marmota ENSMMMG00000023440
oryctolagus_cuniculus ENSOCUG00000005255
ochotona_princeps ENSOPRG00000012703
tupaia_belangeri ENSTBEG00000011906
pan_paniscus ENSPPAG00000028122
pan_troglodytes ENSPTRG00000004284
homo_sapiens ENSG00000150782
gorilla_gorilla ENSGGOG00000015869
pongo_abelii ENSPPYG00000003877
nomascus_leucogenys ENSNLEG00000007295
piliocolobus_tephrosceles ENSPTEG00000026694
colobus_angolensis_palliatus ENSCANG00000000888
rhinopithecus_bieti ENSRBIG00000037349
rhinopithecus_roxellana ENSRROG00000044274
macaca_nemestrina ENSMNEG00000042906
macaca_fascicularis ENSMFAG00000040966
mandrillus_leucophaeus ENSMLEG00000033151
papio_anubis ENSPANG00000012221
cercocebus_atys ENSCATG00000043884
theropithecus_gelada ENSTGEG00000018948
chlorocebus_sabaeus ENSCSAG00000002819
saimiri_boliviensis_boliviensis ENSSBOG00000022020
callithrix_jacchus ENSCJAG00000012499
cebus_capucinus ENSCCAG00000037633
aotus_nancymaae ENSANAG00000031887
carlito_syrichta ENSTSYG00000010526
propithecus_coquereli ENSPCOG00000024440
microcebus_murinus ENSMICG00000045913
prolemur_simus ENSPSMG00000021131
otolemur_garnettii ENSOGAG00000029905
cricetulus_griseus_crigri-picr ENSCGRG00015021623
cricetulus_griseus_chok1gshd ENSCGRG00001019119
cricetulus_griseus_crigri ENSCGRG00000001325
mesocricetus_auratus ENSMAUG00000013370
microtus_ochrogaster ENSMOCG00000001653
peromyscus_maniculatus_bairdii ENSPEMG00000010831
mus_spicilegus ENSMSIG00000006465
mus_musculus ENSMUSG00000039217
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033325
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032186
mus_pahari MGP_PahariEiJ_G0015054
rattus_norvegicus ENSRNOG00000009848
meriones_unguiculatus ENSMUGG00000012229
nannospalax_galili ENSNGAG00000015599
erinaceus_europaeus ENSEEUG00000003987
dasypus_novemcinctus ENSDNOG00000014780
choloepus_hoffmanni ENSCHOG00000003586
loxodonta_africana ENSLAFG00000028093
