chelonoidis_abingdonii ENSCABG00000001997
gopherus_agassizii ENSGAGG00000002867
chrysemys_picta_bellii ENSCPBG00000005375
lonchura_striata_domestica ENSLSDG00000005369
taeniopygia_guttata ENSTGUG00000009875
serinus_canaria ENSSCAG00000016571
junco_hyemalis ENSJHYG00000001422
zonotrichia_albicollis ENSZALG00000006781
ficedula_albicollis ENSFALG00000015154
cyanistes_caeruleus ENSCCEG00000022350
parus_major ENSPMJG00000004470
lepidothrix_coronata ENSLCOG00000016491
manacus_vitellinus ENSMVIG00005018598
melopsittacus_undulatus ENSMUNG00000010900
calidris_pygmaea ENSCPGG00000005598
calidris_pugnax ENSCPUG00000010658
meleagris_gallopavo ENSMGAG00000002655
gallus_gallus ENSGALG00000020741
coturnix_japonica ENSCJPG00005019741
numida_meleagris ENSNMEG00000013582
anas_platyrhynchos_platyrhynchos ENSAPLG00000012202
dromaius_novaehollandiae ENSDNVG00000014810
nothoprocta_perdicaria ENSNPEG00000009054
apteryx_haastii ENSAHAG00000006850
apteryx_owenii ENSAOWG00000005255
apteryx_rowi ENSARWG00000000836
pogona_vitticeps ENSPVIG00000013935
anolis_carolinensis ENSACAG00000012311
notechis_scutatus ENSNSUG00000007027
salvator_merianae ENSSMRG00000021671
crocodylus_porosus ENSCPRG00005013211
loxodonta_africana ENSLAFG00000026941
echinops_telfairi ENSETEG00000006328
dasypus_novemcinctus ENSDNOG00000025542
castor_canadensis ENSCCNG00000016399
dipodomys_ordii ENSDORG00000028123
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023945
mus_spicilegus ENSMSIG00000011802
mus_musculus ENSMUSG00000074811
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023024
mus_pahari MGP_PahariEiJ_G0014514
rattus_norvegicus ENSRNOG00000018433
meriones_unguiculatus ENSMUGG00000015052
cricetulus_griseus_chok1gshd ENSCGRG00001010957
cricetulus_griseus_crigri ENSCGRG00000018927
cricetulus_griseus_crigri-picr ENSCGRG00015022301
mesocricetus_auratus ENSMAUG00000002039
microtus_ochrogaster ENSMOCG00000001347
peromyscus_maniculatus_bairdii ENSPEMG00000003992
nannospalax_galili ENSNGAG00000012214
jaculus_jaculus ENSJJAG00000011662
urocitellus_parryii ENSUPAG00010009845
ictidomys_tridecemlineatus ENSSTOG00000024918
marmota_marmota_marmota ENSMMMG00000023243
spermophilus_dauricus ENSSDAG00000022404
octodon_degus ENSODEG00000007638
cavia_porcellus ENSCPOG00000006084
chinchilla_lanigera ENSCLAG00000001624
heterocephalus_glaber_male ENSHGLG00100011269
heterocephalus_glaber_female ENSHGLG00000020621
oryctolagus_cuniculus ENSOCUG00000021028
tupaia_belangeri ENSTBEG00000006230
prolemur_simus ENSPSMG00000022801
otolemur_garnettii ENSOGAG00000033543
pan_paniscus ENSPPAG00000011993
pan_troglodytes ENSPTRG00000002881
homo_sapiens ENSG00000166189
gorilla_gorilla ENSGGOG00000008892
nomascus_leucogenys ENSNLEG00000019112
piliocolobus_tephrosceles ENSPTEG00000034811
colobus_angolensis_palliatus ENSCANG00000041315
rhinopithecus_bieti ENSRBIG00000021408
rhinopithecus_roxellana ENSRROG00000015252
theropithecus_gelada ENSTGEG00000020107
papio_anubis ENSPANG00000004207
cercocebus_atys ENSCATG00000007175
macaca_fascicularis ENSMFAG00000040457
macaca_mulatta ENSMMUG00000009374
macaca_nemestrina ENSMNEG00000003739
chlorocebus_sabaeus ENSCSAG00000018450
callithrix_jacchus ENSCJAG00000022973
equus_asinus_asinus ENSEASG00005007660
equus_caballus ENSECAG00000004595
pteropus_vampyrus ENSPVAG00000004046
ursus_americanus ENSUAMG00000028056
ursus_maritimus ENSUMAG00000023035
ailuropoda_melanoleuca ENSAMEG00000020223
neovison_vison ENSNVIG00000017937
mustela_putorius_furo ENSMPUG00000020133
canis_lupus_familiaris ENSCAFG00000009990
ovis_aries ENSOARG00000017407
capra_hircus ENSCHIG00000002581
bos_mutus ENSBMUG00000002004
bos_taurus ENSBTAG00000021942
bison_bison_bison ENSBBBG00000022074
erinaceus_europaeus ENSEEUG00000008813
erinaceus_europaeus ENSEEUG00000012049
phascolarctos_cinereus ENSPCIG00000029018
sarcophilus_harrisii ENSSHAG00000004888
xenopus_tropicalis ENSXETG00000006271
latimeria_chalumnae ENSLACG00000002331
mola_mola ENSMMOG00000010639
takifugu_rubripes ENSTRUG00000010666
gasterosteus_aculeatus ENSGACG00000007363
cynoglossus_semilaevis ENSCSEG00000008165
scophthalmus_maximus ENSSMAG00000003675
seriola_dumerili ENSSDUG00000022772
seriola_lalandi_dorsalis ENSSLDG00000002489
mastacembelus_armatus ENSMAMG00000002453
monopterus_albus ENSMALG00000016963
anabas_testudineus ENSATEG00000000137
hippocampus_comes ENSHCOG00000019085
periophthalmus_magnuspinnatus ENSPMGG00000020162
amphiprion_percula ENSAPEG00000015323
amphiprion_ocellaris ENSAOCG00000009631
acanthochromis_polyacanthus ENSAPOG00000012710
stegastes_partitus ENSSPAG00000002897
astatotilapia_calliptera ENSACLG00000008045
maylandia_zebra ENSMZEG00005002905
pundamilia_nyererei ENSPNYG00000009048
haplochromis_burtoni ENSHBUG00000001268
neolamprologus_brichardi ENSNBRG00000009421
oreochromis_niloticus ENSONIG00000009498
amphilophus_citrinellus ENSACIG00000022484
labrus_bergylta ENSLBEG00000016063
gadus_morhua ENSGMOG00000019727
poecilia_latipinna ENSPLAG00000010608
poecilia_mexicana ENSPMEG00000018385
poecilia_formosa ENSPFOG00000014237
poecilia_reticulata ENSPREG00000020576
xiphophorus_maculatus ENSXMAG00000013454
xiphophorus_couchianus ENSXCOG00000012141
gambusia_affinis ENSGAFG00000009206
cyprinodon_variegatus ENSCVAG00000003146
fundulus_heteroclitus ENSFHEG00000003801
kryptolebias_marmoratus ENSKMAG00000020955
oryzias_latipes_asm223469v1 ENSORLG00015007141
oryzias_latipes ENSORLG00020002617
oryzias_latipes ENSORLG00000008323
oryzias_melastigma ENSOMEG00000000730
esox_lucius ENSELUG00000021462
pygocentrus_nattereri ENSPNAG00000000946
astyanax_mexicanus ENSAMXG00000037294
ictalurus_punctatus ENSIPUG00000024469
paramormyrops_kingsleyae ENSPKIG00000007848
scleropages_formosus ENSSFOG00015015324
paramormyrops_kingsleyae ENSPKIG00000014625
scleropages_formosus ENSSFOG00015004868
lepisosteus_oculatus ENSLOCG00000012743
eptatretus_burgeri ENSEBUG00000016203
