petromyzon_marinus ENSPMAG00000000764
eptatretus_burgeri ENSEBUG00000011246
gopherus_agassizii ENSGAGG00000002012
chelonoidis_abingdonii ENSCABG00000003380
chrysemys_picta ENSCPBG00000003583
pelodiscus_sinensis ENSPSIG00000007315
crocodylus_porosus ENSCPRG00005013112
lepidothrix_coronata ENSLCOG00000016481
manacus_vitellinus ENSMVIG00005018619
zonotrichia_albicollis ENSZALG00000006757
junco_hyemalis ENSJHYG00000001899
ficedula_albicollis ENSFALG00000008656
serinus_canaria ENSSCAG00000016542
taeniopygia_guttata ENSTGUG00000010007
taeniopygia_guttata ENSTGUG00000016894
lonchura_striata ENSLSDG00000005330
parus_major ENSPMJG00000004640
cyanistes_caeruleus ENSCCEG00000000389
calidris_pugnax ENSCPUG00000010675
calidris_pugnax ENSCPUG00000010676
calidris_pygmaea ENSCPGG00000005652
melopsittacus_undulatus ENSMUNG00000010891
coturnix_japonica ENSCJPG00005019877
meleagris_gallopavo ENSMGAG00000010164
gallus_gallus ENSGALG00000007820
numida_meleagris ENSNMEG00000013572
anas_platyrhynchos ENSAPLG00000008388
anser_brachyrhynchus ENSABRG00000007647
apteryx_haastii ENSAHAG00000007090
apteryx_owenii ENSAOWG00000005116
apteryx_rowi ENSARWG00000000801
dromaius_novaehollandiae ENSDNVG00000014730
nothoprocta_perdicaria ENSNPEG00000010216
pogona_vitticeps ENSPVIG00000013893
anolis_carolinensis ENSACAG00000011203
notechis_scutatus ENSNSUG00000006609
salvator_merianae ENSSMRG00000007001
sphenodon_punctatus ENSSPUG00000011559
pteropus_vampyrus ENSPVAG00000006474
myotis_lucifugus ENSMLUG00000004932
bos_indicus ENSBIXG00005011868
bos_indicus ENSBIXG00000012371
bos_taurus ENSBTAG00000007476
bos_mutus ENSBMUG00000002953
bison_bison ENSBBBG00000021525
capra_hircus ENSCHIG00000016955
ovis_aries ENSOARG00000016467
sus_scrofa ENSSSCG00000010563
tursiops_truncatus ENSTTRG00000014908
vicugna_pacos ENSVPAG00000003111
equus_asinus ENSEASG00005008887
equus_caballus ENSECAG00000022888
erinaceus_europaeus ENSEEUG00000015173
sorex_araneus ENSSARG00000003650
ursus_americanus ENSUAMG00000024076
ursus_maritimus ENSUMAG00000023002
ailuropoda_melanoleuca ENSAMEG00000017610
neovison_vison ENSNVIG00000018498
neovison_vison ENSNVIG00000018955
mustela_putorius ENSMPUG00000016923
canis_lupus ENSCAFG00000009879
canis_lupus ENSCAFG00020009146
vulpes_vulpes ENSVVUG00000000703
panthera_pardus ENSPPRG00000019213
panthera_tigris ENSPTIG00000021271
felis_catus ENSFCAG00000015700
castor_canadensis ENSCCNG00000016775
dipodomys_ordii ENSDORG00000014204
microtus_ochrogaster ENSMOCG00000002451
peromyscus_maniculatus ENSPEMG00000014260
cricetulus_griseus ENSCGRG00001015459
cricetulus_griseus ENSCGRG00015022583
cricetulus_griseus ENSCGRG00000000782
mesocricetus_auratus ENSMAUG00000016001
mus_spretus MGP_SPRETEiJ_G0023936
mus_musculus ENSMUSG00000025217
mus_spicilegus ENSMSIG00000012680
mus_caroli MGP_CAROLIEiJ_G0023015
mus_pahari MGP_PahariEiJ_G0014505
rattus_norvegicus ENSRNOG00000016280
meriones_unguiculatus ENSMUGG00000014521
nannospalax_galili ENSNGAG00000001803
jaculus_jaculus ENSJJAG00000011813
chinchilla_lanigera ENSCLAG00000001243
octodon_degus ENSODEG00000008464
cavia_porcellus ENSCPOG00000005488
cavia_aperea ENSCAPG00000007204
heterocephalus_glaber ENSHGLG00000002588
heterocephalus_glaber ENSHGLG00100013077
fukomys_damarensis ENSFDAG00000010750
marmota_marmota ENSMMMG00000023182
spermophilus_dauricus ENSSDAG00000022571
ictidomys_tridecemlineatus ENSSTOG00000022481
urocitellus_parryii ENSUPAG00010010245
carlito_syrichta ENSTSYG00000004467
macaca_mulatta ENSMMUG00000006741
oryctolagus_cuniculus ENSOCUG00000015353
prolemur_simus ENSPSMG00000009920
microcebus_murinus ENSMICG00000007365
propithecus_coquereli ENSPCOG00000020549
otolemur_garnettii ENSOGAG00000014623
pan_troglodytes ENSPTRG00000002869
pan_paniscus ENSPPAG00000034237
gorilla_gorilla ENSGGOG00000005023
homo_sapiens ENSG00000166167
pongo_abelii ENSPPYG00000002583
nomascus_leucogenys ENSNLEG00000014843
theropithecus_gelada ENSTGEG00000019301
papio_anubis ENSPANG00000021065
cercocebus_atys ENSCATG00000041687
macaca_fascicularis ENSMFAG00000005295
macaca_nemestrina ENSMNEG00000043926
chlorocebus_sabaeus ENSCSAG00000005528
mandrillus_leucophaeus ENSMLEG00000037020
piliocolobus_tephrosceles ENSPTEG00000026930
colobus_angolensis ENSCANG00000028963
rhinopithecus_bieti ENSRBIG00000000373
rhinopithecus_roxellana ENSRROG00000030265
cebus_capucinus ENSCCAG00000028586
saimiri_boliviensis ENSSBOG00000034480
aotus_nancymaae ENSANAG00000035347
callithrix_jacchus ENSCJAG00000017573
ochotona_princeps ENSOPRG00000007146
tupaia_belangeri ENSTBEG00000001368
loxodonta_africana ENSLAFG00000017122
procavia_capensis ENSPCAG00000004714
echinops_telfairi ENSETEG00000001031
dasypus_novemcinctus ENSDNOG00000019257
vombatus_ursinus ENSVURG00010002745
phascolarctos_cinereus ENSPCIG00000029037
notamacropus_eugenii ENSMEUG00000013579
sarcophilus_harrisii ENSSHAG00000010653
monodelphis_domestica ENSMODG00000011788
ornithorhynchus_anatinus ENSOANG00000007316
xenopus_tropicalis ENSXETG00000005636
latimeria_chalumnae ENSLACG00000005274
lepisosteus_oculatus ENSLOCG00000011652
erpetoichthys_calabaricus ENSECRG00000007567
callorhinchus_milii ENSCMIG00000012644
ciona_savignyi ENSCSAVG00000010400
ciona_intestinalis ENSCING00000009295
drosophila_melanogaster FBgn0283468
