takifugu_rubripes ENSTRUG00000020374
mola_mola ENSMMOG00000012743
labrus_bergylta ENSLBEG00000027369
gasterosteus_aculeatus ENSGACG00000014698
seriola_lalandi_dorsalis ENSSLDG00000006701
seriola_dumerili ENSSDUG00000015834
cyprinodon_variegatus ENSCVAG00000012353
fundulus_heteroclitus ENSFHEG00000016311
poecilia_mexicana ENSPMEG00000021146
poecilia_formosa ENSPFOG00000008064
poecilia_latipinna ENSPLAG00000011153
xiphophorus_maculatus ENSXMAG00000025856
xiphophorus_couchianus ENSXCOG00000001660
gambusia_affinis ENSGAFG00000000292
oryzias_latipes ENSORLG00000030302
oryzias_melastigma ENSOMEG00000000536
astatotilapia_calliptera ENSACLG00000015794
maylandia_zebra ENSMZEG00005004035
haplochromis_burtoni ENSHBUG00000013007
pundamilia_nyererei ENSPNYG00000011759
neolamprologus_brichardi ENSNBRG00000020257
amphilophus_citrinellus ENSACIG00000001101
amphiprion_percula ENSAPEG00000007664
amphiprion_ocellaris ENSAOCG00000013264
acanthochromis_polyacanthus ENSAPOG00000001404
stegastes_partitus ENSSPAG00000018736
mastacembelus_armatus ENSMAMG00000009548
monopterus_albus ENSMALG00000019609
anabas_testudineus ENSATEG00000017017
cynoglossus_semilaevis ENSCSEG00000010969
hippocampus_comes ENSHCOG00000001926
gadus_morhua ENSGMOG00000011452
esox_lucius ENSELUG00000015441
pygocentrus_nattereri ENSPNAG00000020489
astyanax_mexicanus ENSAMXG00000033402
ictalurus_punctatus ENSIPUG00000012855
paramormyrops_kingsleyae ENSPKIG00000014778
scleropages_formosus ENSSFOG00015019171
lepisosteus_oculatus ENSLOCG00000002996
