petromyzon_marinus ENSPMAG00000001468
eptatretus_burgeri ENSEBUG00000011003
takifugu_rubripes ENSTRUG00000005929
tetraodon_nigroviridis ENSTNIG00000004548
mola_mola ENSMMOG00000008035
labrus_bergylta ENSLBEG00000003262
oryzias_latipes ENSORLG00020014734
oryzias_latipes ENSORLG00000028550
oryzias_latipes_asm223469v1 ENSORLG00015005667
oryzias_melastigma ENSOMEG00000003197
xiphophorus_maculatus ENSXMAG00000028193
xiphophorus_couchianus ENSXCOG00000015045
poecilia_mexicana ENSPMEG00000011599
poecilia_latipinna ENSPLAG00000023679
poecilia_reticulata ENSPREG00000012137
poecilia_formosa ENSPFOG00000005832
poecilia_latipinna ENSPLAG00000010199
poecilia_mexicana ENSPMEG00000022101
poecilia_latipinna ENSPLAG00000017439
gambusia_affinis ENSGAFG00000006179
xiphophorus_couchianus ENSXCOG00000001945
fundulus_heteroclitus ENSFHEG00000022973
fundulus_heteroclitus ENSFHEG00000022912
cyprinodon_variegatus ENSCVAG00000016605
kryptolebias_marmoratus ENSKMAG00000021862
cynoglossus_semilaevis ENSCSEG00000015931
gasterosteus_aculeatus ENSGACG00000003759
hippocampus_comes ENSHCOG00000014844
monopterus_albus ENSMALG00000007917
mastacembelus_armatus ENSMAMG00000017434
anabas_testudineus ENSATEG00000011243
seriola_lalandi_dorsalis ENSSLDG00000010412
seriola_dumerili ENSSDUG00000009473
scophthalmus_maximus ENSSMAG00000017924
mola_mola ENSMMOG00000008038
maylandia_zebra ENSMZEG00005004184
astatotilapia_calliptera ENSACLG00000005970
pundamilia_nyererei ENSPNYG00000019763
haplochromis_burtoni ENSHBUG00000021941
neolamprologus_brichardi ENSNBRG00000012868
oreochromis_niloticus ENSONIG00000010450
amphilophus_citrinellus ENSACIG00000006820
amphiprion_ocellaris ENSAOCG00000011704
amphiprion_percula ENSAPEG00000024408
acanthochromis_polyacanthus ENSAPOG00000009591
stegastes_partitus ENSSPAG00000023036
periophthalmus_magnuspinnatus ENSPMGG00000022115
gadus_morhua ENSGMOG00000005686
esox_lucius ENSELUG00000007247
pygocentrus_nattereri ENSPNAG00000023738
astyanax_mexicanus ENSAMXG00000004923
ictalurus_punctatus ENSIPUG00000022729
danio_rerio ENSDARG00000016514
scleropages_formosus ENSSFOG00015010024
paramormyrops_kingsleyae ENSPKIG00000014619
lepisosteus_oculatus ENSLOCG00000004339
phascolarctos_cinereus ENSPCIG00000025763
sarcophilus_harrisii ENSSHAG00000003043
monodelphis_domestica ENSMODG00000001415
monodelphis_domestica ENSMODG00000025598
homo_sapiens ENSG00000145736
homo_sapiens ENSG00000183474
pan_troglodytes ENSPTRG00000016953
pan_paniscus ENSPPAG00000036744
pongo_abelii ENSPPYG00000015531
nomascus_leucogenys ENSNLEG00000004315
papio_anubis ENSPANG00000014044
theropithecus_gelada ENSTGEG00000019361
macaca_nemestrina ENSMNEG00000034520
macaca_mulatta ENSMMUG00000006217
macaca_fascicularis ENSMFAG00000035400
mandrillus_leucophaeus ENSMLEG00000029785
chlorocebus_sabaeus ENSCSAG00000015712
rhinopithecus_roxellana ENSRROG00000039091
rhinopithecus_bieti ENSRBIG00000043303
colobus_angolensis_palliatus ENSCANG00000033479
piliocolobus_tephrosceles ENSPTEG00000007983
callithrix_jacchus ENSCJAG00000016246
saimiri_boliviensis_boliviensis ENSSBOG00000032585
cebus_capucinus ENSCCAG00000031800
cebus_capucinus ENSCCAG00000034530
aotus_nancymaae ENSANAG00000029734
carlito_syrichta ENSTSYG00000030101
propithecus_coquereli ENSPCOG00000026888
propithecus_coquereli ENSPCOG00000014054
microcebus_murinus ENSMICG00000037919
prolemur_simus ENSPSMG00000019760
otolemur_garnettii ENSOGAG00000015055
tupaia_belangeri ENSTBEG00000015248
gorilla_gorilla ENSGGOG00000039886
cercocebus_atys ENSCATG00000041678
mesocricetus_auratus ENSMAUG00000010373
microtus_ochrogaster ENSMOCG00000012698
neovison_vison ENSNVIG00000003938
myotis_lucifugus ENSMLUG00000007994
castor_canadensis ENSCCNG00000021986
dipodomys_ordii ENSDORG00000030018
cricetulus_griseus_chok1gshd ENSCGRG00001020894
cricetulus_griseus_crigri-picr ENSCGRG00015006689
cricetulus_griseus_crigri ENSCGRG00000007935
peromyscus_maniculatus_bairdii ENSPEMG00000023230
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019720
mus_spicilegus ENSMSIG00000028931
mus_musculus ENSMUSG00000021639
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018841
mus_pahari MGP_PahariEiJ_G0015913
rattus_norvegicus ENSRNOG00000018230
meriones_unguiculatus ENSMUGG00000000235
nannospalax_galili ENSNGAG00000013599
jaculus_jaculus ENSJJAG00000021793
octodon_degus ENSODEG00000016357
chinchilla_lanigera ENSCLAG00000000071
cavia_porcellus ENSCPOG00000035041
cavia_porcellus ENSCPOG00000013830
cavia_porcellus ENSCPOG00000030515
cavia_porcellus ENSCPOG00000033206
cavia_porcellus ENSCPOG00000037666
cavia_aperea ENSCAPG00000000765
cavia_aperea ENSCAPG00000006865
cavia_aperea ENSCAPG00000008321
cavia_porcellus ENSCPOG00000015124
heterocephalus_glaber_male ENSHGLG00100011724
heterocephalus_glaber_female ENSHGLG00000003960
fukomys_damarensis ENSFDAG00000010838
spermophilus_dauricus ENSSDAG00000018962
urocitellus_parryii ENSUPAG00010021216
ictidomys_tridecemlineatus ENSSTOG00000020880
marmota_marmota_marmota ENSMMMG00000023193
tursiops_truncatus ENSTTRG00000002883
sus_scrofa ENSSSCG00000028786
ovis_aries ENSOARG00000005496
capra_hircus ENSCHIG00000012368
bos_mutus ENSBMUG00000023705
bos_taurus ENSBTAG00000027983
bison_bison_bison ENSBBBG00000002876
neovison_vison ENSNVIG00000014929
mustela_putorius_furo ENSMPUG00000014474
ursus_americanus ENSUAMG00000004371
ursus_maritimus ENSUMAG00000007859
ailuropoda_melanoleuca ENSAMEG00000003288
canis_lupus_dingo ENSCAFG00020019234
canis_lupus_familiaris ENSCAFG00000007808
vulpes_vulpes ENSVVUG00000006838
panthera_pardus ENSPPRG00000022983
panthera_tigris_altaica ENSPTIG00000012454
felis_catus ENSFCAG00000028495
equus_asinus_asinus ENSEASG00005017997
equus_caballus ENSECAG00000007814
sorex_araneus ENSSARG00000007260
