phascolarctos_cinereus ENSPCIG00000026049
notamacropus_eugenii ENSMEUG00000009196
sarcophilus_harrisii ENSSHAG00000016930
monodelphis_domestica ENSMODG00000014296
dasypus_novemcinctus ENSDNOG00000012816
choloepus_hoffmanni ENSCHOG00000009183
papio_anubis ENSPANG00000011149
theropithecus_gelada ENSTGEG00000011728
macaca_nemestrina ENSMNEG00000044186
macaca_fascicularis ENSMFAG00000040763
macaca_mulatta ENSMMUG00000009662
chlorocebus_sabaeus ENSCSAG00000006892
rhinopithecus_roxellana ENSRROG00000044237
rhinopithecus_bieti ENSRBIG00000032602
piliocolobus_tephrosceles ENSPTEG00000027823
mandrillus_leucophaeus ENSMLEG00000041878
cercocebus_atys ENSCATG00000043652
colobus_angolensis ENSCANG00000028064
pan_paniscus ENSPPAG00000034219
pan_troglodytes ENSPTRG00000049999
homo_sapiens ENSG00000115705
gorilla_gorilla ENSGGOG00000004239
pongo_abelii ENSPPYG00000012689
nomascus_leucogenys ENSNLEG00000008418
cebus_capucinus ENSCCAG00000018299
callithrix_jacchus ENSCJAG00000011579
callithrix_jacchus ENSCJAG00000048062
saimiri_boliviensis ENSSBOG00000032700
aotus_nancymaae ENSANAG00000027969
carlito_syrichta ENSTSYG00000001619
propithecus_coquereli ENSPCOG00000025560
microcebus_murinus ENSMICG00000006398
prolemur_simus ENSPSMG00000022753
otolemur_garnettii ENSOGAG00000012393
mus_spicilegus ENSMSIG00000002878
mus_spretus MGP_SPRETEiJ_G0018508
mus_musculus ENSMUSG00000020673
mus_caroli MGP_CAROLIEiJ_G0017666
mus_pahari MGP_PahariEiJ_G0029424
rattus_norvegicus ENSRNOG00000004646
meriones_unguiculatus ENSMUGG00000023451
cricetulus_griseus ENSCGRG00015007329
cricetulus_griseus ENSCGRG00001011361
cricetulus_griseus ENSCGRG00000015011
mesocricetus_auratus ENSMAUG00000001044
microtus_ochrogaster ENSMOCG00000013572
peromyscus_maniculatus ENSPEMG00000009447
nannospalax_galili ENSNGAG00000013274
jaculus_jaculus ENSJJAG00000020157
castor_canadensis ENSCCNG00000024505
castor_canadensis ENSCCNG00000024563
cavia_aperea ENSCAPG00000009124
cavia_porcellus ENSCPOG00000038838
octodon_degus ENSODEG00000000292
chinchilla_lanigera ENSCLAG00000001674
heterocephalus_glaber ENSHGLG00000001538
heterocephalus_glaber ENSHGLG00100008570
fukomys_damarensis ENSFDAG00000006364
spermophilus_dauricus ENSSDAG00000002852
marmota_marmota ENSMMMG00000022989
urocitellus_parryii ENSUPAG00010012927
ictidomys_tridecemlineatus ENSSTOG00000012111
oryctolagus_cuniculus ENSOCUG00000016422
ochotona_princeps ENSOPRG00000006535
ursus_americanus ENSUAMG00000026213
ursus_maritimus ENSUMAG00000004436
ailuropoda_melanoleuca ENSAMEG00000014666
mustela_putorius ENSMPUG00000012825
mustela_putorius ENSMPUG00000012224
neovison_vison ENSNVIG00000017354
canis_lupus ENSCAFG00020005233
canis_lupus ENSCAFG00000003217
vulpes_vulpes ENSVVUG00000008985
panthera_pardus ENSPPRG00000017410
panthera_tigris ENSPTIG00000011004
felis_catus ENSFCAG00000002875
pteropus_vampyrus ENSPVAG00000015280
bos_mutus ENSBMUG00000024511
bos_taurus ENSBTAG00000055050
capra_hircus ENSCHIG00000021384
ovis_aries ENSOARG00000000833
bison_bison ENSBBBG00000005543
bison_bison ENSBBBG00000005546
ovis_aries ENSOARG00000005250
tursiops_truncatus ENSTTRG00000014590
sus_scrofa ENSSSCG00000033193
equus_asinus ENSEASG00005022031
equus_caballus ENSECAG00000025046
erinaceus_europaeus ENSEEUG00000007531
sorex_araneus ENSSARG00000007839
loxodonta_africana ENSLAFG00000012640
procavia_capensis ENSPCAG00000016461
echinops_telfairi ENSETEG00000002625
ornithorhynchus_anatinus ENSOANG00000009858
calidris_pygmaea ENSCPGG00000004726
calidris_pugnax ENSCPUG00000002282
melopsittacus_undulatus ENSMUNG00000014108
lonchura_striata ENSLSDG00000012784
taeniopygia_guttata ENSTGUG00000012960
serinus_canaria ENSSCAG00000011790
junco_hyemalis ENSJHYG00000011579
zonotrichia_albicollis ENSZALG00000017271
parus_major ENSPMJG00000010034
cyanistes_caeruleus ENSCCEG00000005708
ficedula_albicollis ENSFALG00000002021
lepidothrix_coronata ENSLCOG00000007551
manacus_vitellinus ENSMVIG00005003670
anser_brachyrhynchus ENSABRG00000013273
anas_platyrhynchos ENSAPLG00000015727
meleagris_gallopavo ENSMGAG00000013970
gallus_gallus ENSGALG00000016370
coturnix_japonica ENSCJPG00005008232
numida_meleagris ENSNMEG00000021359
apteryx_haastii ENSAHAG00000004525
apteryx_owenii ENSAOWG00000018387
apteryx_rowi ENSARWG00000012184
apteryx_owenii ENSAOWG00000016418
apteryx_rowi ENSARWG00000005765
apteryx_haastii ENSAHAG00000002107
dromaius_novaehollandiae ENSDNVG00000007697
nothoprocta_perdicaria ENSNPEG00000000254
crocodylus_porosus ENSCPRG00005008849
gopherus_agassizii ENSGAGG00000009609
chelonoidis_abingdonii ENSCABG00000006813
chrysemys_picta ENSCPBG00000021752
pelodiscus_sinensis ENSPSIG00000005290
anolis_carolinensis ENSACAG00000005443
pogona_vitticeps ENSPVIG00000007792
notechis_scutatus ENSNSUG00000007631
salvator_merianae ENSSMRG00000007267
sphenodon_punctatus ENSSPUG00000017256
xenopus_tropicalis ENSXETG00000006966
seriola_dumerili ENSSDUG00000013763
seriola_lalandi ENSSLDG00000004963
scophthalmus_maximus ENSSMAG00000010482
monopterus_albus ENSMALG00000009344
mastacembelus_armatus ENSMAMG00000010574
anabas_testudineus ENSATEG00000008454
mola_mola ENSMMOG00000002482
labrus_bergylta ENSLBEG00000020136
tetraodon_nigroviridis ENSTNIG00000005647
takifugu_rubripes ENSTRUG00000001759
gasterosteus_aculeatus ENSGACG00000005673
hippocampus_comes ENSHCOG00000014597
periophthalmus_magnuspinnatus ENSPMGG00000022716
cynoglossus_semilaevis ENSCSEG00000000103
gambusia_affinis ENSGAFG00000001658
xiphophorus_maculatus ENSXMAG00000015210
poecilia_mexicana ENSPMEG00000019213
poecilia_formosa ENSPFOG00000008712
poecilia_latipinna ENSPLAG00000004495
poecilia_reticulata ENSPREG00000002250
cyprinodon_variegatus ENSCVAG00000017864
fundulus_heteroclitus ENSFHEG00000004553
kryptolebias_marmoratus ENSKMAG00000006252
oryzias_latipes ENSORLG00000017591
oryzias_latipes ENSORLG00020017310
oryzias_melastigma ENSOMEG00000012414
pundamilia_nyererei ENSPNYG00000003419
haplochromis_burtoni ENSHBUG00000004105
maylandia_zebra ENSMZEG00005007611
astatotilapia_calliptera ENSACLG00000020973
neolamprologus_brichardi ENSNBRG00000008901
amphilophus_citrinellus ENSACIG00000010677
amphiprion_ocellaris ENSAOCG00000006509
amphiprion_percula ENSAPEG00000017867
acanthochromis_polyacanthus ENSAPOG00000019253
stegastes_partitus ENSSPAG00000008624
stegastes_partitus ENSSPAG00000001556
gadus_morhua ENSGMOG00000009674
esox_lucius ENSELUG00000017657
pygocentrus_nattereri ENSPNAG00000030092
astyanax_mexicanus ENSAMXG00000014907
ictalurus_punctatus ENSIPUG00000005018
paramormyrops_kingsleyae ENSPKIG00000016071
scleropages_formosus ENSSFOG00015015364
lepisosteus_oculatus ENSLOCG00000016428
eptatretus_burgeri ENSEBUG00000009242
ciona_intestinalis ENSCING00000001200
ciona_intestinalis ENSCING00000007419
ciona_savignyi ENSCSAVG00000006587
ciona_intestinalis ENSCING00000002735
ciona_savignyi ENSCSAVG00000011304
