anolis_carolinensis ENSACAG00000009324
pogona_vitticeps ENSPVIG00000015511
notechis_scutatus ENSNSUG00000005584
salvator_merianae ENSSMRG00000009986
sphenodon_punctatus ENSSPUG00000001119
gopherus_agassizii ENSGAGG00000023028
chelonoidis_abingdonii ENSCABG00000006445
chrysemys_picta ENSCPBG00000001609
pelodiscus_sinensis ENSPSIG00000003291
anser_brachyrhynchus ENSABRG00000017917
anas_platyrhynchos ENSAPLG00000010065
gallus_gallus ENSGALG00000033834
meleagris_gallopavo ENSMGAG00000001806
coturnix_japonica ENSCJPG00005018033
numida_meleagris ENSNMEG00000001409
lonchura_striata ENSLSDG00000004173
taeniopygia_guttata ENSTGUG00000006756
serinus_canaria ENSSCAG00000015717
junco_hyemalis ENSJHYG00000014159
zonotrichia_albicollis ENSZALG00000003571
ficedula_albicollis ENSFALG00000013242
parus_major ENSPMJG00000018139
cyanistes_caeruleus ENSCCEG00000017639
manacus_vitellinus ENSMVIG00005015796
lepidothrix_coronata ENSLCOG00000011575
calidris_pugnax ENSCPUG00000017362
calidris_pygmaea ENSCPGG00000000988
melopsittacus_undulatus ENSMUNG00000008629
apteryx_owenii ENSAOWG00000010404
apteryx_haastii ENSAHAG00000008893
apteryx_rowi ENSARWG00000011068
dromaius_novaehollandiae ENSDNVG00000003120
nothoprocta_perdicaria ENSNPEG00000009063
vombatus_ursinus ENSVURG00010021753
phascolarctos_cinereus ENSPCIG00000000635
notamacropus_eugenii ENSMEUG00000014661
sarcophilus_harrisii ENSSHAG00000009652
monodelphis_domestica ENSMODG00000000818
pan_troglodytes ENSPTRG00000049196
pan_troglodytes ENSPTRG00000016689
gorilla_gorilla ENSGGOG00000011642
homo_sapiens ENSG00000071539
pongo_abelii ENSPPYG00000015309
nomascus_leucogenys ENSNLEG00000010974
cercocebus_atys ENSCATG00000029566
mandrillus_leucophaeus ENSMLEG00000036069
papio_anubis ENSPANG00000020838
theropithecus_gelada ENSTGEG00000025854
macaca_mulatta ENSMMUG00000014740
macaca_fascicularis ENSMFAG00000003891
macaca_nemestrina ENSMNEG00000009697
chlorocebus_sabaeus ENSCSAG00000017410
colobus_angolensis ENSCANG00000020389
piliocolobus_tephrosceles ENSPTEG00000010297
rhinopithecus_roxellana ENSRROG00000042943
rhinopithecus_bieti ENSRBIG00000028516
saimiri_boliviensis ENSSBOG00000026544
cebus_capucinus ENSCCAG00000036398
callithrix_jacchus ENSCJAG00000003849
aotus_nancymaae ENSANAG00000029679
carlito_syrichta ENSTSYG00000012786
microcebus_murinus ENSMICG00000028604
propithecus_coquereli ENSPCOG00000014502
prolemur_simus ENSPSMG00000017265
prolemur_simus ENSPSMG00000010472
otolemur_garnettii ENSOGAG00000008813
castor_canadensis ENSCCNG00000019644
dipodomys_ordii ENSDORG00000003482
mus_spicilegus ENSMSIG00000016051
mus_musculus ENSMUSG00000021569
mus_spretus MGP_SPRETEiJ_G0019594
mus_caroli MGP_CAROLIEiJ_G0018710
mus_pahari MGP_PahariEiJ_G0015791
rattus_norvegicus ENSRNOG00000015810
meriones_unguiculatus ENSMUGG00000016637
cricetulus_griseus ENSCGRG00015009263
cricetulus_griseus ENSCGRG00001003568
cricetulus_griseus ENSCGRG00000012798
mesocricetus_auratus ENSMAUG00000018209
microtus_ochrogaster ENSMOCG00000001629
peromyscus_maniculatus ENSPEMG00000006165
nannospalax_galili ENSNGAG00000016476
marmota_marmota ENSMMMG00000016193
spermophilus_dauricus ENSSDAG00000001639
ictidomys_tridecemlineatus ENSSTOG00000016032
urocitellus_parryii ENSUPAG00010020420
jaculus_jaculus ENSJJAG00000016963
chinchilla_lanigera ENSCLAG00000003450
octodon_degus ENSODEG00000018401
cavia_porcellus ENSCPOG00000004081
cavia_aperea ENSCAPG00000012756
heterocephalus_glaber ENSHGLG00100003863
heterocephalus_glaber ENSHGLG00000009370
fukomys_damarensis ENSFDAG00000019915
oryctolagus_cuniculus ENSOCUG00000006144
oryctolagus_cuniculus ENSOCUG00000021942
ochotona_princeps ENSOPRG00000007507
bos_taurus ENSBTAG00000006972
bos_indicus ENSBIXG00000016899
bos_indicus ENSBIXG00005026642
bos_mutus ENSBMUG00000012594
bison_bison ENSBBBG00000016892
capra_hircus ENSCHIG00000022332
ovis_aries ENSOARG00000016070
tursiops_truncatus ENSTTRG00000008987
sus_scrofa ENSSSCG00000034522
vicugna_pacos ENSVPAG00000005823
pteropus_vampyrus ENSPVAG00000011794
equus_asinus ENSEASG00005018251
equus_caballus ENSECAG00000018918
myotis_lucifugus ENSMLUG00000004237
ursus_americanus ENSUAMG00000015064
ursus_maritimus ENSUMAG00000022041
ailuropoda_melanoleuca ENSAMEG00000008267
neovison_vison ENSNVIG00000022459
mustela_putorius ENSMPUG00000010073
canis_lupus ENSCAFG00000010838
canis_lupus ENSCAFG00020023035
vulpes_vulpes ENSVVUG00000022187
panthera_pardus ENSPPRG00000001817
panthera_tigris ENSPTIG00000002005
felis_catus ENSFCAG00000009538
tupaia_belangeri ENSTBEG00000005475
loxodonta_africana ENSLAFG00000027677
procavia_capensis ENSPCAG00000008639
choloepus_hoffmanni ENSCHOG00000007439
dasypus_novemcinctus ENSDNOG00000015202
ornithorhynchus_anatinus ENSOANG00000007711
xenopus_tropicalis ENSXETG00000003610
latimeria_chalumnae ENSLACG00000000286
clupea_harengus ENSCHAG00000013596
denticeps_clupeoides ENSDCDG00000020875
astyanax_mexicanus ENSAMXG00005007997
astyanax_mexicanus ENSAMXG00000020078
pygocentrus_nattereri ENSPNAG00000007812
electrophorus_electricus ENSEEEG00000010432
ictalurus_punctatus ENSIPUG00000023000
danio_rerio ENSDARG00000025043
cottoperca_gobio ENSCGOG00000023656
gasterosteus_aculeatus ENSGACG00000008559
larimichthys_crocea ENSLCRG00005008383
labrus_bergylta ENSLBEG00000025112
seriola_dumerili ENSSDUG00000006246
seriola_lalandi ENSSLDG00000015703
lates_calcarifer ENSLCAG00010012649
scophthalmus_maximus ENSSMAG00000019971
anabas_testudineus ENSATEG00000005020
betta_splendens ENSBSLG00000018232
mastacembelus_armatus ENSMAMG00000012484
monopterus_albus ENSMALG00000011732
amphiprion_ocellaris ENSAOCG00000023950
amphiprion_percula ENSAPEG00000009408
acanthochromis_polyacanthus ENSAPOG00000014655
stegastes_partitus ENSSPAG00000007373
parambassis_ranga ENSPRNG00000003622
astatotilapia_calliptera ENSACLG00000004857
maylandia_zebra ENSMZEG00005014596
haplochromis_burtoni ENSHBUG00000000496
pundamilia_nyererei ENSPNYG00000016053
neolamprologus_brichardi ENSNBRG00000015459
oreochromis_niloticus ENSONIG00000003038
amphilophus_citrinellus ENSACIG00000015405
fundulus_heteroclitus ENSFHEG00000015975
cyprinodon_variegatus ENSCVAG00000000883
poecilia_formosa ENSPFOG00000000149
poecilia_latipinna ENSPLAG00000019194
poecilia_mexicana ENSPMEG00000022564
poecilia_reticulata ENSPREG00000021092
xiphophorus_couchianus ENSXCOG00000019758
xiphophorus_maculatus ENSXMAG00000014062
gambusia_affinis ENSGAFG00000006217
kryptolebias_marmoratus ENSKMAG00000014170
oryzias_latipes ENSORLG00015020399
oryzias_latipes ENSORLG00020014142
oryzias_latipes ENSORLG00000008063
oryzias_melastigma ENSOMEG00000022037
cynoglossus_semilaevis ENSCSEG00000004473
gouania_willdenowi ENSGWIG00000011921
takifugu_rubripes ENSTRUG00000014308
tetraodon_nigroviridis ENSTNIG00000018413
mola_mola ENSMMOG00000001835
hippocampus_comes ENSHCOG00000015514
periophthalmus_magnuspinnatus ENSPMGG00000012166
gadus_morhua ENSGMOG00000016804
esox_lucius ENSELUG00000024483
scleropages_formosus ENSSFOG00015001080
paramormyrops_kingsleyae ENSPKIG00000019468
lepisosteus_oculatus ENSLOCG00000008122
erpetoichthys_calabaricus ENSECRG00000013508
callorhinchus_milii ENSCMIG00000019854
petromyzon_marinus ENSPMAG00000007603
eptatretus_burgeri ENSEBUG00000005773
drosophila_melanogaster FBgn0051453
