petromyzon_marinus ENSPMAG00000006987
eptatretus_burgeri ENSEBUG00000001090
hippocampus_comes ENSHCOG00000021097
periophthalmus_magnuspinnatus ENSPMGG00000021858
mastacembelus_armatus ENSMAMG00000003392
monopterus_albus ENSMALG00000012880
anabas_testudineus ENSATEG00000002376
seriola_lalandi_dorsalis ENSSLDG00000015785
seriola_dumerili ENSSDUG00000005688
scophthalmus_maximus ENSSMAG00000008682
labrus_bergylta ENSLBEG00000011557
gasterosteus_aculeatus ENSGACG00000016630
mola_mola ENSMMOG00000016433
takifugu_rubripes ENSTRUG00000011258
amphiprion_ocellaris ENSAOCG00000014279
amphiprion_percula ENSAPEG00000009329
acanthochromis_polyacanthus ENSAPOG00000023200
acanthochromis_polyacanthus ENSAPOG00000023576
acanthochromis_polyacanthus ENSAPOG00000019360
stegastes_partitus ENSSPAG00000013595
astatotilapia_calliptera ENSACLG00000016297
maylandia_zebra ENSMZEG00005007044
haplochromis_burtoni ENSHBUG00000001837
pundamilia_nyererei ENSPNYG00000023649
neolamprologus_brichardi ENSNBRG00000009962
oreochromis_niloticus ENSONIG00000002766
amphilophus_citrinellus ENSACIG00000003730
xiphophorus_maculatus ENSXMAG00000007865
xiphophorus_couchianus ENSXCOG00000013049
gambusia_affinis ENSGAFG00000010262
poecilia_formosa ENSPFOG00000016276
poecilia_mexicana ENSPMEG00000012802
poecilia_latipinna ENSPLAG00000005084
poecilia_reticulata ENSPREG00000006014
fundulus_heteroclitus ENSFHEG00000023230
cyprinodon_variegatus ENSCVAG00000018600
kryptolebias_marmoratus ENSKMAG00000017191
oryzias_latipes ENSORLG00000013517
oryzias_latipes ENSORLG00020021172
oryzias_latipes_asm223469v1 ENSORLG00015019593
oryzias_melastigma ENSOMEG00000015527
cynoglossus_semilaevis ENSCSEG00000007684
gadus_morhua ENSGMOG00000003971
esox_lucius ENSELUG00000005611
pygocentrus_nattereri ENSPNAG00000007123
ictalurus_punctatus ENSIPUG00000017115
danio_rerio ENSDARG00000014378
scleropages_formosus ENSSFOG00015009898
paramormyrops_kingsleyae ENSPKIG00000021528
lepisosteus_oculatus ENSLOCG00000006994
labrus_bergylta ENSLBEG00000005415
tetraodon_nigroviridis ENSTNIG00000019795
amphilophus_citrinellus ENSACIG00000022553
oryzias_latipes ENSORLG00020019783
hippocampus_comes ENSHCOG00000002535
danio_rerio ENSDARG00000105648
scleropages_formosus ENSSFOG00015022586
latimeria_chalumnae ENSLACG00000004944
phascolarctos_cinereus ENSPCIG00000028053
notamacropus_eugenii ENSMEUG00000005337
sarcophilus_harrisii ENSSHAG00000007937
monodelphis_domestica ENSMODG00000005393
sorex_araneus ENSSARG00000014131
echinops_telfairi ENSETEG00000018540
bos_taurus ENSBTAG00000018045
bos_mutus ENSBMUG00000002897
bison_bison_bison ENSBBBG00000015687
capra_hircus ENSCHIG00000026119
ovis_aries ENSOARG00000003272
tursiops_truncatus ENSTTRG00000009258
sus_scrofa ENSSSCG00000028609
vicugna_pacos ENSVPAG00000010929
myotis_lucifugus ENSMLUG00000005877
pteropus_vampyrus ENSPVAG00000016615
equus_caballus ENSECAG00000011181
equus_asinus_asinus ENSEASG00005014839
ursus_americanus ENSUAMG00000016401
ursus_maritimus ENSUMAG00000019314
ailuropoda_melanoleuca ENSAMEG00000017596
neovison_vison ENSNVIG00000009147
mustela_putorius_furo ENSMPUG00000006876
canis_lupus_familiaris ENSCAFG00000020329
canis_lupus_dingo ENSCAFG00020018659
vulpes_vulpes ENSVVUG00000012702
panthera_pardus ENSPPRG00000001746
panthera_tigris_altaica ENSPTIG00000020594
felis_catus ENSFCAG00000012855
erinaceus_europaeus ENSEEUG00000003982
castor_canadensis ENSCCNG00000015136
dipodomys_ordii ENSDORG00000002837
cricetulus_griseus_crigri-picr ENSCGRG00015008269
cricetulus_griseus_crigri ENSCGRG00000012068
cricetulus_griseus_chok1gshd ENSCGRG00001015463
mesocricetus_auratus ENSMAUG00000012613
peromyscus_maniculatus_bairdii ENSPEMG00000018749
microtus_ochrogaster ENSMOCG00000011067
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032624
mus_spicilegus ENSMSIG00000005926
mus_musculus ENSMUSG00000017765
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031506
mus_pahari MGP_PahariEiJ_G0023106
rattus_norvegicus ENSRNOG00000019651
meriones_unguiculatus ENSMUGG00000017043
nannospalax_galili ENSNGAG00000015458
jaculus_jaculus ENSJJAG00000013801
spermophilus_dauricus ENSSDAG00000018012
ictidomys_tridecemlineatus ENSSTOG00000002018
marmota_marmota_marmota ENSMMMG00000014662
urocitellus_parryii ENSUPAG00010000322
heterocephalus_glaber_female ENSHGLG00000014889
heterocephalus_glaber_male ENSHGLG00100013026
fukomys_damarensis ENSFDAG00000012387
chinchilla_lanigera ENSCLAG00000010616
octodon_degus ENSODEG00000014903
cavia_porcellus ENSCPOG00000011721
cavia_aperea ENSCAPG00000006152
tupaia_belangeri ENSTBEG00000004029
pan_paniscus ENSPPAG00000035394
homo_sapiens ENSG00000124067
pan_troglodytes ENSPTRG00000033921
gorilla_gorilla ENSGGOG00000004986
pongo_abelii ENSPPYG00000007478
nomascus_leucogenys ENSNLEG00000005066
piliocolobus_tephrosceles ENSPTEG00000014654
colobus_angolensis_palliatus ENSCANG00000041936
rhinopithecus_bieti ENSRBIG00000044117
rhinopithecus_roxellana ENSRROG00000032202
theropithecus_gelada ENSTGEG00000007681
papio_anubis ENSPANG00000025996
mandrillus_leucophaeus ENSMLEG00000037004
macaca_fascicularis ENSMFAG00000038855
macaca_nemestrina ENSMNEG00000042687
macaca_mulatta ENSMMUG00000008491
chlorocebus_sabaeus ENSCSAG00000004018
cercocebus_atys ENSCATG00000036997
cebus_capucinus ENSCCAG00000026252
saimiri_boliviensis_boliviensis ENSSBOG00000022148
callithrix_jacchus ENSCJAG00000015875
aotus_nancymaae ENSANAG00000022088
carlito_syrichta ENSTSYG00000000046
propithecus_coquereli ENSPCOG00000022292
prolemur_simus ENSPSMG00000010531
microcebus_murinus ENSMICG00000012297
otolemur_garnettii ENSOGAG00000015587
oryctolagus_cuniculus ENSOCUG00000006350
ochotona_princeps ENSOPRG00000013836
