drosophila_melanogaster FBgn0014023
caenorhabditis_elegans_strain_n2 WBGene00015092
apteryx_rowi ENSARWG00000017082
apteryx_haastii ENSAHAG00000010680
apteryx_owenii ENSAOWG00000016456
dromaius_novaehollandiae ENSDNVG00000018750
dromaius_novaehollandiae ENSDNVG00000016495
nothoprocta_perdicaria ENSNPEG00000002803
anser_brachyrhynchus ENSABRG00000022527
anas_platyrhynchos_platyrhynchos ENSAPLG00000011793
gallus_gallus ENSGALG00000013759
coturnix_japonica ENSCJPG00005014249
numida_meleagris ENSNMEG00000019025
lonchura_striata_domestica ENSLSDG00000003492
taeniopygia_guttata ENSTGUG00000010649
taeniopygia_guttata ENSTGUG00000014708
serinus_canaria ENSSCAG00000012343
junco_hyemalis ENSJHYG00000007395
zonotrichia_albicollis ENSZALG00000005818
ficedula_albicollis ENSFALG00000008365
parus_major ENSPMJG00000002630
cyanistes_caeruleus ENSCCEG00000007618
lepidothrix_coronata ENSLCOG00000014328
manacus_vitellinus ENSMVIG00005000019
calidris_pygmaea ENSCPGG00000013331
calidris_pugnax ENSCPUG00000011216
melopsittacus_undulatus ENSMUNG00000008013
crocodylus_porosus ENSCPRG00005010062
gopherus_agassizii ENSGAGG00000016462
chelonoidis_abingdonii ENSCABG00000019319
chrysemys_picta_bellii ENSCPBG00000026934
pelodiscus_sinensis ENSPSIG00000011536
anolis_carolinensis ENSACAG00000004517
pogona_vitticeps ENSPVIG00000010149
notechis_scutatus ENSNSUG00000004553
salvator_merianae ENSSMRG00000023613
sphenodon_punctatus ENSSPUG00000014635
phascolarctos_cinereus ENSPCIG00000006780
phascolarctos_cinereus ENSPCIG00000026899
notamacropus_eugenii ENSMEUG00000012649
sarcophilus_harrisii ENSSHAG00000017273
monodelphis_domestica ENSMODG00000021301
loxodonta_africana ENSLAFG00000018470
echinops_telfairi ENSETEG00000019362
procavia_capensis ENSPCAG00000016517
dasypus_novemcinctus ENSDNOG00000015052
heterocephalus_glaber_male ENSHGLG00100003873
heterocephalus_glaber_female ENSHGLG00000013945
heterocephalus_glaber_female ENSHGLG00000012776
heterocephalus_glaber_male ENSHGLG00100018544
fukomys_damarensis ENSFDAG00000014402
chinchilla_lanigera ENSCLAG00000017681
chinchilla_lanigera ENSCLAG00000017678
chinchilla_lanigera ENSCLAG00000015039
cavia_porcellus ENSCPOG00000002312
cavia_porcellus ENSCPOG00000024304
octodon_degus ENSODEG00000017632
octodon_degus ENSODEG00000002762
marmota_marmota_marmota ENSMMMG00000004133
spermophilus_dauricus ENSSDAG00000008055
urocitellus_parryii ENSUPAG00010022693
ictidomys_tridecemlineatus ENSSTOG00000032487
castor_canadensis ENSCCNG00000029615
dipodomys_ordii ENSDORG00000007650
oryctolagus_cuniculus ENSOCUG00000017886
ochotona_princeps ENSOPRG00000007831
macaca_nemestrina ENSMNEG00000043074
macaca_fascicularis ENSMFAG00000039679
mandrillus_leucophaeus ENSMLEG00000036668
cercocebus_atys ENSCATG00000020336
chlorocebus_sabaeus ENSCSAG00000010884
rhinopithecus_roxellana ENSRROG00000034003
rhinopithecus_bieti ENSRBIG00000030725
chlorocebus_sabaeus ENSCSAG00000013046
papio_anubis ENSPANG00000008191
theropithecus_gelada ENSTGEG00000025954
cercocebus_atys ENSCATG00000029931
mandrillus_leucophaeus ENSMLEG00000035312
macaca_nemestrina ENSMNEG00000001870
macaca_fascicularis ENSMFAG00000000293
macaca_mulatta ENSMMUG00000009744
colobus_angolensis_palliatus ENSCANG00000041627
piliocolobus_tephrosceles ENSPTEG00000029996
pan_paniscus ENSPPAG00000028033
pan_troglodytes ENSPTRG00000015648
gorilla_gorilla ENSGGOG00000027171
homo_sapiens ENSG00000136522
pongo_abelii ENSPPYG00000014321
nomascus_leucogenys ENSNLEG00000005831
callithrix_jacchus ENSCJAG00000013028
callithrix_jacchus ENSCJAG00000014820
cebus_capucinus ENSCCAG00000037348
saimiri_boliviensis_boliviensis ENSSBOG00000018241
aotus_nancymaae ENSANAG00000037296
aotus_nancymaae ENSANAG00000029476
carlito_syrichta ENSTSYG00000001541
carlito_syrichta ENSTSYG00000032115
propithecus_coquereli ENSPCOG00000019367
microcebus_murinus ENSMICG00000049377
prolemur_simus ENSPSMG00000025629
otolemur_garnettii ENSOGAG00000016957
ovis_aries ENSOARG00000020692
capra_hircus ENSCHIG00000013922
bos_mutus ENSBMUG00000016765
bos_taurus ENSBTAG00000002462
bison_bison_bison ENSBBBG00000016656
tursiops_truncatus ENSTTRG00000008909
sus_scrofa ENSSSCG00000011763
vicugna_pacos ENSVPAG00000006633
erinaceus_europaeus ENSEEUG00000012255
ursus_maritimus ENSUMAG00000007554
ursus_americanus ENSUAMG00000007563
ailuropoda_melanoleuca ENSAMEG00000010876
neovison_vison ENSNVIG00000017553
mustela_putorius_furo ENSMPUG00000017214
canis_lupus_familiaris ENSCAFG00000011380
canis_lupus_dingo ENSCAFG00020023127
vulpes_vulpes ENSVVUG00000004837
panthera_pardus ENSPPRG00000000050
panthera_tigris_altaica ENSPTIG00000007879
felis_catus ENSFCAG00000039093
pteropus_vampyrus ENSPVAG00000004284
myotis_lucifugus ENSMLUG00000000996
equus_asinus_asinus ENSEASG00005016858
equus_caballus ENSECAG00000018545
tupaia_belangeri ENSTBEG00000004852
tupaia_belangeri ENSTBEG00000006657
sorex_araneus ENSSARG00000006898
mus_musculus ENSMUSG00000037531
mus_spicilegus ENSMSIG00000031644
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025855
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024921
mus_pahari MGP_PahariEiJ_G0026366
mus_spicilegus ENSMSIG00000021840
rattus_norvegicus ENSRNOG00000011639
meriones_unguiculatus ENSMUGG00000022909
cricetulus_griseus_chok1gshd ENSCGRG00001015111
cricetulus_griseus_crigri-picr ENSCGRG00015027096
cricetulus_griseus_crigri ENSCGRG00000017426
mesocricetus_auratus ENSMAUG00000010772
microtus_ochrogaster ENSMOCG00000007933
microtus_ochrogaster ENSMOCG00000001968
peromyscus_maniculatus_bairdii ENSPEMG00000026294
nannospalax_galili ENSNGAG00000022354
jaculus_jaculus ENSJJAG00000020002
ornithorhynchus_anatinus ENSOANG00000002136
xenopus_tropicalis ENSXETG00000029930
gasterosteus_aculeatus ENSGACG00000009992
labrus_bergylta ENSLBEG00000027302
mola_mola ENSMMOG00000019550
takifugu_rubripes ENSTRUG00000017597
hippocampus_comes ENSHCOG00000018946
seriola_lalandi_dorsalis ENSSLDG00000017795
seriola_dumerili ENSSDUG00000003140
scophthalmus_maximus ENSSMAG00000003013
mastacembelus_armatus ENSMAMG00000006129
monopterus_albus ENSMALG00000017640
anabas_testudineus ENSATEG00000009838
fundulus_heteroclitus ENSFHEG00000007456
cyprinodon_variegatus ENSCVAG00000007629
xiphophorus_couchianus ENSXCOG00000002915
xiphophorus_maculatus ENSXMAG00000018249
gambusia_affinis ENSGAFG00000013445
poecilia_formosa ENSPFOG00000014965
poecilia_latipinna ENSPLAG00000011483
poecilia_mexicana ENSPMEG00000012490
poecilia_reticulata ENSPREG00000015080
kryptolebias_marmoratus ENSKMAG00000022044
maylandia_zebra ENSMZEG00005002155
astatotilapia_calliptera ENSACLG00000019621
pundamilia_nyererei ENSPNYG00000005479
haplochromis_burtoni ENSHBUG00000022567
neolamprologus_brichardi ENSNBRG00000004178
neolamprologus_brichardi ENSNBRG00000017251
oreochromis_niloticus ENSONIG00000001683
amphilophus_citrinellus ENSACIG00000012703
amphiprion_percula ENSAPEG00000005830
amphiprion_ocellaris ENSAOCG00000008347
acanthochromis_polyacanthus ENSAPOG00000014123
stegastes_partitus ENSSPAG00000002660
tetraodon_nigroviridis ENSTNIG00000015545
cynoglossus_semilaevis ENSCSEG00000013581
oryzias_latipes ENSORLG00020021449
oryzias_latipes ENSORLG00000023413
oryzias_latipes_asm223469v1 ENSORLG00015018692
oryzias_melastigma ENSOMEG00000014147
periophthalmus_magnuspinnatus ENSPMGG00000012880
gadus_morhua ENSGMOG00000017332
esox_lucius ENSELUG00000004619
pygocentrus_nattereri ENSPNAG00000026692
astyanax_mexicanus ENSAMXG00000011888
ictalurus_punctatus ENSIPUG00000009200
danio_rerio ENSDARG00000075743
paramormyrops_kingsleyae ENSPKIG00000012608
scleropages_formosus ENSSFOG00015017849
lepisosteus_oculatus ENSLOCG00000001289
latimeria_chalumnae ENSLACG00000014781
petromyzon_marinus ENSPMAG00000001838
eptatretus_burgeri ENSEBUG00000014208
ciona_intestinalis ENSCING00000001800
ciona_savignyi ENSCSAVG00000009623
saccharomyces_cerevisiae YLR439W
