takifugu_rubripes ENSTRUG00000009515
tetraodon_nigroviridis ENSTNIG00000005017
gasterosteus_aculeatus ENSGACG00000012559
seriola_dumerili ENSSDUG00000011389
scophthalmus_maximus ENSSMAG00000004789
poecilia_mexicana ENSPMEG00000010494
poecilia_reticulata ENSPREG00000015571
gambusia_affinis ENSGAFG00000010108
cyprinodon_variegatus ENSCVAG00000015345
kryptolebias_marmoratus ENSKMAG00000019977
oryzias_latipes ENSORLG00000015225
oryzias_latipes ENSORLG00020017760
oryzias_latipes_asm223469v1 ENSORLG00015002706
oryzias_melastigma ENSOMEG00000021208
astatotilapia_calliptera ENSACLG00000001947
maylandia_zebra ENSMZEG00005007520
haplochromis_burtoni ENSHBUG00000017763
neolamprologus_brichardi ENSNBRG00000011463
amphiprion_ocellaris ENSAOCG00000000599
amphiprion_percula ENSAPEG00000003947
stegastes_partitus ENSSPAG00000012198
mastacembelus_armatus ENSMAMG00000009145
anabas_testudineus ENSATEG00000007687
choloepus_hoffmanni ENSCHOG00000001165
