calidris_pygmaea ENSCPGG00000007567
calidris_pugnax ENSCPUG00000015980
serinus_canaria ENSSCAG00000017238
lonchura_striata ENSLSDG00000008088
parus_major ENSPMJG00000008828
cyanistes_caeruleus ENSCCEG00000002102
junco_hyemalis ENSJHYG00000013851
lepidothrix_coronata ENSLCOG00000004741
melopsittacus_undulatus ENSMUNG00000012063
numida_meleagris ENSNMEG00000001754
coturnix_japonica ENSCJPG00005002266
dromaius_novaehollandiae ENSDNVG00000006635
apteryx_rowi ENSARWG00000017058
nothoprocta_perdicaria ENSNPEG00000012061
