apteryx_haastii ENSAHAG00000014407
apteryx_owenii ENSAOWG00000006999
apteryx_rowi ENSARWG00000011268
dromaius_novaehollandiae ENSDNVG00000002264
nothoprocta_perdicaria ENSNPEG00000006399
calidris_pugnax ENSCPUG00000012269
calidris_pygmaea ENSCPGG00000008815
melopsittacus_undulatus ENSMUNG00000008545
lonchura_striata_domestica ENSLSDG00000011478
taeniopygia_guttata ENSTGUG00000002308
serinus_canaria ENSSCAG00000012957
junco_hyemalis ENSJHYG00000015680
zonotrichia_albicollis ENSZALG00000003311
ficedula_albicollis ENSFALG00000004911
parus_major ENSPMJG00000008164
cyanistes_caeruleus ENSCCEG00000023450
manacus_vitellinus ENSMVIG00005009880
manacus_vitellinus ENSMVIG00005010633
lepidothrix_coronata ENSLCOG00000011143
gallus_gallus ENSGALG00000009830
coturnix_japonica ENSCJPG00005001445
meleagris_gallopavo ENSMGAG00000002979
numida_meleagris ENSNMEG00000001378
anser_brachyrhynchus ENSABRG00000014024
anas_platyrhynchos_platyrhynchos ENSAPLG00000007550
crocodylus_porosus ENSCPRG00005008225
chelonoidis_abingdonii ENSCABG00000017979
gopherus_agassizii ENSGAGG00000016952
gopherus_agassizii ENSGAGG00000004216
chrysemys_picta_bellii ENSCPBG00000027573
pelodiscus_sinensis ENSPSIG00000018171
pogona_vitticeps ENSPVIG00000021489
anolis_carolinensis ENSACAG00000002396
notechis_scutatus ENSNSUG00000005895
salvator_merianae ENSSMRG00000019358
sphenodon_punctatus ENSSPUG00000007992
ornithorhynchus_anatinus ENSOANG00000015292
phascolarctos_cinereus ENSPCIG00000004610
sarcophilus_harrisii ENSSHAG00000001841
monodelphis_domestica ENSMODG00000025527
notamacropus_eugenii ENSMEUG00000009183
pan_troglodytes ENSPTRG00000031089
pan_paniscus ENSPPAG00000036062
gorilla_gorilla ENSGGOG00000027687
homo_sapiens ENSG00000205301
pongo_abelii ENSPPYG00000015079
papio_anubis ENSPANG00000021633
theropithecus_gelada ENSTGEG00000011005
cercocebus_atys ENSCATG00000030864
mandrillus_leucophaeus ENSMLEG00000032769
macaca_nemestrina ENSMNEG00000031956
macaca_mulatta ENSMMUG00000030139
macaca_fascicularis ENSMFAG00000036899
chlorocebus_sabaeus ENSCSAG00000003516
rhinopithecus_bieti ENSRBIG00000044984
rhinopithecus_roxellana ENSRROG00000042389
colobus_angolensis_palliatus ENSCANG00000042171
piliocolobus_tephrosceles ENSPTEG00000038702
saimiri_boliviensis_boliviensis ENSSBOG00000028510
cebus_capucinus ENSCCAG00000030185
callithrix_jacchus ENSCJAG00000039765
aotus_nancymaae ENSANAG00000037293
carlito_syrichta ENSTSYG00000036682
propithecus_coquereli ENSPCOG00000017123
microcebus_murinus ENSMICG00000003973
prolemur_simus ENSPSMG00000024561
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032387
mus_musculus ENSMUSG00000035057
mus_spicilegus ENSMSIG00000011538
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031267
mus_pahari MGP_PahariEiJ_G0022873
rattus_norvegicus ENSRNOG00000003695
meriones_unguiculatus ENSMUGG00000015561
cricetulus_griseus_crigri-picr ENSCGRG00015013356
cricetulus_griseus_chok1gshd ENSCGRG00001018073
cricetulus_griseus_crigri ENSCGRG00000006890
mesocricetus_auratus ENSMAUG00000008813
microtus_ochrogaster ENSMOCG00000002514
peromyscus_maniculatus_bairdii ENSPEMG00000022918
nannospalax_galili ENSNGAG00000019938
castor_canadensis ENSCCNG00000004006
chinchilla_lanigera ENSCLAG00000006558
octodon_degus ENSODEG00000002754
fukomys_damarensis ENSFDAG00000012459
marmota_marmota_marmota ENSMMMG00000000565
spermophilus_dauricus ENSSDAG00000001103
urocitellus_parryii ENSUPAG00010012143
ictidomys_tridecemlineatus ENSSTOG00000030895
oryctolagus_cuniculus ENSOCUG00000006809
bos_mutus ENSBMUG00000011313
bos_taurus ENSBTAG00000034281
bison_bison_bison ENSBBBG00000006983
capra_hircus ENSCHIG00000015716
ovis_aries ENSOARG00000012558
sus_scrofa ENSSSCG00000038236
vicugna_pacos ENSVPAG00000005233
pteropus_vampyrus ENSPVAG00000016779
ursus_maritimus ENSUMAG00000015104
ursus_americanus ENSUAMG00000010796
neovison_vison ENSNVIG00000019734
canis_lupus_dingo ENSCAFG00020020893
canis_lupus_familiaris ENSCAFG00000031714
vulpes_vulpes ENSVVUG00000021390
panthera_pardus ENSPPRG00000001104
panthera_tigris_altaica ENSPTIG00000005940
felis_catus ENSFCAG00000025557
myotis_lucifugus ENSMLUG00000009542
equus_caballus ENSECAG00000017651
equus_asinus_asinus ENSEASG00005007849
erinaceus_europaeus ENSEEUG00000001148
loxodonta_africana ENSLAFG00000004388
procavia_capensis ENSPCAG00000005538
echinops_telfairi ENSETEG00000003991
dasypus_novemcinctus ENSDNOG00000038747
jaculus_jaculus ENSJJAG00000009209
pelodiscus_sinensis ENSPSIG00000010203
xenopus_tropicalis ENSXETG00000014915
