notamacropus_eugenii ENSMEUG00000012224
phascolarctos_cinereus ENSPCIG00000025698
monodelphis_domestica ENSMODG00000010029
sarcophilus_harrisii ENSSHAG00000011624
pan_troglodytes ENSPTRG00000008512
pan_paniscus ENSPPAG00000038493
gorilla_gorilla ENSGGOG00000015518
homo_sapiens ENSG00000171861
nomascus_leucogenys ENSNLEG00000033176
piliocolobus_tephrosceles ENSPTEG00000007179
colobus_angolensis_palliatus ENSCANG00000040883
rhinopithecus_roxellana ENSRROG00000041720
rhinopithecus_bieti ENSRBIG00000044238
papio_anubis ENSPANG00000024613
theropithecus_gelada ENSTGEG00000013608
mandrillus_leucophaeus ENSMLEG00000034316
cercocebus_atys ENSCATG00000032099
macaca_nemestrina ENSMNEG00000032873
macaca_fascicularis ENSMFAG00000045382
chlorocebus_sabaeus ENSCSAG00000014247
cebus_capucinus ENSCCAG00000038105
saimiri_boliviensis_boliviensis ENSSBOG00000029574
callithrix_jacchus ENSCJAG00000021701
aotus_nancymaae ENSANAG00000014643
carlito_syrichta ENSTSYG00000006075
microcebus_murinus ENSMICG00000031420
propithecus_coquereli ENSPCOG00000012539
prolemur_simus ENSPSMG00000000992
otolemur_garnettii ENSOGAG00000001360
castor_canadensis ENSCCNG00000017221
dipodomys_ordii ENSDORG00000007555
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017601
mus_spicilegus ENSMSIG00000024835
mus_musculus ENSMUSG00000038046
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016758
mus_pahari MGP_PahariEiJ_G0017895
rattus_norvegicus ENSRNOG00000037238
meriones_unguiculatus ENSMUGG00000004279
cricetulus_griseus_crigri-picr ENSCGRG00015018769
cricetulus_griseus_crigri ENSCGRG00000016619
cricetulus_griseus_chok1gshd ENSCGRG00001014632
mesocricetus_auratus ENSMAUG00000018823
peromyscus_maniculatus_bairdii ENSPEMG00000022505
microtus_ochrogaster ENSMOCG00000018749
nannospalax_galili ENSNGAG00000011304
jaculus_jaculus ENSJJAG00000024189
chinchilla_lanigera ENSCLAG00000008589
octodon_degus ENSODEG00000009411
cavia_aperea ENSCAPG00000011399
cavia_porcellus ENSCPOG00000026540
heterocephalus_glaber_female ENSHGLG00000009544
heterocephalus_glaber_male ENSHGLG00100019310
urocitellus_parryii ENSUPAG00010018599
spermophilus_dauricus ENSSDAG00000020712
ictidomys_tridecemlineatus ENSSTOG00000016426
marmota_marmota_marmota ENSMMMG00000024143
ursus_maritimus ENSUMAG00000010052
ursus_americanus ENSUAMG00000013654
ailuropoda_melanoleuca ENSAMEG00000008346
neovison_vison ENSNVIG00000007166
mustela_putorius_furo ENSMPUG00000013793
canis_lupus_dingo ENSCAFG00020010972
canis_lupus_familiaris ENSCAFG00000019117
panthera_pardus ENSPPRG00000008082
panthera_tigris_altaica ENSPTIG00000021325
felis_catus ENSFCAG00000001673
equus_asinus_asinus ENSEASG00005009647
equus_caballus ENSECAG00000024378
ovis_aries ENSOARG00000011376
capra_hircus ENSCHIG00000025241
bison_bison_bison ENSBBBG00000020650
tursiops_truncatus ENSTTRG00000003844
sus_scrofa ENSSSCG00000017806
pteropus_vampyrus ENSPVAG00000011709
myotis_lucifugus ENSMLUG00000001504
choloepus_hoffmanni ENSCHOG00000011403
dasypus_novemcinctus ENSDNOG00000004294
loxodonta_africana ENSLAFG00000016652
procavia_capensis ENSPCAG00000008042
oryctolagus_cuniculus ENSOCUG00000002219
sorex_araneus ENSSARG00000006188
ornithorhynchus_anatinus ENSOANG00000009926
pogona_vitticeps ENSPVIG00000010797
xenopus_tropicalis ENSXETG00000022451
latimeria_chalumnae ENSLACG00000007157
paramormyrops_kingsleyae ENSPKIG00000012704
pygocentrus_nattereri ENSPNAG00000019511
petromyzon_marinus ENSPMAG00000001598
ornithorhynchus_anatinus ENSOANG00000004525
caenorhabditis_elegans_strain_n2 WBGene00020498
