gopherus_agassizii ENSGAGG00000010538
chelonoidis_abingdonii ENSCABG00000008750
chrysemys_picta ENSCPBG00000020297
pogona_vitticeps ENSPVIG00000009010
bos_mutus ENSBMUG00000008164
bos_taurus ENSBTAG00000049816
bison_bison ENSBBBG00000024485
sus_scrofa ENSSSCG00000015068
ursus_maritimus ENSUMAG00000003674
ursus_americanus ENSUAMG00000019894
equus_asinus ENSEASG00005006573
theropithecus_gelada ENSTGEG00000021283
piliocolobus_tephrosceles ENSPTEG00000023450
prolemur_simus ENSPSMG00000000176
spermophilus_dauricus ENSSDAG00000013334
marmota_marmota ENSMMMG00000022975
cricetulus_griseus ENSCGRG00000014470
cricetulus_griseus ENSCGRG00015019270
peromyscus_maniculatus ENSPEMG00000025005
mus_spicilegus ENSMSIG00000011188
rattus_norvegicus ENSRNOG00000059084
