petromyzon_marinus ENSPMAG00000000405
eptatretus_burgeri ENSEBUG00000008370
pygocentrus_nattereri ENSPNAG00000007950
astyanax_mexicanus ENSAMXG00000040521
ictalurus_punctatus ENSIPUG00000012671
danio_rerio ENSDARG00000021789
scophthalmus_maximus ENSSMAG00000017277
cynoglossus_semilaevis ENSCSEG00000004179
seriola_dumerili ENSSDUG00000015958
seriola_lalandi_dorsalis ENSSLDG00000018553
mastacembelus_armatus ENSMAMG00000016730
monopterus_albus ENSMALG00000007024
anabas_testudineus ENSATEG00000017070
labrus_bergylta ENSLBEG00000008820
fundulus_heteroclitus ENSFHEG00000000948
cyprinodon_variegatus ENSCVAG00000003775
xiphophorus_maculatus ENSXMAG00000011330
xiphophorus_couchianus ENSXCOG00000008813
gambusia_affinis ENSGAFG00000006823
poecilia_formosa ENSPFOG00000014819
poecilia_mexicana ENSPMEG00000002631
poecilia_latipinna ENSPLAG00000014373
poecilia_reticulata ENSPREG00000000951
kryptolebias_marmoratus ENSKMAG00000003140
oryzias_latipes ENSORLG00000001910
oryzias_latipes_asm223469v1 ENSORLG00015004853
oryzias_latipes ENSORLG00020008692
oryzias_melastigma ENSOMEG00000011711
maylandia_zebra ENSMZEG00005019595
pundamilia_nyererei ENSPNYG00000008300
astatotilapia_calliptera ENSACLG00000013108
haplochromis_burtoni ENSHBUG00000017825
neolamprologus_brichardi ENSNBRG00000023683
oreochromis_niloticus ENSONIG00000002761
amphilophus_citrinellus ENSACIG00000014028
amphiprion_ocellaris ENSAOCG00000013920
amphiprion_percula ENSAPEG00000012568
acanthochromis_polyacanthus ENSAPOG00000019493
stegastes_partitus ENSSPAG00000014421
takifugu_rubripes ENSTRUG00000016521
tetraodon_nigroviridis ENSTNIG00000002650
mola_mola ENSMMOG00000003223
periophthalmus_magnuspinnatus ENSPMGG00000013249
hippocampus_comes ENSHCOG00000017345
gadus_morhua ENSGMOG00000012105
esox_lucius ENSELUG00000007034
scleropages_formosus ENSSFOG00015002119
paramormyrops_kingsleyae ENSPKIG00000009176
tetraodon_nigroviridis ENSTNIG00000007866
takifugu_rubripes ENSTRUG00000022578
mola_mola ENSMMOG00000017995
cynoglossus_semilaevis ENSCSEG00000018249
fundulus_heteroclitus ENSFHEG00000014668
cyprinodon_variegatus ENSCVAG00000013795
poecilia_formosa ENSPFOG00000010892
poecilia_mexicana ENSPMEG00000000796
poecilia_latipinna ENSPLAG00000003945
poecilia_reticulata ENSPREG00000003984
