anolis_carolinensis ENSACAG00000005829
pogona_vitticeps ENSPVIG00000002271
notechis_scutatus ENSNSUG00000018107
salvator_merianae ENSSMRG00000013310
sphenodon_punctatus ENSSPUG00000007035
anser_brachyrhynchus ENSABRG00000002590
anas_platyrhynchos_platyrhynchos ENSAPLG00000010176
meleagris_gallopavo ENSMGAG00000013499
coturnix_japonica ENSCJPG00005009426
gallus_gallus ENSGALG00000015308
numida_meleagris ENSNMEG00000008401
lepidothrix_coronata ENSLCOG00000016132
manacus_vitellinus ENSMVIG00005000182
lonchura_striata_domestica ENSLSDG00000005324
taeniopygia_guttata ENSTGUG00000012155
serinus_canaria ENSSCAG00000000504
junco_hyemalis ENSJHYG00000017675
zonotrichia_albicollis ENSZALG00000000397
ficedula_albicollis ENSFALG00000011739
parus_major ENSPMJG00000015322
cyanistes_caeruleus ENSCCEG00000011140
melopsittacus_undulatus ENSMUNG00000011393
calidris_pygmaea ENSCPGG00000003469
calidris_pugnax ENSCPUG00000009358
apteryx_owenii ENSAOWG00000018555
apteryx_rowi ENSARWG00000001030
apteryx_haastii ENSAHAG00000008285
dromaius_novaehollandiae ENSDNVG00000014191
nothoprocta_perdicaria ENSNPEG00000005727
crocodylus_porosus ENSCPRG00005001290
chelonoidis_abingdonii ENSCABG00000017056
gopherus_agassizii ENSGAGG00000011162
chrysemys_picta_bellii ENSCPBG00000006213
pelodiscus_sinensis ENSPSIG00000005853
phascolarctos_cinereus ENSPCIG00000009133
notamacropus_eugenii ENSMEUG00000011124
sarcophilus_harrisii ENSSHAG00000017510
monodelphis_domestica ENSMODG00000018012
castor_canadensis ENSCCNG00000024494
dipodomys_ordii ENSDORG00000002266
urocitellus_parryii ENSUPAG00010011708
ictidomys_tridecemlineatus ENSSTOG00000009628
spermophilus_dauricus ENSSDAG00000005387
marmota_marmota_marmota ENSMMMG00000013834
chinchilla_lanigera ENSCLAG00000010535
octodon_degus ENSODEG00000012763
heterocephalus_glaber_female ENSHGLG00000012594
heterocephalus_glaber_male ENSHGLG00100001847
heterocephalus_glaber_female ENSHGLG00000001952
