gopherus_agassizii ENSGAGG00000025739
chelonoidis_abingdonii ENSCABG00000018631
chrysemys_picta_bellii ENSCPBG00000006661
nothoprocta_perdicaria ENSNPEG00000007099
anolis_carolinensis ENSACAG00000014027
pogona_vitticeps ENSPVIG00000020363
notechis_scutatus ENSNSUG00000005327
salvator_merianae ENSSMRG00000021744
sphenodon_punctatus ENSSPUG00000009329
ovis_aries ENSOARG00000013335
capra_hircus ENSCHIG00000017942
bos_taurus ENSBTAG00000006633
bos_mutus ENSBMUG00000004245
bison_bison_bison ENSBBBG00000010184
sus_scrofa ENSSSCG00000003178
myotis_lucifugus ENSMLUG00000023427
equus_caballus ENSECAG00000018265
ursus_maritimus ENSUMAG00000002587
ursus_americanus ENSUAMG00000007393
ailuropoda_melanoleuca ENSAMEG00000013892
mustela_putorius_furo ENSMPUG00000002477
neovison_vison ENSNVIG00000013916
canis_lupus_dingo ENSCAFG00020024853
canis_lupus_familiaris ENSCAFG00000003594
vulpes_vulpes ENSVVUG00000022435
felis_catus ENSFCAG00000006074
panthera_pardus ENSPPRG00000003901
panthera_tigris_altaica ENSPTIG00000012537
pteropus_vampyrus ENSPVAG00000010968
tursiops_truncatus ENSTTRG00000005531
equus_asinus_asinus ENSEASG00005005140
pan_troglodytes ENSPTRG00000011309
pan_paniscus ENSPPAG00000035759
homo_sapiens ENSG00000126456
gorilla_gorilla ENSGGOG00000000499
prolemur_simus ENSPSMG00000022357
ursus_americanus ENSUAMG00000019912
cavia_porcellus ENSCPOG00000026146
cavia_aperea ENSCAPG00000010533
chinchilla_lanigera ENSCLAG00000004576
octodon_degus ENSODEG00000017008
heterocephalus_glaber_male ENSHGLG00100016492
heterocephalus_glaber_male ENSHGLG00100016604
heterocephalus_glaber_female ENSHGLG00000009400
fukomys_damarensis ENSFDAG00000006013
urocitellus_parryii ENSUPAG00010013866
ictidomys_tridecemlineatus ENSSTOG00000022900
marmota_marmota_marmota ENSMMMG00000008918
spermophilus_dauricus ENSSDAG00000002797
castor_canadensis ENSCCNG00000029577
dipodomys_ordii ENSDORG00000014920
cricetulus_griseus_chok1gshd ENSCGRG00001000404
cricetulus_griseus_crigri-picr ENSCGRG00015018651
cricetulus_griseus_crigri ENSCGRG00000012012
mesocricetus_auratus ENSMAUG00000022168
peromyscus_maniculatus_bairdii ENSPEMG00000010948
microtus_ochrogaster ENSMOCG00000013920
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030787
mus_musculus ENSMUSG00000003184
mus_spicilegus ENSMSIG00000020627
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029689
mus_pahari MGP_PahariEiJ_G0012914
rattus_norvegicus ENSRNOG00000043388
meriones_unguiculatus ENSMUGG00000010709
meriones_unguiculatus ENSMUGG00000005945
nannospalax_galili ENSNGAG00000022121
jaculus_jaculus ENSJJAG00000018742
ochotona_princeps ENSOPRG00000001971
oryctolagus_cuniculus ENSOCUG00000027558
propithecus_coquereli ENSPCOG00000013825
propithecus_coquereli ENSPCOG00000014696
microcebus_murinus ENSMICG00000001752
otolemur_garnettii ENSOGAG00000011935
pongo_abelii ENSPPYG00000010260
nomascus_leucogenys ENSNLEG00000005277
mandrillus_leucophaeus ENSMLEG00000039544
cercocebus_atys ENSCATG00000040122
theropithecus_gelada ENSTGEG00000026631
papio_anubis ENSPANG00000014697
macaca_fascicularis ENSMFAG00000033004
macaca_mulatta ENSMMUG00000022735
macaca_nemestrina ENSMNEG00000037326
chlorocebus_sabaeus ENSCSAG00000002477
rhinopithecus_bieti ENSRBIG00000030363
rhinopithecus_roxellana ENSRROG00000033700
rhinopithecus_bieti ENSRBIG00000030700
rhinopithecus_roxellana ENSRROG00000040778
colobus_angolensis_palliatus ENSCANG00000035642
piliocolobus_tephrosceles ENSPTEG00000024218
saimiri_boliviensis_boliviensis ENSSBOG00000033765
callithrix_jacchus ENSCJAG00000003637
cebus_capucinus ENSCCAG00000026490
aotus_nancymaae ENSANAG00000032698
carlito_syrichta ENSTSYG00000001716
tupaia_belangeri ENSTBEG00000003466
procavia_capensis ENSPCAG00000008633
loxodonta_africana ENSLAFG00000028074
dasypus_novemcinctus ENSDNOG00000040858
sorex_araneus ENSSARG00000006248
phascolarctos_cinereus ENSPCIG00000007371
notamacropus_eugenii ENSMEUG00000004666
sarcophilus_harrisii ENSSHAG00000003813
monodelphis_domestica ENSMODG00000013603
xenopus_tropicalis ENSXETG00000002863
xenopus_tropicalis ENSXETG00000033198
latimeria_chalumnae ENSLACG00000017007
cynoglossus_semilaevis ENSCSEG00000019505
cynoglossus_semilaevis ENSCSEG00000018461
scophthalmus_maximus ENSSMAG00000015932
seriola_lalandi_dorsalis ENSSLDG00000010554
seriola_dumerili ENSSDUG00000023276
labrus_bergylta ENSLBEG00000024845
gasterosteus_aculeatus ENSGACG00000007945
takifugu_rubripes ENSTRUG00000012031
tetraodon_nigroviridis ENSTNIG00000015191
mola_mola ENSMMOG00000001693
hippocampus_comes ENSHCOG00000018749
mastacembelus_armatus ENSMAMG00000012012
monopterus_albus ENSMALG00000019176
anabas_testudineus ENSATEG00000018045
fundulus_heteroclitus ENSFHEG00000002859
cyprinodon_variegatus ENSCVAG00000005848
xiphophorus_maculatus ENSXMAG00000013755
xiphophorus_couchianus ENSXCOG00000001893
poecilia_formosa ENSPFOG00000002906
poecilia_latipinna ENSPLAG00000010131
poecilia_mexicana ENSPMEG00000002814
poecilia_reticulata ENSPREG00000022036
poecilia_mexicana ENSPMEG00000022153
poecilia_latipinna ENSPLAG00000004472
gambusia_affinis ENSGAFG00000014264
kryptolebias_marmoratus ENSKMAG00000015661
oryzias_latipes ENSORLG00020014371
oryzias_latipes_asm223469v1 ENSORLG00015012713
oryzias_latipes ENSORLG00000006703
oryzias_melastigma ENSOMEG00000018875
pundamilia_nyererei ENSPNYG00000014360
haplochromis_burtoni ENSHBUG00000019120
astatotilapia_calliptera ENSACLG00000006295
maylandia_zebra ENSMZEG00005012604
oreochromis_niloticus ENSONIG00000020071
neolamprologus_brichardi ENSNBRG00000013957
amphilophus_citrinellus ENSACIG00000017587
amphiprion_ocellaris ENSAOCG00000022232
amphiprion_percula ENSAPEG00000009893
acanthochromis_polyacanthus ENSAPOG00000019868
stegastes_partitus ENSSPAG00000006159
periophthalmus_magnuspinnatus ENSPMGG00000005324
gadus_morhua ENSGMOG00000012808
esox_lucius ENSELUG00000004147
pygocentrus_nattereri ENSPNAG00000022095
astyanax_mexicanus ENSAMXG00000021232
ictalurus_punctatus ENSIPUG00000016345
danio_rerio ENSDARG00000076251
scleropages_formosus ENSSFOG00015021223
paramormyrops_kingsleyae ENSPKIG00000006099
lepisosteus_oculatus ENSLOCG00000017144
