pteropus_vampyrus ENSPVAG00000008697
myotis_lucifugus ENSMLUG00000010847
ursus_maritimus ENSUMAG00000009157
ursus_americanus ENSUAMG00000023024
ailuropoda_melanoleuca ENSAMEG00000011768
neovison_vison ENSNVIG00000023129
canis_lupus_dingo ENSCAFG00020021743
canis_lupus_familiaris ENSCAFG00000025346
vulpes_vulpes ENSVVUG00000027943
panthera_pardus ENSPPRG00000024240
panthera_tigris_altaica ENSPTIG00000018327
felis_catus ENSFCAG00000000290
sus_scrofa ENSSSCG00000028334
vicugna_pacos ENSVPAG00000011709
bos_taurus ENSBTAG00000000619
bos_mutus ENSBMUG00000009007
bison_bison_bison ENSBBBG00000000618
ovis_aries ENSOARG00000016946
capra_hircus ENSCHIG00000021223
equus_caballus ENSECAG00000038155
peromyscus_maniculatus_bairdii ENSPEMG00000030693
castor_canadensis ENSCCNG00000020902
dipodomys_ordii ENSDORG00000013178
mus_spicilegus ENSMSIG00000010044
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021216
mus_pahari MGP_PahariEiJ_G0020322
cricetulus_griseus_chok1gshd ENSCGRG00001011229
cricetulus_griseus_crigri ENSCGRG00000005939
cricetulus_griseus_crigri-picr ENSCGRG00015028625
nannospalax_galili ENSNGAG00000016635
jaculus_jaculus ENSJJAG00000005941
octodon_degus ENSODEG00000012118
cavia_porcellus ENSCPOG00000010390
heterocephalus_glaber_female ENSHGLG00000001080
heterocephalus_glaber_male ENSHGLG00100004597
fukomys_damarensis ENSFDAG00000000644
urocitellus_parryii ENSUPAG00010000251
marmota_marmota_marmota ENSMMMG00000001667
spermophilus_dauricus ENSSDAG00000022393
ictidomys_tridecemlineatus ENSSTOG00000031284
ochotona_princeps ENSOPRG00000008800
nomascus_leucogenys ENSNLEG00000029932
pongo_abelii ENSPPYG00000004551
pan_troglodytes ENSPTRG00000004983
pan_paniscus ENSPPAG00000033890
gorilla_gorilla ENSGGOG00000003134
homo_sapiens ENSG00000170484
cercocebus_atys ENSCATG00000040871
mandrillus_leucophaeus ENSMLEG00000024226
theropithecus_gelada ENSTGEG00000006498
papio_anubis ENSPANG00000003390
macaca_nemestrina ENSMNEG00000029960
macaca_fascicularis ENSMFAG00000031685
macaca_mulatta ENSMMUG00000014399
chlorocebus_sabaeus ENSCSAG00000005677
piliocolobus_tephrosceles ENSPTEG00000038206
colobus_angolensis_palliatus ENSCANG00000032008
rhinopithecus_bieti ENSRBIG00000024861
rhinopithecus_roxellana ENSRROG00000033565
saimiri_boliviensis_boliviensis ENSSBOG00000021681
cebus_capucinus ENSCCAG00000020575
callithrix_jacchus ENSCJAG00000018102
aotus_nancymaae ENSANAG00000034592
carlito_syrichta ENSTSYG00000001326
microcebus_murinus ENSMICG00000002204
prolemur_simus ENSPSMG00000004031
propithecus_coquereli ENSPCOG00000020755
otolemur_garnettii ENSOGAG00000011705
tupaia_belangeri ENSTBEG00000004844
choloepus_hoffmanni ENSCHOG00000000491
loxodonta_africana ENSLAFG00000000194
procavia_capensis ENSPCAG00000001582
phascolarctos_cinereus ENSPCIG00000028415
ornithorhynchus_anatinus ENSOANG00000012598
