apteryx_haastii ENSAHAG00000001056
apteryx_owenii ENSAOWG00000004697
nothoprocta_perdicaria ENSNPEG00000015368
nothoprocta_perdicaria ENSNPEG00000015370
coturnix_japonica ENSCJPG00005008016
anser_brachyrhynchus ENSABRG00000010202
manacus_vitellinus ENSMVIG00005006473
lepidothrix_coronata ENSLCOG00000012069
zonotrichia_albicollis ENSZALG00000002725
apteryx_rowi ENSARWG00000012197
dromaius_novaehollandiae ENSDNVG00000016551
manacus_vitellinus ENSMVIG00005007732
manacus_vitellinus ENSMVIG00005019462
chelonoidis_abingdonii ENSCABG00000004217
gopherus_agassizii ENSGAGG00000017855
gopherus_agassizii ENSGAGG00000018825
chrysemys_picta_bellii ENSCPBG00000015122
chrysemys_picta_bellii ENSCPBG00000015105
chelonoidis_abingdonii ENSCABG00000004221
notechis_scutatus ENSNSUG00000005610
phascolarctos_cinereus ENSPCIG00000035210
