petromyzon_marinus ENSPMAG00000008705
eptatretus_burgeri ENSEBUG00000015815
pogona_vitticeps ENSPVIG00000011672
anolis_carolinensis ENSACAG00000002351
notechis_scutatus ENSNSUG00000007052
salvator_merianae ENSSMRG00000021678
sphenodon_punctatus ENSSPUG00000012197
coturnix_japonica ENSCJPG00005019619
gallus_gallus ENSGALG00000007609
meleagris_gallopavo ENSMGAG00000009856
numida_meleagris ENSNMEG00000013588
anser_brachyrhynchus ENSABRG00000007950
anas_platyrhynchos_platyrhynchos ENSAPLG00000014166
calidris_pygmaea ENSCPGG00000009330
calidris_pugnax ENSCPUG00000009893
melopsittacus_undulatus ENSMUNG00000008235
taeniopygia_guttata ENSTGUG00000009730
lonchura_striata_domestica ENSLSDG00000005422
junco_hyemalis ENSJHYG00000000977
zonotrichia_albicollis ENSZALG00000006824
ficedula_albicollis ENSFALG00000008462
serinus_canaria ENSSCAG00000016588
parus_major ENSPMJG00000004396
cyanistes_caeruleus ENSCCEG00000022332
manacus_vitellinus ENSMVIG00005018449
lepidothrix_coronata ENSLCOG00000016498
apteryx_owenii ENSAOWG00000005368
apteryx_rowi ENSARWG00000000877
apteryx_haastii ENSAHAG00000015484
dromaius_novaehollandiae ENSDNVG00000014919
nothoprocta_perdicaria ENSNPEG00000009034
crocodylus_porosus ENSCPRG00005013266
gopherus_agassizii ENSGAGG00000019556
chelonoidis_abingdonii ENSCABG00000015943
chrysemys_picta_bellii ENSCPBG00000011924
pelodiscus_sinensis ENSPSIG00000015653
phascolarctos_cinereus ENSPCIG00000002095
notamacropus_eugenii ENSMEUG00000011712
sarcophilus_harrisii ENSSHAG00000018406
monodelphis_domestica ENSMODG00000004364
castor_canadensis ENSCCNG00000020611
dipodomys_ordii ENSDORG00000012582
cavia_aperea ENSCAPG00000015906
cavia_porcellus ENSCPOG00000021474
chinchilla_lanigera ENSCLAG00000002574
octodon_degus ENSODEG00000016291
heterocephalus_glaber_female ENSHGLG00000010361
heterocephalus_glaber_male ENSHGLG00100013269
fukomys_damarensis ENSFDAG00000008392
mus_spicilegus ENSMSIG00000015456
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023876
mus_musculus ENSMUSG00000025154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022955
mus_pahari MGP_PahariEiJ_G0014445
rattus_norvegicus ENSRNOG00000048166
meriones_unguiculatus ENSMUGG00000011622
microtus_ochrogaster ENSMOCG00000011553
peromyscus_maniculatus_bairdii ENSPEMG00000014758
cricetulus_griseus_crigri-picr ENSCGRG00015024936
cricetulus_griseus_chok1gshd ENSCGRG00001008072
cricetulus_griseus_crigri ENSCGRG00000012294
mesocricetus_auratus ENSMAUG00000020627
nannospalax_galili ENSNGAG00000022828
jaculus_jaculus ENSJJAG00000012736
spermophilus_dauricus ENSSDAG00000023126
urocitellus_parryii ENSUPAG00010014329
ictidomys_tridecemlineatus ENSSTOG00000019537
marmota_marmota_marmota ENSMMMG00000021533
oryctolagus_cuniculus ENSOCUG00000021497
ochotona_princeps ENSOPRG00000019004
microcebus_murinus ENSMICG00000028625
propithecus_coquereli ENSPCOG00000015366
prolemur_simus ENSPSMG00000007657
otolemur_garnettii ENSOGAG00000029038
homo_sapiens ENSG00000269891
homo_sapiens ENSG00000213390
pan_paniscus ENSPPAG00000027208
pan_troglodytes ENSPTRG00000047078
gorilla_gorilla ENSGGOG00000006319
pongo_abelii ENSPPYG00000002526
nomascus_leucogenys ENSNLEG00000013723
macaca_mulatta ENSMMUG00000047189
macaca_fascicularis ENSMFAG00000002183
papio_anubis ENSPANG00000021365
macaca_nemestrina ENSMNEG00000042296
mandrillus_leucophaeus ENSMLEG00000037965
cercocebus_atys ENSCATG00000039747
theropithecus_gelada ENSTGEG00000014893
chlorocebus_sabaeus ENSCSAG00000005881
rhinopithecus_roxellana ENSRROG00000033746
rhinopithecus_bieti ENSRBIG00000036845
colobus_angolensis_palliatus ENSCANG00000035860
piliocolobus_tephrosceles ENSPTEG00000032057
saimiri_boliviensis_boliviensis ENSSBOG00000020541
callithrix_jacchus ENSCJAG00000016514
cebus_capucinus ENSCCAG00000025323
aotus_nancymaae ENSANAG00000003403
vicugna_pacos ENSVPAG00000012527
sus_scrofa ENSSSCG00000037185
tursiops_truncatus ENSTTRG00000009873
bos_taurus ENSBTAG00000040427
bos_mutus ENSBMUG00000007431
bison_bison_bison ENSBBBG00000021596
ovis_aries ENSOARG00000009482
capra_hircus ENSCHIG00000009996
equus_asinus_asinus ENSEASG00005008703
equus_caballus ENSECAG00000011823
pteropus_vampyrus ENSPVAG00000003367
myotis_lucifugus ENSMLUG00000023489
ursus_maritimus ENSUMAG00000021549
ursus_americanus ENSUAMG00000027876
ailuropoda_melanoleuca ENSAMEG00000000146
mustela_putorius_furo ENSMPUG00000017048
neovison_vison ENSNVIG00000020620
canis_lupus_familiaris ENSCAFG00000009016
canis_lupus_dingo ENSCAFG00020008788
vulpes_vulpes ENSVVUG00000023153
panthera_pardus ENSPPRG00000003021
panthera_tigris_altaica ENSPTIG00000020172
felis_catus ENSFCAG00000022779
dasypus_novemcinctus ENSDNOG00000034625
choloepus_hoffmanni ENSCHOG00000009941
loxodonta_africana ENSLAFG00000020968
procavia_capensis ENSPCAG00000007459
carlito_syrichta ENSTSYG00000006447
ornithorhynchus_anatinus ENSOANG00000006559
xenopus_tropicalis ENSXETG00000003417
latimeria_chalumnae ENSLACG00000000285
oryzias_latipes ENSORLG00020020822
oryzias_latipes ENSORLG00000000062
oryzias_latipes_asm223469v1 ENSORLG00015021389
oryzias_melastigma ENSOMEG00000011381
scophthalmus_maximus ENSSMAG00000021108
gasterosteus_aculeatus ENSGACG00000000258
takifugu_rubripes ENSTRUG00000007617
tetraodon_nigroviridis ENSTNIG00000003630
hippocampus_comes ENSHCOG00000009054
monopterus_albus ENSMALG00000008331
mastacembelus_armatus ENSMAMG00000003158
anabas_testudineus ENSATEG00000021938
seriola_dumerili ENSSDUG00000013857
seriola_lalandi_dorsalis ENSSLDG00000021404
maylandia_zebra ENSMZEG00005005457
astatotilapia_calliptera ENSACLG00000011516
haplochromis_burtoni ENSHBUG00000016400
pundamilia_nyererei ENSPNYG00000001117
oreochromis_niloticus ENSONIG00000000199
neolamprologus_brichardi ENSNBRG00000005483
amphilophus_citrinellus ENSACIG00000015269
kryptolebias_marmoratus ENSKMAG00000012374
amphiprion_ocellaris ENSAOCG00000003939
amphiprion_percula ENSAPEG00000010451
acanthochromis_polyacanthus ENSAPOG00000020681
labrus_bergylta ENSLBEG00000000329
mola_mola ENSMMOG00000017904
cynoglossus_semilaevis ENSCSEG00000020513
fundulus_heteroclitus ENSFHEG00000002810
cyprinodon_variegatus ENSCVAG00000019314
poecilia_formosa ENSPFOG00000010443
poecilia_latipinna ENSPLAG00000023754
poecilia_mexicana ENSPMEG00000021534
poecilia_reticulata ENSPREG00000021370
gambusia_affinis ENSGAFG00000005033
xiphophorus_maculatus ENSXMAG00000014472
periophthalmus_magnuspinnatus ENSPMGG00000017543
gadus_morhua ENSGMOG00000000581
esox_lucius ENSELUG00000019458
danio_rerio ENSDARG00000083189
scleropages_formosus ENSSFOG00015005054
paramormyrops_kingsleyae ENSPKIG00000014888
poecilia_formosa ENSPFOG00000013841
poecilia_latipinna ENSPLAG00000006706
poecilia_mexicana ENSPMEG00000016641
xiphophorus_maculatus ENSXMAG00000013379
gambusia_affinis ENSGAFG00000009244
poecilia_reticulata ENSPREG00000020307
xiphophorus_couchianus ENSXCOG00000012211
cyprinodon_variegatus ENSCVAG00000002758
fundulus_heteroclitus ENSFHEG00000003120
kryptolebias_marmoratus ENSKMAG00000021113
oryzias_latipes_asm223469v1 ENSORLG00015007724
oryzias_latipes ENSORLG00020002959
oryzias_latipes ENSORLG00000007936
oryzias_melastigma ENSOMEG00000003047
cynoglossus_semilaevis ENSCSEG00000008364
monopterus_albus ENSMALG00000017208
mastacembelus_armatus ENSMAMG00000001865
anabas_testudineus ENSATEG00000000347
mola_mola ENSMMOG00000010612
labrus_bergylta ENSLBEG00000016970
gasterosteus_aculeatus ENSGACG00000007432
amphiprion_ocellaris ENSAOCG00000005115
amphiprion_percula ENSAPEG00000014919
acanthochromis_polyacanthus ENSAPOG00000020600
stegastes_partitus ENSSPAG00000003614
maylandia_zebra ENSMZEG00005000419
haplochromis_burtoni ENSHBUG00000002367
pundamilia_nyererei ENSPNYG00000008747
astatotilapia_calliptera ENSACLG00000009372
oreochromis_niloticus ENSONIG00000018324
neolamprologus_brichardi ENSNBRG00000000059
amphilophus_citrinellus ENSACIG00000022216
seriola_dumerili ENSSDUG00000022644
seriola_lalandi_dorsalis ENSSLDG00000001776
scophthalmus_maximus ENSSMAG00000003538
takifugu_rubripes ENSTRUG00000009178
tetraodon_nigroviridis ENSTNIG00000016511
hippocampus_comes ENSHCOG00000018882
periophthalmus_magnuspinnatus ENSPMGG00000020351
gadus_morhua ENSGMOG00000018205
esox_lucius ENSELUG00000021067
pygocentrus_nattereri ENSPNAG00000019379
astyanax_mexicanus ENSAMXG00000035372
ictalurus_punctatus ENSIPUG00000008214
stegastes_partitus ENSSPAG00000009769
lepisosteus_oculatus ENSLOCG00000012802
drosophila_melanogaster FBgn0034249
