chelonoidis_abingdonii ENSCABG00000011975
gopherus_agassizii ENSGAGG00000010055
chrysemys_picta_bellii ENSCPBG00000009488
pelodiscus_sinensis ENSPSIG00000007263
crocodylus_porosus ENSCPRG00005012368
calidris_pygmaea ENSCPGG00000015447
calidris_pugnax ENSCPUG00000004515
parus_major ENSPMJG00000006951
zonotrichia_albicollis ENSZALG00000004200
meleagris_gallopavo ENSMGAG00000006595
melopsittacus_undulatus ENSMUNG00000009420
apteryx_haastii ENSAHAG00000007375
apteryx_owenii ENSAOWG00000013227
apteryx_rowi ENSARWG00000007313
dromaius_novaehollandiae ENSDNVG00000017327
anas_platyrhynchos_platyrhynchos ENSAPLG00000026880
numida_meleagris ENSNMEG00000004186
gallus_gallus ENSGALG00000052867
coturnix_japonica ENSCJPG00005013138
anser_brachyrhynchus ENSABRG00000022050
lonchura_striata_domestica ENSLSDG00000003906
serinus_canaria ENSSCAG00000009582
cyanistes_caeruleus ENSCCEG00000019103
nothoprocta_perdicaria ENSNPEG00000005218
ficedula_albicollis ENSFALG00000012169
notechis_scutatus ENSNSUG00000012633
pogona_vitticeps ENSPVIG00000014608
salvator_merianae ENSSMRG00000010360
anolis_carolinensis ENSACAG00000008481
sphenodon_punctatus ENSSPUG00000009187
castor_canadensis ENSCCNG00000018260
dipodomys_ordii ENSDORG00000014536
cricetulus_griseus_crigri-picr ENSCGRG00015019051
cricetulus_griseus_chok1gshd ENSCGRG00001017640
cricetulus_griseus_crigri ENSCGRG00000013667
mesocricetus_auratus ENSMAUG00000017898
peromyscus_maniculatus_bairdii ENSPEMG00000008224
microtus_ochrogaster ENSMOCG00000013395
mus_musculus ENSMUSG00000024842
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023405
mus_spicilegus ENSMSIG00000006571
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022491
mus_pahari MGP_PahariEiJ_G0013987
rattus_norvegicus ENSRNOG00000022044
meriones_unguiculatus ENSMUGG00000013435
nannospalax_galili ENSNGAG00000015044
jaculus_jaculus ENSJJAG00000011101
octodon_degus ENSODEG00000017561
chinchilla_lanigera ENSCLAG00000016497
cavia_porcellus ENSCPOG00000038418
cavia_aperea ENSCAPG00000015398
heterocephalus_glaber_female ENSHGLG00000012191
heterocephalus_glaber_male ENSHGLG00100010428
fukomys_damarensis ENSFDAG00000009433
ictidomys_tridecemlineatus ENSSTOG00000019909
spermophilus_dauricus ENSSDAG00000003949
urocitellus_parryii ENSUPAG00010007974
marmota_marmota_marmota ENSMMMG00000021985
ochotona_princeps ENSOPRG00000001087
pan_troglodytes ENSPTRG00000050164
pan_paniscus ENSPPAG00000031081
homo_sapiens ENSG00000175544
gorilla_gorilla ENSGGOG00000010025
pongo_abelii ENSPPYG00000002990
nomascus_leucogenys ENSNLEG00000006425
piliocolobus_tephrosceles ENSPTEG00000032306
colobus_angolensis_palliatus ENSCANG00000028023
rhinopithecus_bieti ENSRBIG00000042584
rhinopithecus_roxellana ENSRROG00000039803
mandrillus_leucophaeus ENSMLEG00000030918
cercocebus_atys ENSCATG00000038209
theropithecus_gelada ENSTGEG00000003934
macaca_nemestrina ENSMNEG00000032138
macaca_mulatta ENSMMUG00000005491
macaca_fascicularis ENSMFAG00000038440
papio_anubis ENSPANG00000011704
chlorocebus_sabaeus ENSCSAG00000008624
callithrix_jacchus ENSCJAG00000000939
saimiri_boliviensis_boliviensis ENSSBOG00000022028
cebus_capucinus ENSCCAG00000027469
aotus_nancymaae ENSANAG00000024753
carlito_syrichta ENSTSYG00000030022
prolemur_simus ENSPSMG00000017519
propithecus_coquereli ENSPCOG00000018937
microcebus_murinus ENSMICG00000004133
otolemur_garnettii ENSOGAG00000010618
tupaia_belangeri ENSTBEG00000005024
ursus_maritimus ENSUMAG00000012943
ursus_americanus ENSUAMG00000005819
ailuropoda_melanoleuca ENSAMEG00000000919
mustela_putorius_furo ENSMPUG00000003919
neovison_vison ENSNVIG00000013152
canis_lupus_familiaris ENSCAFG00000011547
canis_lupus_dingo ENSCAFG00020001570
vulpes_vulpes ENSVVUG00000010355
panthera_pardus ENSPPRG00000009084
panthera_tigris_altaica ENSPTIG00000012944
felis_catus ENSFCAG00000003398
erinaceus_europaeus ENSEEUG00000015754
myotis_lucifugus ENSMLUG00000005139
pteropus_vampyrus ENSPVAG00000008576
bos_mutus ENSBMUG00000021589
bos_taurus ENSBTAG00000004785
bison_bison_bison ENSBBBG00000011461
capra_hircus ENSCHIG00000012267
ovis_aries ENSOARG00000012179
tursiops_truncatus ENSTTRG00000013261
sus_scrofa ENSSSCG00000012906
equus_asinus_asinus ENSEASG00005005930
equus_caballus ENSECAG00000016408
loxodonta_africana ENSLAFG00000003585
procavia_capensis ENSPCAG00000008736
dasypus_novemcinctus ENSDNOG00000046240
choloepus_hoffmanni ENSCHOG00000004296
monodelphis_domestica ENSMODG00000007485
phascolarctos_cinereus ENSPCIG00000033689
ornithorhynchus_anatinus ENSOANG00000019807
xenopus_tropicalis ENSXETG00000017432
latimeria_chalumnae ENSLACG00000004697
esox_lucius ENSELUG00000009765
mastacembelus_armatus ENSMAMG00000007775
danio_rerio ENSDARG00000105631
lepisosteus_oculatus ENSLOCG00000006871
