chelonoidis_abingdonii ENSCABG00000001816
gopherus_agassizii ENSGAGG00000025489
chrysemys_picta_bellii ENSCPBG00000006818
crocodylus_porosus ENSCPRG00005016016
anolis_carolinensis ENSACAG00000013575
pogona_vitticeps ENSPVIG00000020947
salvator_merianae ENSSMRG00000021732
ursus_maritimus ENSUMAG00000002694
ursus_americanus ENSUAMG00000007453
ailuropoda_melanoleuca ENSAMEG00000013807
mustela_putorius_furo ENSMPUG00000002382
neovison_vison ENSNVIG00000014153
canis_lupus_familiaris ENSCAFG00000003555
canis_lupus_dingo ENSCAFG00020023817
vulpes_vulpes ENSVVUG00000021336
panthera_pardus ENSPPRG00000010063
panthera_tigris_altaica ENSPTIG00000006061
felis_catus ENSFCAG00000004426
equus_caballus ENSECAG00000023945
pteropus_vampyrus ENSPVAG00000010972
myotis_lucifugus ENSMLUG00000007644
tursiops_truncatus ENSTTRG00000005542
sus_scrofa ENSSSCG00000003191
bos_mutus ENSBMUG00000004483
bos_taurus ENSBTAG00000019179
bison_bison_bison ENSBBBG00000010082
capra_hircus ENSCHIG00000018371
ovis_aries ENSOARG00000013455
sorex_araneus ENSSARG00000006350
homo_sapiens ENSG00000126467
gorilla_gorilla ENSGGOG00000010134
pan_paniscus ENSPPAG00000003064
pan_troglodytes ENSPTRG00000011314
pongo_abelii ENSPPYG00000010538
nomascus_leucogenys ENSNLEG00000005330
macaca_fascicularis ENSMFAG00000046167
macaca_mulatta ENSMMUG00000019328
macaca_nemestrina ENSMNEG00000034415
cercocebus_atys ENSCATG00000042464
mandrillus_leucophaeus ENSMLEG00000001267
papio_anubis ENSPANG00000012509
theropithecus_gelada ENSTGEG00000026804
chlorocebus_sabaeus ENSCSAG00000002454
rhinopithecus_bieti ENSRBIG00000043641
rhinopithecus_roxellana ENSRROG00000036981
colobus_angolensis_palliatus ENSCANG00000034155
saimiri_boliviensis_boliviensis ENSSBOG00000034066
cebus_capucinus ENSCCAG00000028606
callithrix_jacchus ENSCJAG00000003802
aotus_nancymaae ENSANAG00000020537
carlito_syrichta ENSTSYG00000026967
prolemur_simus ENSPSMG00000022602
propithecus_coquereli ENSPCOG00000004463
microcebus_murinus ENSMICG00000013406
otolemur_garnettii ENSOGAG00000009741
ictidomys_tridecemlineatus ENSSTOG00000009763
urocitellus_parryii ENSUPAG00010014030
spermophilus_dauricus ENSSDAG00000002313
marmota_marmota_marmota ENSMMMG00000008591
heterocephalus_glaber_female ENSHGLG00000005186
heterocephalus_glaber_male ENSHGLG00100015092
fukomys_damarensis ENSFDAG00000007769
chinchilla_lanigera ENSCLAG00000006760
octodon_degus ENSODEG00000017089
cavia_aperea ENSCAPG00000010829
cavia_porcellus ENSCPOG00000005997
castor_canadensis ENSCCNG00000029597
dipodomys_ordii ENSDORG00000014926
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030782
mus_spicilegus ENSMSIG00000020920
mus_musculus ENSMUSG00000059891
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029684
mus_pahari MGP_PahariEiJ_G0012909
rattus_norvegicus ENSRNOG00000020443
meriones_unguiculatus ENSMUGG00000006301
meriones_unguiculatus ENSMUGG00000010631
peromyscus_maniculatus_bairdii ENSPEMG00000012885
microtus_ochrogaster ENSMOCG00000012880
cricetulus_griseus_crigri-picr ENSCGRG00015018921
cricetulus_griseus_chok1gshd ENSCGRG00001022440
cricetulus_griseus_crigri-picr ENSCGRG00015018885
cricetulus_griseus_crigri ENSCGRG00000011311
mesocricetus_auratus ENSMAUG00000001231
nannospalax_galili ENSNGAG00000007904
jaculus_jaculus ENSJJAG00000004998
ochotona_princeps ENSOPRG00000010245
oryctolagus_cuniculus ENSOCUG00000009150
loxodonta_africana ENSLAFG00000016910
procavia_capensis ENSPCAG00000011014
echinops_telfairi ENSETEG00000018496
choloepus_hoffmanni ENSCHOG00000003096
dasypus_novemcinctus ENSDNOG00000008872
notamacropus_eugenii ENSMEUG00000002053
phascolarctos_cinereus ENSPCIG00000007950
monodelphis_domestica ENSMODG00000013440
latimeria_chalumnae ENSLACG00000013258
