gopherus_agassizii ENSGAGG00000009976
chelonoidis_abingdonii ENSCABG00000002658
chrysemys_picta_bellii ENSCPBG00000011707
pelodiscus_sinensis ENSPSIG00000009180
calidris_pugnax ENSCPUG00000013318
calidris_pygmaea ENSCPGG00000018540
melopsittacus_undulatus ENSMUNG00000009550
lepidothrix_coronata ENSLCOG00000008685
manacus_vitellinus ENSMVIG00005005351
gallus_gallus ENSGALG00000035824
meleagris_gallopavo ENSMGAG00000002418
coturnix_japonica ENSCJPG00005000274
numida_meleagris ENSNMEG00000000049
anas_platyrhynchos_platyrhynchos ENSAPLG00000019298
anas_platyrhynchos_platyrhynchos ENSAPLG00000020610
anser_brachyrhynchus ENSABRG00000000320
apteryx_owenii ENSAOWG00000005276
apteryx_haastii ENSAHAG00000015278
dromaius_novaehollandiae ENSDNVG00000006178
nothoprocta_perdicaria ENSNPEG00000015760
junco_hyemalis ENSJHYG00000017111
parus_major ENSPMJG00000004609
ficedula_albicollis ENSFALG00000001602
myotis_lucifugus ENSMLUG00000010745
pteropus_vampyrus ENSPVAG00000002245
equus_caballus ENSECAG00000020104
equus_asinus_asinus ENSEASG00005020551
capra_hircus ENSCHIG00000013679
ovis_aries ENSOARG00000019992
bos_taurus ENSBTAG00000016053
bos_mutus ENSBMUG00000016802
tursiops_truncatus ENSTTRG00000013999
sus_scrofa ENSSSCG00000032428
ursus_americanus ENSUAMG00000001994
ursus_maritimus ENSUMAG00000017159
ailuropoda_melanoleuca ENSAMEG00000003106
neovison_vison ENSNVIG00000006114
mustela_putorius_furo ENSMPUG00000001949
canis_lupus_dingo ENSCAFG00020007348
canis_lupus_familiaris ENSCAFG00000000566
vulpes_vulpes ENSVVUG00000025698
panthera_pardus ENSPPRG00000017007
panthera_tigris_altaica ENSPTIG00000007938
felis_catus ENSFCAG00000010597
erinaceus_europaeus ENSEEUG00000010650
sorex_araneus ENSSARG00000007090
castor_canadensis ENSCCNG00000009628
dipodomys_ordii ENSDORG00000015460
mus_spicilegus ENSMSIG00000022691
mus_musculus ENSMUSG00000022620
mus_pahari MGP_PahariEiJ_G0020178
rattus_norvegicus ENSRNOG00000012953
meriones_unguiculatus ENSMUGG00000013799
cricetulus_griseus_chok1gshd ENSCGRG00001021147
cricetulus_griseus_crigri ENSCGRG00000006931
cricetulus_griseus_crigri-picr ENSCGRG00015023773
mesocricetus_auratus ENSMAUG00000004167
microtus_ochrogaster ENSMOCG00000015278
peromyscus_maniculatus_bairdii ENSPEMG00000022901
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021070
nannospalax_galili ENSNGAG00000013935
jaculus_jaculus ENSJJAG00000008805
chinchilla_lanigera ENSCLAG00000017290
octodon_degus ENSODEG00000015742
cavia_porcellus ENSCPOG00000007416
cavia_aperea ENSCAPG00000012304
heterocephalus_glaber_male ENSHGLG00100017161
heterocephalus_glaber_female ENSHGLG00000012141
fukomys_damarensis ENSFDAG00000005024
spermophilus_dauricus ENSSDAG00000001400
marmota_marmota_marmota ENSMMMG00000005119
urocitellus_parryii ENSUPAG00010023844
ictidomys_tridecemlineatus ENSSTOG00000024727
oryctolagus_cuniculus ENSOCUG00000008355
ochotona_princeps ENSOPRG00000002264
tupaia_belangeri ENSTBEG00000000895
piliocolobus_tephrosceles ENSPTEG00000010077
colobus_angolensis_palliatus ENSCANG00000029662
rhinopithecus_bieti ENSRBIG00000037633
