petromyzon_marinus ENSPMAG00000007976
eptatretus_burgeri ENSEBUG00000006067
poecilia_formosa ENSPFOG00000012620
poecilia_mexicana ENSPMEG00000024383
poecilia_latipinna ENSPLAG00000012020
poecilia_reticulata ENSPREG00000007076
xiphophorus_maculatus ENSXMAG00000009473
xiphophorus_couchianus ENSXCOG00000008952
gambusia_affinis ENSGAFG00000003929
fundulus_heteroclitus ENSFHEG00000009574
cyprinodon_variegatus ENSCVAG00000021670
kryptolebias_marmoratus ENSKMAG00000007263
oryzias_latipes ENSORLG00000006316
oryzias_latipes ENSORLG00020009489
oryzias_latipes_asm223469v1 ENSORLG00015004112
oryzias_melastigma ENSOMEG00000008130
gasterosteus_aculeatus ENSGACG00000018273
cynoglossus_semilaevis ENSCSEG00000014290
seriola_dumerili ENSSDUG00000007400
scophthalmus_maximus ENSSMAG00000006373
takifugu_rubripes ENSTRUG00000019900
seriola_lalandi_dorsalis ENSSLDG00000009182
labrus_bergylta ENSLBEG00000011861
mastacembelus_armatus ENSMAMG00000009570
monopterus_albus ENSMALG00000007834
anabas_testudineus ENSATEG00000004679
amphiprion_percula ENSAPEG00000014401
amphiprion_ocellaris ENSAOCG00000022718
acanthochromis_polyacanthus ENSAPOG00000007484
stegastes_partitus ENSSPAG00000009912
astatotilapia_calliptera ENSACLG00000004896
pundamilia_nyererei ENSPNYG00000000238
maylandia_zebra ENSMZEG00005010496
haplochromis_burtoni ENSHBUG00000001642
xiphophorus_couchianus ENSXCOG00000008948
periophthalmus_magnuspinnatus ENSPMGG00000012692
neolamprologus_brichardi ENSNBRG00000013735
oreochromis_niloticus ENSONIG00000017846
amphilophus_citrinellus ENSACIG00000007421
tetraodon_nigroviridis ENSTNIG00000008969
takifugu_rubripes ENSTRUG00000009559
mola_mola ENSMMOG00000004566
labrus_bergylta ENSLBEG00000011839
seriola_lalandi_dorsalis ENSSLDG00000009201
scophthalmus_maximus ENSSMAG00000006384
neolamprologus_brichardi ENSNBRG00000013750
hippocampus_comes ENSHCOG00000003016
periophthalmus_magnuspinnatus ENSPMGG00000012689
gadus_morhua ENSGMOG00000006173
esox_lucius ENSELUG00000004547
pygocentrus_nattereri ENSPNAG00000018441
astyanax_mexicanus ENSAMXG00000014461
ictalurus_punctatus ENSIPUG00000016652
danio_rerio ENSDARG00000105243
danio_rerio ENSDARG00000099455
scleropages_formosus ENSSFOG00015010641
scleropages_formosus ENSSFOG00015004499
paramormyrops_kingsleyae ENSPKIG00000014362
lepisosteus_oculatus ENSLOCG00000014832
chelonoidis_abingdonii ENSCABG00000005825
gopherus_agassizii ENSGAGG00000025371
chrysemys_picta_bellii ENSCPBG00000016577
pelodiscus_sinensis ENSPSIG00000002730
crocodylus_porosus ENSCPRG00005000298
nothoprocta_perdicaria ENSNPEG00000001758
nothoprocta_perdicaria ENSNPEG00000001760
anas_platyrhynchos_platyrhynchos ENSAPLG00000003836
anser_brachyrhynchus ENSABRG00000020308
meleagris_gallopavo ENSMGAG00000009002
coturnix_japonica ENSCJPG00005011185
gallus_gallus ENSGALG00000005425
numida_meleagris ENSNMEG00000011505
calidris_pygmaea ENSCPGG00000009620
calidris_pugnax ENSCPUG00000014738
taeniopygia_guttata ENSTGUG00000006944
lonchura_striata_domestica ENSLSDG00000007336
serinus_canaria ENSSCAG00000016924
ficedula_albicollis ENSFALG00000011699
junco_hyemalis ENSJHYG00000004941
zonotrichia_albicollis ENSZALG00000002116
parus_major ENSPMJG00000011483
cyanistes_caeruleus ENSCCEG00000021324
manacus_vitellinus ENSMVIG00005003175
lepidothrix_coronata ENSLCOG00000014703
melopsittacus_undulatus ENSMUNG00000013185
apteryx_rowi ENSARWG00000013780
apteryx_owenii ENSAOWG00000015750
apteryx_haastii ENSAHAG00000016140
