takifugu_rubripes ENSTRUG00000001288
tetraodon_nigroviridis ENSTNIG00000009009
gasterosteus_aculeatus ENSGACG00000018143
labrus_bergylta ENSLBEG00000004925
cynoglossus_semilaevis ENSCSEG00000015534
hippocampus_comes ENSHCOG00000003125
poecilia_formosa ENSPFOG00000009035
poecilia_mexicana ENSPMEG00000024367
poecilia_latipinna ENSPLAG00000005346
poecilia_reticulata ENSPREG00000004343
xiphophorus_maculatus ENSXMAG00000009006
xiphophorus_couchianus ENSXCOG00000004206
gambusia_affinis ENSGAFG00000007978
cyprinodon_variegatus ENSCVAG00000019312
fundulus_heteroclitus ENSFHEG00000012796
kryptolebias_marmoratus ENSKMAG00000005601
oryzias_latipes ENSORLG00020011681
oryzias_latipes ENSORLG00000005474
oryzias_latipes_asm223469v1 ENSORLG00015001987
oryzias_melastigma ENSOMEG00000006201
maylandia_zebra ENSMZEG00005012275
astatotilapia_calliptera ENSACLG00000007353
haplochromis_burtoni ENSHBUG00000002304
pundamilia_nyererei ENSPNYG00000000290
oreochromis_niloticus ENSONIG00000012958
neolamprologus_brichardi ENSNBRG00000012222
seriola_dumerili ENSSDUG00000005122
seriola_lalandi_dorsalis ENSSLDG00000014374
scophthalmus_maximus ENSSMAG00000004256
anabas_testudineus ENSATEG00000006371
mastacembelus_armatus ENSMAMG00000008378
monopterus_albus ENSMALG00000004224
amphiprion_ocellaris ENSAOCG00000011931
amphiprion_percula ENSAPEG00000018084
acanthochromis_polyacanthus ENSAPOG00000011637
stegastes_partitus ENSSPAG00000014094
mola_mola ENSMMOG00000004200
periophthalmus_magnuspinnatus ENSPMGG00000015691
gadus_morhua ENSGMOG00000016193
esox_lucius ENSELUG00000022594
pygocentrus_nattereri ENSPNAG00000029444
astyanax_mexicanus ENSAMXG00000035234
ictalurus_punctatus ENSIPUG00000017941
danio_rerio ENSDARG00000059944
paramormyrops_kingsleyae ENSPKIG00000009423
scleropages_formosus ENSSFOG00015015908
lepisosteus_oculatus ENSLOCG00000009423
pogona_vitticeps ENSPVIG00000013169
anolis_carolinensis ENSACAG00000003238
notechis_scutatus ENSNSUG00000010420
notechis_scutatus ENSNSUG00000002626
salvator_merianae ENSSMRG00000004274
sphenodon_punctatus ENSSPUG00000000697
calidris_pygmaea ENSCPGG00000003742
calidris_pugnax ENSCPUG00000007745
melopsittacus_undulatus ENSMUNG00000011973
manacus_vitellinus ENSMVIG00005017564
lepidothrix_coronata ENSLCOG00000011091
taeniopygia_guttata ENSTGUG00000000195
lonchura_striata_domestica ENSLSDG00000004328
serinus_canaria ENSSCAG00000001626
junco_hyemalis ENSJHYG00000006957
zonotrichia_albicollis ENSZALG00000014026
cyanistes_caeruleus ENSCCEG00000019148
parus_major ENSPMJG00000006311
ficedula_albicollis ENSFALG00000008905
taeniopygia_guttata ENSTGUG00000015358
anser_brachyrhynchus ENSABRG00000001592
anas_platyrhynchos_platyrhynchos ENSAPLG00000008595
gallus_gallus ENSGALG00000027232
meleagris_gallopavo ENSMGAG00000002923
coturnix_japonica ENSCJPG00005008771
numida_meleagris ENSNMEG00000017902
apteryx_haastii ENSAHAG00000002792
apteryx_owenii ENSAOWG00000004842
apteryx_rowi ENSARWG00000001440
dromaius_novaehollandiae ENSDNVG00000002943
nothoprocta_perdicaria ENSNPEG00000002988
crocodylus_porosus ENSCPRG00005007055
gopherus_agassizii ENSGAGG00000008264
chelonoidis_abingdonii ENSCABG00000012257
chrysemys_picta_bellii ENSCPBG00000008038
pelodiscus_sinensis ENSPSIG00000011368
notamacropus_eugenii ENSMEUG00000014760
phascolarctos_cinereus ENSPCIG00000018218
sarcophilus_harrisii ENSSHAG00000009574
monodelphis_domestica ENSMODG00000007978
chinchilla_lanigera ENSCLAG00000015504
octodon_degus ENSODEG00000010469
cavia_porcellus ENSCPOG00000002753
cavia_aperea ENSCAPG00000012446
heterocephalus_glaber_male ENSHGLG00100008644
heterocephalus_glaber_female ENSHGLG00000006494
fukomys_damarensis ENSFDAG00000007241
carlito_syrichta ENSTSYG00000032420
ictidomys_tridecemlineatus ENSSTOG00000005319
spermophilus_dauricus ENSSDAG00000023927
urocitellus_parryii ENSUPAG00010005819
marmota_marmota_marmota ENSMMMG00000012860
oryctolagus_cuniculus ENSOCUG00000011735
tupaia_belangeri ENSTBEG00000015464
ochotona_princeps ENSOPRG00000004532
mus_spicilegus ENSMSIG00000023279
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017064
mus_musculus ENSMUSG00000046491
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016223
mus_pahari MGP_PahariEiJ_G0017359
rattus_norvegicus ENSRNOG00000003870
meriones_unguiculatus ENSMUGG00000007046
peromyscus_maniculatus_bairdii ENSPEMG00000008301
microtus_ochrogaster ENSMOCG00000000115
cricetulus_griseus_chok1gshd ENSCGRG00001023451
cricetulus_griseus_crigri ENSCGRG00000004968
cricetulus_griseus_crigri-picr ENSCGRG00015022879
mesocricetus_auratus ENSMAUG00000008815
nannospalax_galili ENSNGAG00000006340
castor_canadensis ENSCCNG00000009601
propithecus_coquereli ENSPCOG00000017409
prolemur_simus ENSPSMG00000005948
microcebus_murinus ENSMICG00000036878
otolemur_garnettii ENSOGAG00000012298
