chelonoidis_abingdonii ENSCABG00000023161
gopherus_agassizii ENSGAGG00000019062
chrysemys_picta_bellii ENSCPBG00000001587
pelodiscus_sinensis ENSPSIG00000007408
anas_platyrhynchos_platyrhynchos ENSAPLG00000029415
anser_brachyrhynchus ENSABRG00000005752
meleagris_gallopavo ENSMGAG00000002286
coturnix_japonica ENSCJPG00005009149
gallus_gallus ENSGALG00000025867
apteryx_rowi ENSARWG00000011995
apteryx_owenii ENSAOWG00000007085
dromaius_novaehollandiae ENSDNVG00000015148
taeniopygia_guttata ENSTGUG00000000860
lonchura_striata_domestica ENSLSDG00000009112
zonotrichia_albicollis ENSZALG00000006273
junco_hyemalis ENSJHYG00000016841
parus_major ENSPMJG00000011945
cyanistes_caeruleus ENSCCEG00000006462
lepidothrix_coronata ENSLCOG00000005169
manacus_vitellinus ENSMVIG00005011273
serinus_canaria ENSSCAG00000000327
calidris_pygmaea ENSCPGG00000019297
melopsittacus_undulatus ENSMUNG00000006525
ficedula_albicollis ENSFALG00000002951
calidris_pugnax ENSCPUG00000019718
nothoprocta_perdicaria ENSNPEG00000008573
crocodylus_porosus ENSCPRG00005003718
sphenodon_punctatus ENSSPUG00000009374
chinchilla_lanigera ENSCLAG00000009014
octodon_degus ENSODEG00000004536
cavia_aperea ENSCAPG00000005879
cavia_porcellus ENSCPOG00000025705
heterocephalus_glaber_female ENSHGLG00000014566
heterocephalus_glaber_male ENSHGLG00100009626
fukomys_damarensis ENSFDAG00000012808
ictidomys_tridecemlineatus ENSSTOG00000009606
urocitellus_parryii ENSUPAG00010016060
cricetulus_griseus_crigri-picr ENSCGRG00015026040
cricetulus_griseus_chok1gshd ENSCGRG00001003980
cricetulus_griseus_crigri ENSCGRG00000002429
mesocricetus_auratus ENSMAUG00000013478
peromyscus_maniculatus_bairdii ENSPEMG00000012612
microtus_ochrogaster ENSMOCG00000015516
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026455
mus_spicilegus ENSMSIG00000032148
mus_musculus ENSMUSG00000014603
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025505
mus_pahari MGP_PahariEiJ_G0026951
rattus_norvegicus ENSRNOG00000018290
meriones_unguiculatus ENSMUGG00000023739
nannospalax_galili ENSNGAG00000020991
jaculus_jaculus ENSJJAG00000017392
castor_canadensis ENSCCNG00000021009
dipodomys_ordii ENSDORG00000007888
oryctolagus_cuniculus ENSOCUG00000009734
ochotona_princeps ENSOPRG00000004114
microcebus_murinus ENSMICG00000043406
propithecus_coquereli ENSPCOG00000020604
prolemur_simus ENSPSMG00000013791
otolemur_garnettii ENSOGAG00000024075
pan_troglodytes ENSPTRG00000001070
pan_paniscus ENSPPAG00000042465
gorilla_gorilla ENSGGOG00000004064
homo_sapiens ENSG00000156150
pongo_abelii ENSPPYG00000001055
nomascus_leucogenys ENSNLEG00000003549
papio_anubis ENSPANG00000005530
mandrillus_leucophaeus ENSMLEG00000034611
cercocebus_atys ENSCATG00000037651
theropithecus_gelada ENSTGEG00000002231
chlorocebus_sabaeus ENSCSAG00000001560
macaca_nemestrina ENSMNEG00000045454
macaca_fascicularis ENSMFAG00000000542
piliocolobus_tephrosceles ENSPTEG00000027036
colobus_angolensis_palliatus ENSCANG00000041013
rhinopithecus_bieti ENSRBIG00000035923
rhinopithecus_roxellana ENSRROG00000040344
cebus_capucinus ENSCCAG00000030144
saimiri_boliviensis_boliviensis ENSSBOG00000031389
callithrix_jacchus ENSCJAG00000003365
aotus_nancymaae ENSANAG00000032526
tupaia_belangeri ENSTBEG00000005145
procavia_capensis ENSPCAG00000012660
loxodonta_africana ENSLAFG00000007109
capra_hircus ENSCHIG00000026078
ovis_aries ENSOARG00000019395
bos_mutus ENSBMUG00000003015
bos_taurus ENSBTAG00000020966
bison_bison_bison ENSBBBG00000009459
tursiops_truncatus ENSTTRG00000016064
sus_scrofa ENSSSCG00000006812
ursus_americanus ENSUAMG00000021796
ursus_maritimus ENSUMAG00000013602
ailuropoda_melanoleuca ENSAMEG00000005223
neovison_vison ENSNVIG00000023276
mustela_putorius_furo ENSMPUG00000003781
canis_lupus_familiaris ENSCAFG00000019795
canis_lupus_dingo ENSCAFG00020009745
vulpes_vulpes ENSVVUG00000002882
panthera_pardus ENSPPRG00000016165
panthera_tigris_altaica ENSPTIG00000013672
felis_catus ENSFCAG00000030151
equus_caballus ENSECAG00000024821
equus_asinus_asinus ENSEASG00005005343
myotis_lucifugus ENSMLUG00000000307
echinops_telfairi ENSETEG00000014353
marmota_marmota_marmota ENSMMMG00000020755
spermophilus_dauricus ENSSDAG00000012048
carlito_syrichta ENSTSYG00000034965
pteropus_vampyrus ENSPVAG00000009696
dasypus_novemcinctus ENSDNOG00000042013
phascolarctos_cinereus ENSPCIG00000003613
notamacropus_eugenii ENSMEUG00000012571
monodelphis_domestica ENSMODG00000001755
sarcophilus_harrisii ENSSHAG00000006986
ornithorhynchus_anatinus ENSOANG00000005886
latimeria_chalumnae ENSLACG00000018075
amphiprion_percula ENSAPEG00000020159
amphiprion_ocellaris ENSAOCG00000016870
acanthochromis_polyacanthus ENSAPOG00000018762
stegastes_partitus ENSSPAG00000004954
