petromyzon_marinus ENSPMAG00000009519
eptatretus_burgeri ENSEBUG00000009606
pygocentrus_nattereri ENSPNAG00000014755
astyanax_mexicanus ENSAMXG00000043381
ictalurus_punctatus ENSIPUG00000008227
danio_rerio ENSDARG00000056794
pygocentrus_nattereri ENSPNAG00000027037
astyanax_mexicanus ENSAMXG00000037720
ictalurus_punctatus ENSIPUG00000015451
danio_rerio ENSDARG00000071409
tetraodon_nigroviridis ENSTNIG00000004344
takifugu_rubripes ENSTRUG00000018107
mola_mola ENSMMOG00000013128
amphiprion_ocellaris ENSAOCG00000022197
amphiprion_percula ENSAPEG00000023428
acanthochromis_polyacanthus ENSAPOG00000024460
stegastes_partitus ENSSPAG00000009787
poecilia_latipinna ENSPLAG00000001962
poecilia_mexicana ENSPMEG00000008907
poecilia_formosa ENSPFOG00000012426
poecilia_formosa ENSPFOG00000012486
gambusia_affinis ENSGAFG00000005872
xiphophorus_maculatus ENSXMAG00000015696
xiphophorus_couchianus ENSXCOG00000005902
poecilia_reticulata ENSPREG00000003821
poecilia_reticulata ENSPREG00000005989
fundulus_heteroclitus ENSFHEG00000010692
cyprinodon_variegatus ENSCVAG00000021960
kryptolebias_marmoratus ENSKMAG00000009772
oryzias_latipes_asm223469v1 ENSORLG00015002410
oryzias_latipes ENSORLG00000010952
oryzias_latipes ENSORLG00020002949
oryzias_melastigma ENSOMEG00000007691
astatotilapia_calliptera ENSACLG00000027139
maylandia_zebra ENSMZEG00005004024
haplochromis_burtoni ENSHBUG00000000803
pundamilia_nyererei ENSPNYG00000003962
neolamprologus_brichardi ENSNBRG00000007962
oreochromis_niloticus ENSONIG00000015815
amphilophus_citrinellus ENSACIG00000001367
scophthalmus_maximus ENSSMAG00000005803
cynoglossus_semilaevis ENSCSEG00000013309
labrus_bergylta ENSLBEG00000025929
monopterus_albus ENSMALG00000005347
mastacembelus_armatus ENSMAMG00000002666
anabas_testudineus ENSATEG00000003947
seriola_dumerili ENSSDUG00000013976
